"Journal Data Filtered By:  Selected Categories: LANGUAGE & LINGUISTICS Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Archivum","ARCHIVUM","0570-7218","2341-1120","LANGUAGE & LINGUISTICS - ESCI","36","0.1","N/A","0.05","0"%,
"Chuzhdoezikovo Obuchenie-Foreign Language Teaching","CHUZHDOEZIKOVO OBUC","0205-1834","1314-8508","LANGUAGE & LINGUISTICS - ESCI","15","0.1","N/A","0.05","0"%,
"LINGUISTIQUE","LINGUISTIQUE","0075-966X","2101-0234","LANGUAGE & LINGUISTICS - AHCI","75","0.1","N/A","0.05","0"%,
"REVUE DES LANGUES ROMANES","REV LANGUES ROMANES","0223-3711","N/A","LANGUAGE & LINGUISTICS - AHCI","31","0.1","N/A","0.04","17.65"%,
"Verbum","VERBUM","1585-079X","1588-4309","LANGUAGE & LINGUISTICS - AHCI","70","0.1","N/A","0.04","0"%,
"LANGUE FRANCAISE","LANGUE FRANCAISE","0023-8368","1957-7982","LANGUAGE & LINGUISTICS - AHCI","361","0.1","N/A","0.03","0"%,
"Revista Letras","REV LETRAS","0100-0888","2236-0999","LANGUAGE & LINGUISTICS - ESCI","87","0.1","N/A","0.03","0"%,
"Trans-Revista de Traductologia","TRANS-REV TRAD","1137-2311","2603-6967","LANGUAGE & LINGUISTICS - ESCI","83","0.1","N/A","0.03","71.23"%,
"Revista Virtual de Estudos da Linguagem-ReVEL","REV VIRTUAL ESTUD LI","1678-8931","1678-8931","LANGUAGE & LINGUISTICS - ESCI","41","0.1","N/A","0.02","0"%,
"Artifara-Revista de Lenguas y Literaturas Ibericas y Latinoamericanas","ARTIFARA","1594-378X","1594-378X","LANGUAGE & LINGUISTICS - ESCI","27","0.1","N/A","0.01","0"%,
"Litera-Journal of Language Literature and Culture Studies","LITERA-TURKEY","1304-0057","2602-2117","LANGUAGE & LINGUISTICS - ESCI","31","0.1","N/A","0.01","81.03"%,
"MODERN LANGUAGE REVIEW","MOD LANG REV","0026-7937","2222-4319","LANGUAGE & LINGUISTICS - AHCI","313","<0.1","N/A","0.46","0"%,
"STUDI E PROBLEMI DI CRITICA TESTUALE","STUD PROBL CRIT TEST","0049-2361","N/A","LANGUAGE & LINGUISTICS - AHCI","33","<0.1","N/A","0.4","0"%,
"ENGLISH IN AFRICA","ENGL AFR","0376-8902","2071-7474","LANGUAGE & LINGUISTICS - ESCI","118","<0.1","N/A","0.36","0"%,
"Anales de Filologia Francesa","AN FILOL FRANCES","0213-2958","1989-4678","LANGUAGE & LINGUISTICS - ESCI","19","<0.1","N/A","0.33","97.73"%,
"PAPERS ON LANGUAGE AND LITERATURE","PAP LANG LIT","0031-1294","N/A","LANGUAGE & LINGUISTICS - AHCI","64","<0.1","N/A","0.31","0"%,
"Linguisticae Investigationes","LINGUIST INVESTIG","0378-4169","1569-9927","LANGUAGE & LINGUISTICS - ESCI","191","<0.1","N/A","0.23","0"%,
"Dialectologia et Geolinguistica","DIALECTOL GEOLINGUIS","0942-4040","1867-0903","LANGUAGE & LINGUISTICS - AHCI","16","<0.1","N/A","0.15","9.09"%,
"Deutsch als Fremdsprache-Zeitschrift zur Theorie und Praxis des Faches Deutsch als Fremdsprache","DEUT FREMDSPRACHE","0011-9741","2198-2430","LANGUAGE & LINGUISTICS - ESCI","5","<0.1","N/A","0.09","0"%,
"Linha d Agua","LINHA AGUA","0103-3638","2236-4242","LANGUAGE & LINGUISTICS - ESCI","23","<0.1","N/A","0.08","93.24"%,
"EIGSE-A JOURNAL OF IRISH STUDIES","EIGSE-J IRISH STUD","0013-2608","0013-2608","LANGUAGE & LINGUISTICS - AHCI","8","<0.1","N/A","0.07","0"%,
"REVISTA DE FILOLOGIA DE LA UNIVERSIDAD DE LA LAGUNA","REV FILOL UNIV LAGUN","0212-4130","2530-8548","LANGUAGE & LINGUISTICS - ESCI","39","<0.1","N/A","0.07","98.61"%,
"Sprache & Sprachen","SPRACHE SPRACHEN","0934-6813","2199-6016","LANGUAGE & LINGUISTICS - ESCI",0,"<0.1","N/A","0.07","0"%,
"Turk Dili ve Edebiyati Dergisi-Journal of Turkish Language and Literature","TURK DILI EDEB DERG","1015-2091","2602-2648","LANGUAGE & LINGUISTICS - ESCI","14","<0.1","N/A","0.07","75.79"%,
"ARCHIV FUR DAS STUDIUM DER NEUEREN SPRACHEN UND LITERATUREN","ARCH STUD NEUE SPR","0003-8970","1866-5381","LANGUAGE & LINGUISTICS - AHCI","19","<0.1","N/A","0.06","0"%,
"Dialogo das Letras","DIALOGO LET","2316-1795","2316-1795","LANGUAGE & LINGUISTICS - ESCI","3","<0.1","N/A","0.06","1.08"%,
"Bulgarski Ezik i Literatura-Bulgarian Language and Literature","BULG EZIK LIT","0323-9519","1314-8516","LANGUAGE & LINGUISTICS - ESCI","13","<0.1","N/A","0.05","0"%,
"LaborHistorico","LABORHISTORICO","2359-6910","2359-6910","LANGUAGE & LINGUISTICS - ESCI","17","<0.1","N/A","0.05","73.37"%,
"Linguae &-Rivista di Lingue e Culture Moderne","LINGUAE","2281-8952","1724-8698","LANGUAGE & LINGUISTICS - ESCI","6","<0.1","N/A","0.05","68.18"%,
"Moenia-Revista Lucense de Linguistica & Literatura","MOENIA","1137-2346","2340-003X","LANGUAGE & LINGUISTICS - ESCI","42","<0.1","N/A","0.05","36.96"%,
"Philologica Jassyensia","PHILOL JASSYENSIA","1841-5377","2247-8353","LANGUAGE & LINGUISTICS - ESCI","23","<0.1","N/A","0.05","0"%,
"Quaderns de Filologia-Estudis Linguistics","QUAD FILOL-ESTUD LIN","1135-416X","2444-1449","LANGUAGE & LINGUISTICS - ESCI","30","<0.1","N/A","0.05","0"%,
"REVUE BELGE DE PHILOLOGIE ET D HISTOIRE","REV BELGE PHILOL HIS","0035-0818","N/A","LANGUAGE & LINGUISTICS - AHCI","174","<0.1","N/A","0.05","0"%,
"Studia z Filologii Polskiej i Slowianskiej","STUD FILOL POLSK SLO","0081-7090","2392-2435","LANGUAGE & LINGUISTICS - ESCI","7","<0.1","N/A","0.05","97.37"%,
"BULLETIN OF THE INSTITUTE OF HISTORY AND PHILOLOGY ACADEMIA SINICA","B INST HIST PHILOL","1012-4195","N/A","LANGUAGE & LINGUISTICS - AHCI","40","<0.1","N/A","0.04","0"%,
"Dacoromania","DACOROMANIA","1582-4438","1582-4438","LANGUAGE & LINGUISTICS - ESCI","12","<0.1","N/A","0.04","16.67"%,
"Estudios de Linguistica-Universidad de Alicante-ELUA","ESTUD LINGUIST-UNIV","0212-7636","2171-6692","LANGUAGE & LINGUISTICS - ESCI","11","<0.1","N/A","0.04","97.1"%,
"SOLETRAS","SOLETRAS","1519-7778","2316-8838","LANGUAGE & LINGUISTICS - ESCI","3","<0.1","N/A","0.04","69.01"%,
"Synergies Mexique","SYNERG MEX","2007-4654","2260-8109","LANGUAGE & LINGUISTICS - ESCI",0,"<0.1","N/A","0.04","0"%,
"Cauce-Revista Internacional de Filologia Comunicacion y sus Didacticas","CAUCE","0212-0410","0212-0410","LANGUAGE & LINGUISTICS - ESCI","29","<0.1","N/A","0.03","0"%,
"Cuadernos CANELA","CUAD CANELA","1322-9109","2189-9568","LANGUAGE & LINGUISTICS - ESCI","5","<0.1","N/A","0.03","0"%,
"Entrepalavras","ENTREPALAVRAS","2237-6321","2237-6321","LANGUAGE & LINGUISTICS - ESCI","21","<0.1","N/A","0.03","78.72"%,
"LEA-Lingue e Letterature d Oriente e d Occidente","LEA-LINGUE LETT ORIE","1824-4920","1824-484X","LANGUAGE & LINGUISTICS - ESCI","19","<0.1","N/A","0.03","0"%,
"Academic Journal of Modern Philology","ACAD J MOD PHILOL","2299-7164","2353-3218","LANGUAGE & LINGUISTICS - ESCI","13","<0.1","N/A","0.02","0"%,
"Lingua Montenegrina","LING MONTENEGRINA","1800-7007","1800-7007","LANGUAGE & LINGUISTICS - ESCI","9","<0.1","N/A","0.02","0"%,
"Zbornik Matice Srpske za Slavistiku-Matica Srpska Journal of Slavic Studies","ZB MATICE SRP SLAV","0352-5007","0352-5007","LANGUAGE & LINGUISTICS - ESCI","6","<0.1","N/A","0.02","99.32"%,
"Cadernos de Letras da UFF","CAD LET UFF","1413-053X","2447-4207","LANGUAGE & LINGUISTICS - ESCI","22","<0.1","N/A","0.01","61.11"%,
"Euskera","EUSKERA","0210-1564","0210-1564","LANGUAGE & LINGUISTICS - ESCI","18","<0.1","N/A","0.01","0"%,
"LINGUA NOSTRA","LINGUA NOSTRA","0024-3868","N/A","LANGUAGE & LINGUISTICS - AHCI","32","<0.1","N/A","0.01","0"%,
"Linguas & Letras","LINGUAS LET","1517-7238","1981-4755","LANGUAGE & LINGUISTICS - ESCI","5","<0.1","N/A","0.01","0"%,
"Revista de Letras Norte@mentos","REV LET NORTEAMENTOS","1983-8018","1983-8018","LANGUAGE & LINGUISTICS - ESCI","2","<0.1","N/A","0.01","1.14"%,
"French Studies in Southern Africa","FR STUD SOUTH AFR","0259-0247","0259-0247","LANGUAGE & LINGUISTICS - ESCI",0,"<0.1","N/A","0","0"%,
"Linguagem-Estudos e Pesquisas","LINGUAGEM","1519-6240","2358-1042","LANGUAGE & LINGUISTICS - ESCI","4","<0.1","N/A","0","0"%,
"Llengua Societat i Comunicacio","LLENG SOC COMUN","1697-5928","1697-5928","LANGUAGE & LINGUISTICS - ESCI","10","<0.1","N/A","0","52.94"%,
"Korean Linguistics","KOREAN LINGUIST","0257-3784","2212-9731","LANGUAGE & LINGUISTICS - ESCI","46","N/A","N/A","N/A","100"%,

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
