"Journal Data Filtered By:  Selected Categories: HEALTH CARE SCIENCES & SERVICES;HEALTH POLICY & SERVICES;HEMATOLOGY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"International Journal of Population Data Science (IJPDS)","INT J POPUL DATA SCI","N/A","2399-4908","HEALTH CARE SCIENCES & SERVICES - ESCI","425","1.4","N/A","0.3","87.5"%,
"Australian Journal of Primary Health","AUST J PRIM HEALTH","1448-7527","1836-7399","HEALTH CARE SCIENCES & SERVICES - SCIE","1,340","1.3","Q4","0.52","38.1"%,
"Australian Journal of Primary Health","AUST J PRIM HEALTH","1448-7527","1836-7399","HEALTH POLICY & SERVICES - SSCI","1,340","1.3","Q4","0.52","38.1"%,
"Journal of Cancer Policy","J CANCER POLICY","N/A","2213-5383","HEALTH POLICY & SERVICES - ESCI","403","1.3","N/A","0.47","19.42"%,
"JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS","J MANIP PHYSIOL THER","0161-4754","N/A","HEALTH CARE SCIENCES & SERVICES - SCIE","3,352","1.3","Q4","0.45","0.89"%,
"Journal for Healthcare Quality","J HEALTHC QUAL","1062-2551","1945-1474","HEALTH CARE SCIENCES & SERVICES - SCIE","749","1.3","Q4","0.44","4.17"%,
"Journal for Healthcare Quality","J HEALTHC QUAL","1062-2551","1945-1474","HEALTH POLICY & SERVICES - SSCI","749","1.3","Q4","0.44","4.17"%,
"Chronic Illness","CHRONIC ILLN","1742-3953","1745-9206","HEALTH CARE SCIENCES & SERVICES - SCIE","889","1.3","Q4","0.42","13.44"%,
"Families Systems & Health","FAM SYST HEALTH","1091-7527","1939-0602","HEALTH CARE SCIENCES & SERVICES - SCIE","1,176","1.3","Q4","0.42","0"%,
"International Journal of Health Governance","INT J HEALTH GOV","2059-4631","2059-4631","HEALTH POLICY & SERVICES - ESCI","207","1.3","N/A","0.4","11.88"%,
"Quality Management in Health Care","QUAL MANAG HEALTH CA","1063-8628","1550-5154","HEALTH CARE SCIENCES & SERVICES - SCIE","614","1.3","Q4","0.38","8.33"%,
"Quality Management in Health Care","QUAL MANAG HEALTH CA","1063-8628","1550-5154","HEALTH POLICY & SERVICES - SSCI","614","1.3","Q4","0.38","8.33"%,
"CLINICAL SUPERVISOR","CLIN SUPERV","0732-5223","1545-231X","HEALTH POLICY & SERVICES - ESCI","427","1.2","N/A","0.62","2.17"%,
"Journal of the American Association of Nurse Practitioners","J AM ASSOC NURSE PRA","2327-6886","2327-6924","HEALTH CARE SCIENCES & SERVICES - SCIE","1,534","1.2","Q4","0.59","2.8"%,
"International Journal of Pharmaceutical and Healthcare Marketing","INT J PHARM HEALTHC","1750-6123","1750-6131","HEALTH POLICY & SERVICES - ESCI","451","1.2","N/A","0.45","1.06"%,
"Ethiopian Journal of Health Sciences","ETHIOP J HEALTH SCI","1029-1857","2413-7170","HEALTH CARE SCIENCES & SERVICES - ESCI","1,829","1.2","N/A","0.33","46.32"%,
"JOURNAL OF PEDIATRIC HEMATOLOGY ONCOLOGY","J PEDIAT HEMATOL ONC","1077-4114","1536-3678","HEMATOLOGY - SCIE","4,780","1.2","Q4","0.32","2.02"%,
"Journal of Healthcare Quality Research","J HEALTHC QUAL RES","N/A","2603-6479","HEALTH CARE SCIENCES & SERVICES - ESCI","170","1.2","N/A","0.24","0"%,
"Journal of Hematology","J HEMATOL","1927-1212","1927-1220","HEMATOLOGY - ESCI","183","1.2","N/A","0.18","55.91"%,
"Sahara J-Journal of Social Aspects of HIV-AIDS","SAHARA J-J SOC ASP H","1729-0376","1813-4424","HEALTH POLICY & SERVICES - SSCI","388","1.1","Q4","0.45","100"%,
"BIORHEOLOGY","BIORHEOLOGY","0006-355X","1878-5034","HEMATOLOGY - SCIE","1,440","1.1","Q4","0.36","0"%,
"Zeitschrift fur Evidenz Fortbildung und Qualitaet im Gesundheitswesen","Z EVIDENZ FORTBILD Q","1865-9217","2212-0289","HEALTH POLICY & SERVICES - ESCI","910","1.1","N/A","0.34","26.4"%,
"Indian Journal of Palliative Care","INDIAN J PALLIAT CAR","0973-1075","1998-3735","HEALTH CARE SCIENCES & SERVICES - ESCI","1,270","1.1","N/A","0.33","99.22"%,
"BMJ Simulation & Technology Enhanced Learning","BMJ SIMUL TECHNOL EN","2056-6697","2056-6697","HEALTH CARE SCIENCES & SERVICES - ESCI","348","1.1","N/A","0.31","8.92"%,
"BLOOD COAGULATION & FIBRINOLYSIS","BLOOD COAGUL FIBRIN","0957-5235","1473-5733","HEMATOLOGY - SCIE","2,627","1.1","Q4","0.22","4.91"%,
"BULLETIN OF THE HISTORY OF MEDICINE","B HIST MED","0007-5140","1086-3176","HEALTH CARE SCIENCES & SERVICES - SCIE","1,019","1","Q4","0.5","1.82"%,
"International Journal of Healthcare Technology and Management","INT J HEALTHC TECHNO","1368-2156","1741-5144","HEALTH CARE SCIENCES & SERVICES - ESCI","110","1","N/A","0.18","0"%,
"Blood Science","BLOOD SCI","2543-6368","2543-6368","HEMATOLOGY - ESCI","88","1","N/A","0.16","100"%,
"HEMOGLOBIN","HEMOGLOBIN","0363-0269","1532-432X","HEMATOLOGY - SCIE","1,168","1","Q4","0.15","1.3"%,
"Health SA Gesondheid","HEALTH SA GESONDHEID","1025-9848","2071-9736","HEALTH CARE SCIENCES & SERVICES - ESCI","506","0.9","N/A","0.25","89.42"%,
"Hematology Reports","HEMATOL REP","2038-8322","2038-8330","HEMATOLOGY - ESCI","279","0.9","N/A","0.18","98.92"%,
"Indian Journal of Hematology and Blood Transfusion","INDIAN J HEMATOL BLO","0971-4502","0974-0449","HEMATOLOGY - SCIE","972","0.9","Q4","0.14","4.36"%,
"Biomedical Human Kinetics","BIOMED HUM KINET","0043-9630","2080-2234","HEALTH CARE SCIENCES & SERVICES - ESCI","235","0.8","N/A","0.27","100"%,
"Journal of Integrated Care","J INTEGR CARE","1476-9018","2042-8685","HEALTH POLICY & SERVICES - ESCI","325","0.8","N/A","0.26","22.03"%,
"Journal of Pharmaceutical Health Services Research","J PHARM HEALTH SERV","1759-8885","1759-8893","HEALTH CARE SCIENCES & SERVICES - ESCI","375","0.7","N/A","0.27","3.54"%,
"Case Reports in Hematology","CASE REP HEMATOL","2090-6560","2090-6579","HEMATOLOGY - ESCI","549","0.7","N/A","0.16","99.47"%,
"Zeitschrift fur Palliativmedizin","Z PALLIATMEDIZIN","1615-2921","1615-293X","HEALTH CARE SCIENCES & SERVICES - ESCI","128","0.7","N/A","0.15","3.92"%,
"Asia Pacific Journal of Health Management","ASIA-PAC J HEALTH MA","N/A","2204-3136","HEALTH POLICY & SERVICES - ESCI","167","0.6","N/A","0.17","54.36"%,
"Journal of Hematopathology","J HEMATOP","1868-9256","1865-5785","HEMATOLOGY - SCIE","193","0.6","Q4","0.14","13.76"%,
"Asian Journal of WTO & International Health Law and Policy","ASIAN J WTO INT HEAL","1819-5164","N/A","HEALTH POLICY & SERVICES - SSCI","83","0.5","Q4","0.42","0"%,
"JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES","J HIST MED ALL SCI","0022-5045","1468-4373","HEALTH CARE SCIENCES & SERVICES - SCIE","575","0.5","Q4","0.38","16.98"%,
"SCIENCES SOCIALES ET SANTE","SCI SOC SANTE","0294-0337","1777-5914","HEALTH POLICY & SERVICES - SSCI","207","0.5","Q4","0.13","0"%,
"Global & Regional Health Technology Assessment","GLOB REG HEALTH TECH","2284-2403","2283-5733","HEALTH CARE SCIENCES & SERVICES - ESCI","53","0.5","N/A","0.12","100"%,
"Farmeconomia-Health Economics and Therapeutic Pathways","FARMECONOMIA","1721-6915","2240-256X","HEALTH CARE SCIENCES & SERVICES - ESCI","38","0.5","N/A","0.1","75"%,
"Asian Journal of Transfusion Science","ASIAN J TRANSF SCI","0973-6247","1998-3565","HEMATOLOGY - ESCI","482","0.5","N/A","0.09","89.93"%,
"Smart Homecare Technology and TeleHealth","SMART HOMECARE TECHN","2253-1564","2253-1564","HEALTH CARE SCIENCES & SERVICES - ESCI","71","0.4","N/A","0.17","100"%,
"Health Problems of Civilization","HEALTH PROBL CIVILIZ","2353-6942","2354-0265","HEALTH CARE SCIENCES & SERVICES - ESCI","68","0.4","N/A","0.09","99.15"%,
"Internet Journal of Allied Health Sciences and Practice","INTERNET J ALLIED HE","1540-580X","1540-580X","HEALTH CARE SCIENCES & SERVICES - ESCI","311","0.4","N/A","0.09","0"%,
"African Journal of Health Professions Education","AFR J HEALTH PROF ED","2078-5127","2078-5127","HEALTH CARE SCIENCES & SERVICES - ESCI","169","0.3","N/A","0.09","76.72"%,
"Thalassemia Reports","THALASS REP","2039-4357","2039-4365","HEMATOLOGY - ESCI","30","0.3","N/A","0.09","100"%,
"Farmaceuticos Comunitarios","FARM COMUNITARIOS","1885-8619","2173-9218","HEALTH POLICY & SERVICES - ESCI","25","0.3","N/A","0.08","76.47"%,
"Vigilancia Sanitaria em Debate-Sociedade Ciencia & Tecnologia","VIGIL SANIT DEBATE","2317-269X","2317-269X","HEALTH CARE SCIENCES & SERVICES - ESCI","133","0.3","N/A","0.06","83.73"%,
"Plasmatology","PLASMATOLOGY","2634-8535","2634-8535","HEMATOLOGY - ESCI","3","0.3","N/A","0.05","0"%,
"GEMATOLOGIYA I TRANSFUZIOLOGIYA","GEMATOL TRANSFUZIOL","0234-5730","N/A","HEMATOLOGY - SCIE","55","0.3","Q4","0.03","95.58"%,
"Journal of Basic and Clinical Health Sciences","J BASIC CLIN HEALTH","2458-8938","2564-7288","HEALTH CARE SCIENCES & SERVICES - ESCI","58","0.2","N/A","0.06","91.84"%,
"Medycyna Paliatywna-Palliative Medicine","MED PALIATYWNA","2081-0016","2081-2833","HEALTH CARE SCIENCES & SERVICES - ESCI","46","0.2","N/A","0.05","87.88"%,
"Journal of the Liaquat University of Medical and Health Sciences","J LIAQUAT UNIV MED H","1729-0341","1729-0341","HEALTH CARE SCIENCES & SERVICES - ESCI","136","0.1","N/A","0.05","69.01"%,
"Iraqi Journal of Hematology","IRAQI J HEMATOL","2072-8069","2543-2702","HEMATOLOGY - ESCI","31","0.1","N/A","0.04","87.88"%,
"Medecine Palliative","MED PALLIAT","1636-6522","2213-0098","HEALTH CARE SCIENCES & SERVICES - ESCI","79","0.1","N/A","0.04","37.01"%,
"Revista de Gestao em Sistemas de Saude-RGSS","REV GEST SIST SAUDE-","2316-3712","2316-3712","HEALTH POLICY & SERVICES - ESCI","28","0.1","N/A","0.04","52.27"%,
"International journal of Health Medicine and Current Research-IJHMCR","INT J HEALTH MED CUR","2528-4398","2528-3189","HEALTH CARE SCIENCES & SERVICES - ESCI","40","0.1","N/A","0.03","0"%,
"Transfusionsmedizin","TRANSFUSIONSMEDIZIN","2191-8805","2191-8813","HEMATOLOGY - ESCI","14","0.1","N/A","0.03","0"%,
"Buletin Penelitian Kesehatan","BUL PENELIT KESEHAT","0125-9695","2338-3453","HEALTH CARE SCIENCES & SERVICES - ESCI","45","0.1","N/A","0.01","100"%,
"Egyptian Journal of Haematology","EGYPT J HAEMATOL","1110-1067","2090-9268","HEMATOLOGY - ESCI","67","<0.1","N/A","0.03","0"%,
"Healthcare in Low-resource Settings","HEALTHC LOW-RESOUR S","N/A","2281-7824","HEALTH CARE SCIENCES & SERVICES - ESCI","29","<0.1","N/A","0.03","94.44"%,
"Hematologie","HEMATOLOGIE","1264-7527","1950-6368","HEMATOLOGY - ESCI","24","<0.1","N/A","0.01","8.54"%,

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
