"Journal Data Filtered By:  Selected Categories: PSYCHOLOGY, MULTIDISCIPLINARY;PSYCHOLOGY, PSYCHOANALYSIS;PSYCHOLOGY, SOCIAL;PUBLIC ADMINISTRATION Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Anuario De Psicologia Juridica","ANU PSICOL JURID","1133-0740","2174-0542","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","145","0.9","Q4","1","97.92"%,
"ZEITSCHRIFT FUR PSYCHOSOMATISCHE MEDIZIN UND PSYCHOTHERAPIE","Z PSYCHOSOM MED PSYC","1438-3608","2196-8349","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","385","0.9","Q4","0.66","44.07"%,
"ZEITSCHRIFT FUR PSYCHOSOMATISCHE MEDIZIN UND PSYCHOTHERAPIE","Z PSYCHOSOM MED PSYC","1438-3608","2196-8349","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","385","0.9","Q2","0.66","44.07"%,
"TEACHING OF PSYCHOLOGY","TEACH PSYCHOL","0098-6283","1532-8023","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,689","0.9","Q4","0.37","6.19"%,
"International Journal of Psychology and Psychological Therapy","INT J PSYCHOL PSYCHO","1577-7057","1989-2780","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","495","0.9","N/A","0.21","0"%,
"Psychology in Russia-State of the Art","PSYCHOL RUSS","2074-6857","2307-2202","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","301","0.9","N/A","0.2","96.61"%,
"Journal of Muslim Mental Health","J MUSLIM MENT HEALTH","1556-4908","1556-5009","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","300","0.9","N/A","0.18","96.77"%,
"Psychoanalytic Psychotherapy","PSYCHOANAL PSYCHOTHE","0266-8734","1474-9734","PSYCHOLOGY, PSYCHOANALYSIS - ESCI","248","0.8","N/A","0.96","11.11"%,
"Pastoral Psychology","PASTOR PSYCHOL","0031-2789","1573-6679","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","701","0.8","N/A","0.9","14.69"%,
"SWISS JOURNAL OF PSYCHOLOGY","SWISS J PSYCHOL","1421-0185","1662-0879","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","507","0.8","Q4","0.4","7.14"%,
"Psikhologicheskaya Nauka i Obrazovanie-Psychological Science and Education","PSIKHOL NAUK OBRAZOV","1814-2052","2311-7273","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","273","0.8","N/A","0.39","98.72"%,
"AMERICAN JOURNAL OF DANCE THERAPY","AM J DANCE THER","0146-3721","1573-3262","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","230","0.8","N/A","0.33","16.22"%,
"Journal of Forensic Psychology Research and Practice","J FOREN PSYCHOL RES","2473-2850","2473-2842","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","145","0.8","Q4","0.31","19.3"%,
"Journal of Homeland Security and Emergency Management","J HOMEL SECUR EMERG","2194-6361","1547-7355","PUBLIC ADMINISTRATION - SSCI","754","0.8","Q4","0.31","6.25"%,
"JAPANESE PSYCHOLOGICAL RESEARCH","JPN PSYCHOL RES","0021-5368","1468-5884","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","771","0.8","Q4","0.29","0"%,
"Psychology Society & Education","PSYCHOL SOC EDUC","2171-2085","1989-709X","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","294","0.8","N/A","0.27","53.75"%,
"Nordic Psychology","NORD PSYCHOL","1901-2276","1904-0016","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","371","0.8","Q4","0.26","45.05"%,
"Psicologia Sociale","PSICOLOG SOC","1827-2517","2612-2006","PSYCHOLOGY, SOCIAL - ESCI","138","0.8","N/A","0.24","0"%,
"Canadian Journal of Nonprofit and Social Economy Research","CAN J NONPROFIT SOC","1920-9355","1920-9355","PUBLIC ADMINISTRATION - ESCI","100","0.8","N/A","0.23","96.67"%,
"Kulturno-Istoricheskaya Psikhologiya-Cultural-Historical Psychology","KULT-ISTOR PSIKHOL","1816-5435","2224-8935","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","300","0.8","N/A","0.23","100"%,
"Pratiques Psychologiques","PRAT PSYCHOL","1269-1763","N/A","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","170","0.8","Q4","0.19","41.82"%,
"INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY","INT J SPORT PSYCHOL","0047-0767","N/A","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,184","0.8","Q4","0.18","0"%,
"JOURNAL OF PSYCHOLOGY AND THEOLOGY","J PSYCHOL THEOL","0091-6471","2328-1162","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","663","0.7","Q4","0.99","0.99"%,
"International Journal of Applied Psychoanalytic Studies","INT J APPL PSYCH STU","1742-3341","1556-9187","PSYCHOLOGY, PSYCHOANALYSIS - ESCI","188","0.7","N/A","0.97","8.42"%,
"International Forum of Psychoanalysis","INT FORUM PSYCHOANAL","0803-706X","1651-2324","PSYCHOLOGY, PSYCHOANALYSIS - ESCI","184","0.7","N/A","0.57","2.7"%,
"Adultspan Journal","ADULTSPAN J","1524-6817","2161-0029","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","91","0.7","N/A","0.33","0"%,
"Central European Public Administration Review","CENT EUR PUBLIC ADM","2591-2240","2591-2259","PUBLIC ADMINISTRATION - ESCI","50","0.7","N/A","0.31","11.54"%,
"Journal of Neuroscience Psychology and Economics","J NEUROSCI PSYCHOL E","1937-321X","2151-318X","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","391","0.7","Q4","0.29","0"%,
"Liberabit-Revista de Psicologia","LIBERABIT-LIMA","1729-4827","2223-7666","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","224","0.7","N/A","0.25","97.44"%,
"Public Budgeting and Finance","PUBLIC BUDG FINANC","0275-1100","1540-5850","PUBLIC ADMINISTRATION - ESCI","540","0.7","N/A","0.25","10.94"%,
"European Journal of Social Security","EUR J SOC SECUR","1388-2627","2399-2948","PUBLIC ADMINISTRATION - ESCI","188","0.7","N/A","0.24","36.92"%,
"Journal of Poetry Therapy","J POETRY THER","0889-3675","1567-2344","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","177","0.7","N/A","0.23","14.08"%,
"GIO-Gruppe-Interaktion-Organisation-Zeitschrift fuer Angewandte Organisationspsychologie","GIO-GRUP-INTERAKT-OR","2366-6145","2366-6218","PSYCHOLOGY, SOCIAL - ESCI","137","0.7","N/A","0.19","73.38"%,
"Interdisciplinaria","INTERDISCIPLINARIA","1668-7027","1668-7027","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","258","0.7","N/A","0.15","96.53"%,
"Suicidology Online-SOL","SUICIDOL ONLINE-SOL","2078-5488","2078-5488","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","79","0.7","N/A","0.14","0"%,
"Studies in Psychology","STUD PSYCHOL-MADRID","0210-9395","1579-3699","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","52","0.7","Q4","0.12","1.32"%,
"PSYCHOANALYTIC QUARTERLY","PSYCHOANAL QUART","0033-2828","2167-4086","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","712","0.6","Q2","1.09","4.48"%,
"PSYCHOANALYTIC DIALOGUES","PSYCHOANAL DIALOGUES","1048-1885","1940-9222","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","764","0.6","Q2","0.82","1.76"%,
"ETHOS","ETHOS","0091-2131","1548-1352","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","1,194","0.6","Q4","0.44","20.83"%,
"Psychotherapy and Politics International","PSYCHOTHER POLITICS","1476-9263","1556-9195","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","91","0.6","N/A","0.18","26.87"%,
"Gestion y Politica Publica","GEST POLIT PUBLICA","1405-1079","N/A","PUBLIC ADMINISTRATION - SSCI","140","0.6","Q4","0.13","0"%,
"PSYCHOLOGIST","PSYCHOLOGIST","0952-8229","0952-8229","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","721","0.6","Q4","0.06","0"%,
"Psychoanalytic Study of the Child","PSYCHOANAL STUD CHIL","0079-7308","N/A","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","594","0.5","Q3","0.62","1.12"%,
"FORUM DER PSYCHOANALYSE","FORUM PSYCHOANAL","0178-7667","1437-0751","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","82","0.5","Q3","0.56","14.94"%,
"History of Psychology","HIST PSYCHOL","1093-4510","1939-0610","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","288","0.5","Q4","0.54","0"%,
"CONTEMPORARY PSYCHOANALYSIS","CONTEMP PSYCHOANAL","0010-7530","2330-9091","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","458","0.5","Q3","0.3","1.35"%,
"Analysis of Verbal Behavior","ANAL VERBAL BEHAV","0889-9401","2196-8926","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","372","0.5","N/A","0.24","7.55"%,
"PSYCHOLOGIA","PSYCHOLOGIA","0033-2852","1347-5916","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","392","0.5","Q4","0.21","100"%,
"Administration","ADMINSTRATION","0001-8325","2449-9471","PUBLIC ADMINISTRATION - ESCI","62","0.5","N/A","0.18","97.44"%,
"NEW ZEALAND JOURNAL OF PSYCHOLOGY","NEW ZEAL J PSYCHOL","0112-109X","1179-7924","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","533","0.5","N/A","0.18","0"%,
"Gedrag & Organisatie","GEDRAG ORGAN","0921-5077","1875-7235","PSYCHOLOGY, SOCIAL - SSCI","135","0.5","Q4","0.17","0"%,
"Commonwealth Journal of Local Governance","COMMONW J LOCAL GOV","1836-0394","1836-0394","PUBLIC ADMINISTRATION - ESCI","98","0.5","N/A","0.15","100"%,
"PSIKHOLOGICHESKII ZHURNAL","PSIKHOL ZH","0205-9592","N/A","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","348","0.5","Q4","0.15","0"%,
"Psihologijske teme","PSIHOLOGIJSKE TEME","1332-0742","1849-0395","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","167","0.5","N/A","0.14","100"%,
"Psychology-Journal of the Higher School of Economics","PSYCHOL-J HIGH SCH E","1813-8918","1813-8918","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","211","0.5","N/A","0.14","100"%,
"Revista Argentina de Ciencias del Comportamiento","REV ARGENT CIENC COM","1852-4206","1852-4206","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","156","0.5","N/A","0.13","1.64"%,
"Anuario de Psicologia","ANU PSICOL","0066-5126","1988-5253","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","229","0.5","N/A","0.1","3.13"%,
"Chinese Public Administration Review","CHIN PUB ADM REV-US","1539-6754","2573-1483","PUBLIC ADMINISTRATION - ESCI","51","0.5","N/A","0.09","57.89"%,
"JOURNAL OF ANALYTICAL PSYCHOLOGY","J ANAL PSYCHOL","0021-8774","1468-5922","PSYCHOLOGY, PSYCHOANALYSIS - ESCI","380","0.4","N/A","0.78","3.68"%,
"Language and Psychoanalysis","LANG PSYCHOANAL","2049-324X","2049-324X","PSYCHOLOGY, PSYCHOANALYSIS - ESCI","20","0.4","N/A","0.49","100"%,
"Lex Localis-Journal of Local Self-Government","LEX LOCALIS","1581-5374","1855-363X","PUBLIC ADMINISTRATION - SSCI","267","0.4","Q4","0.24","5.96"%,
"Journal of Cognition and Culture","J COGN CULT","1567-7095","1568-5373","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","496","0.4","N/A","0.21","10.14"%,
"Psychology and Law","PSYCHOL LAW","2222-5196","2222-5196","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","144","0.4","N/A","0.13","98.46"%,
"Revista Costarricense de Psicologia","REV COSTARRIC PSICOL","0257-1439","1659-2913","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","50","0.4","N/A","0.13","100"%,
"Revista de Psicologia PUCP","REV PSICOL-LIMA","0254-9247","2223-3733","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","213","0.4","N/A","0.13","95.88"%,
"CESKOSLOVENSKA PSYCHOLOGIE","CESK PSYCHOL","0009-062X","1804-6436","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","206","0.4","Q4","0.11","58.27"%,
"Primenjena Psihologija","PRIMENJ PSIHOL","1821-0147","2334-7287","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","69","0.4","N/A","0.09","79.69"%,
"Quaderns de Psicologia","QUAD PSICOL","0211-3481","2014-4520","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","102","0.4","N/A","0.09","80.43"%,
"Sibirskiy Psikhologicheskiy Zhurnal-Siberian Journal of Psychology","SIBIRSKIY PSIKHOL ZH","1726-7080","2411-0809","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","90","0.4","N/A","0.09","0"%,
"Accion Psicologica","ACCION PSICOL","1578-908X","2255-1271","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","227","0.4","N/A","0.08","90.48"%,
"Croatian and Comparative Public Administration","CROAT COMP PUBLIC AD","1848-0357","1849-2150","PUBLIC ADMINISTRATION - ESCI","112","0.4","N/A","0.08","84.06"%,
"Civil Szemle","CIV SZLE","1786-3341","1786-3341","PUBLIC ADMINISTRATION - SSCI","71","0.4","Q4","0.07","0"%,
"Revista CES Psicologia","REV CES PSICOL","2011-3080","2011-3080","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","81","0.4","N/A","0.07","98.96"%,
"Psicodebate-Psicologia Cultura y Sociedad","PSICODEBATE-PSICOL C","1515-2251","2451-6600","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","53","0.4","N/A","0.06","90"%,
"PSYCHE-ZEITSCHRIFT FUR PSYCHOANALYSE UND IHRE ANWENDUNGEN","PSYCHE-Z PSYCHOANAL","0033-2623","N/A","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","285","0.3","Q4","0.61","0"%,
"Psychoanalysis Self and Context","PSYCHOANAL SELF CONT","2472-0038","2472-0046","PSYCHOLOGY, PSYCHOANALYSIS - ESCI","61","0.3","N/A","0.58","0.89"%,
"PSYCHOANALYTIC INQUIRY","PSYCHOANAL INQ","0735-1690","1940-9133","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","490","0.3","Q4","0.54","1.3"%,
"Journal of Psychosocial Studies","J PSYCHOSOCIAL STUD","1478-6737","1478-6737","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","30","0.3","N/A","0.28","3.77"%,
"Psychodynamic Practice","PSYCHODYN PRACT","1475-3634","1475-3626","PSYCHOLOGY, PSYCHOANALYSIS - ESCI","116","0.3","N/A","0.26","4.05"%,
"Psychologie Francaise","PSYCHOL FR","0033-2984","0033-2984","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","190","0.3","Q4","0.17","15.58"%,
"Voprosy Gosudarstvennogo i Munitsipalnogo Upravleniya-Public Administration Issues","VOPR GOS MUNITSIPALN","1999-5431","1999-5431","PUBLIC ADMINISTRATION - ESCI","85","0.3","N/A","0.16","52"%,
"Studies in Psychology-Psikoloji Calismalari Dergisi","STUD PSYCHOL-TURKEY","1304-4680","2602-2982","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","39","0.3","N/A","0.12","90.41"%,
"Universitas Psychologica","UNIV PSYCHOL","1657-9267","N/A","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","971","0.3","Q4","0.1","73.03"%,
"Psychologica","PSYCHOLOGICA-COIMBRA","0871-4657","1647-8606","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","118","0.3","N/A","0.08","92.86"%,
"Cadernos Gestao Publica e Cidadania","CAD GEST PUBLICA CID","1806-2261","2236-5710","PUBLIC ADMINISTRATION - ESCI","67","0.3","N/A","0.07","49.35"%,
"Revista de Gestion Publica","REV GEST PUBLICA","0719-1820","0719-1839","PUBLIC ADMINISTRATION - ESCI","20","0.3","N/A","0.06","75"%,
"Revista do Servico Publico","REV SERV PUBLICO","0034-9240","2357-8017","PUBLIC ADMINISTRATION - ESCI","149","0.3","N/A","0.06","61.98"%,
"Revista Iberoamericana de Estudios Municipales","REV IBEROAM ESTUD MU","0718-8838","0719-1790","PUBLIC ADMINISTRATION - ESCI","19","0.3","N/A","0.06","79.41"%,
"Eureka-Revista Cientifica de Psicologia","EUREKA","2218-0559","2220-9026","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","89","0.3","N/A","0.03","0"%,
"Zeitschrift fuer Individualpsychologie","Z INDIVID","0342-393X","2196-8330","PSYCHOLOGY, PSYCHOANALYSIS - ESCI","20","0.2","N/A","0.3","0"%,
"Rivista Internazionale di Filosofia e Psicologia","RIV INT FILOS PSICOL","2039-4667","2239-2629","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","44","0.2","N/A","0.19","0"%,
"Journal of Judicial Administration","J JUDIC ADM","1036-7918","1036-7918","PUBLIC ADMINISTRATION - ESCI","41","0.2","N/A","0.18","0"%,
"REVISTA MEXICANA DE PSICOLOGIA","REV MEX PSICOL","0185-6073","N/A","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","212","0.2","Q4","0.14","0"%,
"Revista De Historia De La Psicologia","REV HIST PSICOL","N/A","N/A","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","110","0.2","N/A","0.07","98.15"%,
"Current Research in Social Psychology","CURR RES SOC PSYCHOL","1088-7423","1088-7423","PSYCHOLOGY, SOCIAL - ESCI","125","0.2","N/A","0.06","0"%,
"Revista del CLAD Reforma y Democracia","REV CLAD REFORMA DEM","1315-2378","1315-2378","PUBLIC ADMINISTRATION - SSCI","81","0.2","Q4","0.05","0"%,
"TURK PSIKOLOJI DERGISI","TURK PSIKOL DERG","1300-4433","1300-4433","PSYCHOLOGY, MULTIDISCIPLINARY - SSCI","313","0.2","Q4","0.05","0"%,
"Opera-Colombia","OPERA-COLOMB","1657-8651","2346-2159","PUBLIC ADMINISTRATION - ESCI","36","0.2","N/A","0.04","96.67"%,
"Psicologia Conocimiento y Sociedad","PSICOL CONOC SOC","1688-7026","1688-7026","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","61","0.2","N/A","0.04","76.12"%,
"Psychoanalysis and History","PSYCHOANAL HIST","1460-8235","1755-201X","PSYCHOLOGY, PSYCHOANALYSIS - SSCI","87","0.1","Q4","0.47","2.04"%,
"Psychological Perspectives-A Quarterly Journal of Jungian Thought","PSYCHOL PERSPECT","0033-2925","1556-3030","PSYCHOLOGY, PSYCHOANALYSIS - ESCI","79","0.1","N/A","0.16","0"%,
"Suicidology","SUICIDOLOGY","2224-1264","2224-1264","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","24","0.1","N/A","0.12","100"%,
"Pensando Psicologia","PENSANDO PSICOL","1900-3099","2382-3984","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","37","0.1","N/A","0.06","64.71"%,
"ARQUIVOS BRASILEROS DE PSICOLOGIA","ARQ BRAS PSICOL APL","1809-5267","1809-5267","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","192","0.1","N/A","0.03","24.56"%,
"Administracao Publica e Gestao Social","ADM PUBLICA GEST SOC","2175-5787","2175-5787","PUBLIC ADMINISTRATION - ESCI","62","0.1","N/A","0.01","0"%,
"Calidad de Vida y Salud","CALID VIDA SALUD","1850-6216","1850-6216","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","24","0.1","N/A","0.01","0"%,
"ECOS-Estudos Contemporaneos da Subjetividade","ECOS-ESTUD CONTEMP S","2237-941X","2237-941X","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","12","0.1","N/A","0.01","0"%,
"PsyArt Journal-Online Journal for the Psychological Study of the Arts","PSYART J","N/A","1088-5870","PSYCHOLOGY, MULTIDISCIPLINARY - ESCI","4","0.1","N/A","0.01","0"%,
"Desde el Jardin de Freud-Revista de Psicoanalisis","DESDE JARD FREUD","1657-3986","2256-5477","PSYCHOLOGY, PSYCHOANALYSIS - ESCI","22","<0.1","N/A","0.1","94.23"%,
"Filigrane-Revue de Psychanalyse","FILIGRANE","1192-1412","1911-4656","PSYCHOLOGY, PSYCHOANALYSIS - ESCI","8","<0.1","N/A","0.05","0"%,
"Amme Idaresi Dergisi","AMME IDARESI DERG","1300-1795","1300-1795","PUBLIC ADMINISTRATION - SSCI","69","<0.1","Q4","0.02","0"%,

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
