"Journal Data Filtered By:  Selected Categories: RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING;REGIONAL & URBAN PLANNING;REHABILITATION Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Magnetic Resonance Imaging Clinics of North America","MAGN RESON IMAGING C","1064-9689","1557-9786","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,225","1.6","Q4","0.45","5.04"%,
"Journal of Medical Imaging and Radiation Oncology","J MED IMAG RADIAT ON","1754-9477","1754-9485","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,937","1.6","Q4","0.42","10.53"%,
"Radiological Physics and Technology","RADIOL PHYS TECHNOL","1865-0333","1865-0341","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","687","1.6","N/A","0.38","1.44"%,
"Planning Practice and Research","PLAN PRACT RES","0269-7459","1360-0583","REGIONAL & URBAN PLANNING - ESCI","1,357","1.6","N/A","0.3","26.43"%,
"Journal of Intellectual Disabilities","J INTELLECT DISABILI","1744-6295","1744-6309","REHABILITATION - SSCI","845","1.5","Q3","0.74","19.13"%,
"Occupational Therapy International","OCCUP THER INT","0966-7903","1557-0703","REHABILITATION - SCIE","906","1.5","Q4","0.66","100"%,
"Occupational Therapy International","OCCUP THER INT","0966-7903","1557-0703","REHABILITATION - SSCI","906","1.5","Q3","0.66","100"%,
"Hong Kong Physiotherapy Journal","HONG KONG PHYSIOTHER","1013-7025","1876-441X","REHABILITATION - ESCI","278","1.5","N/A","0.6","100"%,
"PROSTHETICS AND ORTHOTICS INTERNATIONAL","PROSTHET ORTHOT INT","0309-3646","1746-1553","REHABILITATION - SCIE","2,512","1.5","Q4","0.6","8.25"%,
"SEXUALITY AND DISABILITY","SEX DISABIL","0146-1044","1573-6717","REHABILITATION - SSCI","1,109","1.5","Q3","0.6","14.77"%,
"Balneo and PRM Research Journal","BALNEO PRM RES J","2734-844X","2734-8458","REHABILITATION - ESCI","111","1.5","N/A","0.59","100"%,
"JOURNAL OF RADIOLOGICAL PROTECTION","J RADIOL PROT","0952-4746","1361-6498","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,779","1.5","Q4","0.44","21.16"%,
"NUCLEAR MEDICINE COMMUNICATIONS","NUCL MED COMMUN","0143-3636","1473-5628","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3,355","1.5","Q4","0.42","10.27"%,
"QUARTERLY JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING","Q J NUCL MED MOL IM","1824-4785","1827-1936","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","874","1.5","Q4","0.42","0"%,
"Journal of Breast Imaging","J BREAST IMAGING","2631-6110","2631-6129","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","443","1.5","N/A","0.37","4.98"%,
"Journal of Lasers in Medical Sciences","J LASERS MED SCI","2008-9783","2228-6721","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","944","1.5","N/A","0.36","98.03"%,
"NUKLEARMEDIZIN-NUCLEAR MEDICINE","NUKLEARMED-NUCL MED","0029-5566","2567-6407","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","553","1.5","Q4","0.36","3.03"%,
"Hellenic Journal of Nuclear Medicine","HELL J NUCL MED","1108-1430","1790-5427","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","544","1.5","Q4","0.27","0"%,
"TOPICS IN LANGUAGE DISORDERS","TOP LANG DISORD","0271-8294","1550-3259","REHABILITATION - SSCI","894","1.4","Q4","1.02","1.64"%,
"Research and Practice in Intellectual and Developmental Disabilities","RES PRACT INTELLECT","2329-7018","2329-7026","REHABILITATION - ESCI","159","1.4","N/A","0.88","24.24"%,
"OTJR-Occupational Therapy Journal of Research","OTJR-OCCUP PART HEAL","1539-4492","N/A","REHABILITATION - SSCI","1,075","1.4","Q4","0.7","6.78"%,
"JOURNAL OF EARLY INTERVENTION","J EARLY INTERVENTION","1053-8151","2154-3992","REHABILITATION - SSCI","925","1.4","Q4","0.69","2.41"%,
"JOURNAL OF BODYWORK AND MOVEMENT THERAPIES","J BODYW MOV THER","1360-8592","1532-9283","REHABILITATION - ESCI","3,074","1.4","N/A","0.64","3.46"%,
"European Journal of Physiotherapy","EUR J PHYSIOTHER","2167-9169","2167-9177","REHABILITATION - ESCI","534","1.4","N/A","0.54","23.2"%,
"SURGICAL AND RADIOLOGIC ANATOMY","SURG RADIOL ANAT","0930-1038","1279-8517","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4,492","1.4","Q4","0.54","11.92"%,
"Current Problems in Diagnostic Radiology","CURR PROBL DIAGN RAD","0363-0188","0363-0188","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,190","1.4","N/A","0.48","1.42"%,
"Biomedical Physics & Engineering Express","BIOMED PHYS ENG EXPR","2057-1976","2057-1976","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,551","1.4","N/A","0.38","16.17"%,
"Journal of Visual Communication in Medicine","J VIS COMMUN MED","1745-3054","1745-3062","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","180","1.4","N/A","0.38","20.9"%,
"SEMINARS IN MUSCULOSKELETAL RADIOLOGY","SEMIN MUSCULOSKEL R","1089-7860","1098-898X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,160","1.4","Q4","0.37","0"%,
"Asia-Pacific Journal of Regional Science","ASIA-PAC J REG SCI","2509-7946","2509-7954","REGIONAL & URBAN PLANNING - ESCI","249","1.4","N/A","0.34","12.59"%,
"Current Medical Imaging","CURR MED IMAGING","1573-4056","1875-6603","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,054","1.4","Q4","0.34","0.81"%,
"Journal of Contemporary Brachytherapy","J CONTEMP BRACHYTHER","1689-832X","2081-2841","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","881","1.4","Q4","0.32","99.57"%,
"SEMINARS IN INTERVENTIONAL RADIOLOGY","SEMIN INTERVENT RAD","0739-9529","1098-8963","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,658","1.4","Q4","0.3","0"%,
"JOURNAL OF INTELLECTUAL & DEVELOPMENTAL DISABILITY","J INTELLECT DEV DIS","1366-8250","1469-9532","REHABILITATION - SSCI","1,581","1.3","Q4","0.87","32.62"%,
"Rehabilitation Nursing","REHABIL NURS","0278-4807","2048-7940","REHABILITATION - SCIE","961","1.3","Q4","0.76","2.97"%,
"Rehabilitation Nursing","REHABIL NURS","0278-4807","2048-7940","REHABILITATION - SSCI","961","1.3","Q4","0.76","2.97"%,
"Annals of Rehabilitation Medicine-ARM","ANN REHABIL MED-ARM","2234-0645","2234-0653","REHABILITATION - ESCI","1,912","1.3","N/A","0.61","97.04"%,
"Developmental Neurorehabilitation","DEV NEUROREHABIL","1751-8423","1751-8431","REHABILITATION - SCIE","1,340","1.3","Q4","0.56","19.07"%,
"REHABILITATION COUNSELING BULLETIN","REHABIL COUNS BULL","0034-3552","1538-4853","REHABILITATION - SSCI","733","1.3","Q4","0.55","0.88"%,
"Turkish Journal of Physical Medicine and Rehabilitation","TURK J PH MED REHAB","N/A","2587-1250","REHABILITATION - SCIE","629","1.3","Q4","0.54","89.36"%,
"British Journal of Occupational Therapy","BRIT J OCCUP THER","0308-0226","1477-6006","REHABILITATION - SCIE","1,946","1.3","Q4","0.5","15.53"%,
"British Journal of Occupational Therapy","BRIT J OCCUP THER","0308-0226","1477-6006","REHABILITATION - SSCI","1,946","1.3","Q4","0.5","15.53"%,
"JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS","J MANIP PHYSIOL THER","0161-4754","N/A","REHABILITATION - SCIE","3,352","1.3","Q4","0.45","0.89"%,
"JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY","J COMPUT ASSIST TOMO","0363-8715","1532-3145","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4,812","1.3","Q4","0.39","6.89"%,
"ACTA RADIOLOGICA","ACTA RADIOL","0284-1851","1600-0455","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","5,292","1.3","Q4","0.37","3.5"%,
"Journal of Nuclear Medicine Technology","J NUCL MED TECHNOL","0091-4916","1535-5675","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,090","1.3","N/A","0.36","2.3"%,
"Ultrasound Quarterly","ULTRASOUND Q","0894-8771","1536-0253","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","807","1.3","Q4","0.36","5.16"%,
"Nuclear Medicine and Molecular Imaging","NUCL MED MOLEC IMAG","1869-3474","1869-3482","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","897","1.3","N/A","0.32","4.29"%,
"RADIOLOGIA","RADIOLOGIA-MADRID","0033-8338","1578-178X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","470","1.3","N/A","0.3","0.52"%,
"Cancer Radiotherapie","CANCER RADIOTHER","1278-3218","1769-6658","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,316","1.3","Q4","0.26","25.07"%,
"disP","DISP","0251-3625","2166-8604","REGIONAL & URBAN PLANNING - SSCI","390","1.3","Q4","0.18","27.78"%,
"CLINICAL LINGUISTICS & PHONETICS","CLIN LINGUIST PHONET","0269-9206","1464-5076","REHABILITATION - SCIE","1,918","1.2","Q4","0.64","12.75"%,
"CLINICAL LINGUISTICS & PHONETICS","CLIN LINGUIST PHONET","0269-9206","1464-5076","REHABILITATION - SSCI","1,918","1.2","Q4","0.64","12.75"%,
"Spinal Cord Series and Cases","SPINAL CORD SER CASE","2058-6124","2058-6124","REHABILITATION - ESCI","639","1.2","N/A","0.45","6.43"%,
"Music Therapy Perspectives","MUSIC THER PERSPECT","0734-6875","2053-7387","REHABILITATION - ESCI","383","1.2","N/A","0.44","9.76"%,
"Kinesiology","KINESIOLOGY","1331-1441","1848-638X","REHABILITATION - SCIE","758","1.2","Q4","0.4","98.06"%,
"Kinesiology","KINESIOLOGY","1331-1441","1848-638X","REHABILITATION - SSCI","758","1.2","Q4","0.4","98.06"%,
"Medical Dosimetry","MED DOSIM","0958-3947","1873-4022","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","999","1.2","Q4","0.31","4.74"%,
"Polish Journal of Radiology","POL J RADIOL","0137-7183","1899-0967","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,107","1.2","N/A","0.3","97.96"%,
"CVIR Endovascular","CVIR ENDOVASC","N/A","2520-8934","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","330","1.2","N/A","0.28","99.14"%,
"Australian Planner","AUST PLAN","0729-3682","2150-6841","REGIONAL & URBAN PLANNING - ESCI","374","1.2","N/A","0.27","1.82"%,
"Revista Espanola de Medicina Nuclear e Imagen Molecular","REV ESP MED NUCL IMA","2253-654X","N/A","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","502","1.2","Q4","0.27","0"%,
"Reports of Practical Oncology and Radiotherapy","REP PRACT ONCOL RADI","1507-1367","2083-4640","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,325","1.2","N/A","0.26","0"%,
"Turkish Journal of Physiotherapy Rehabilitation-Turk Fizyoterapi ve Rehabilitasyon Dergisi","TURK J PHYSIOTHER R","2651-4451","2651-446X","REHABILITATION - ESCI","253","1.2","N/A","0.08","0"%,
"Infants & Young Children","INFANT YOUNG CHILD","0896-3746","1550-5081","REHABILITATION - SSCI","895","1.1","Q4","0.56","1.61"%,
"South African Journal of Physiotherapy","SOUTH AFR J PHYSIOTH","0379-6175","2410-8219","REHABILITATION - ESCI","371","1.1","N/A","0.55","94.55"%,
"International Journal of Disability Development and Education","INT J DISABIL DEV ED","1034-912X","1465-346X","REHABILITATION - SSCI","1,283","1.1","Q4","0.54","8.04"%,
"Advances in Neurodevelopmental Disorders","ADV NEURODEV DISORD","2366-7532","2366-7540","REHABILITATION - ESCI","293","1.1","N/A","0.52","21.43"%,
"RADIOPROTECTION","RADIOPROTECTION","0033-8451","1769-700X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","515","1.1","Q4","0.5","42.45"%,
"SEMINARS IN ULTRASOUND CT AND MRI","SEMIN ULTRASOUND CT","0887-2171","1558-5034","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1,360","1.1","Q4","0.4","2.14"%,
"JOURNAL OF VISUAL IMPAIRMENT & BLINDNESS","J VISUAL IMPAIR BLIN","0145-482X","1559-1476","REHABILITATION - SSCI","1,436","1.1","Q4","0.39","4.17"%,
"Current Physical Medicine and Rehabilitation Reports","CURR PHYS MED REHAB","N/A","2167-4833","REHABILITATION - ESCI","388","1.1","N/A","0.34","3.25"%,
"Acta Radiologica Open","ACTA RADIOL OPEN","N/A","2058-4601","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","460","1.1","N/A","0.32","83.66"%,
"Forensic Imaging","FOREN IMAG","2666-2264","2666-2256","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","133","1.1","N/A","0.25","10.13"%,
"Journal of Medical Ultrasound","J MED ULTRASOUND","0929-6441","2212-1552","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","460","1.1","N/A","0.25","94.44"%,
"Journal of Ultrasonography","J ULTRASON","2084-8404","2451-070X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","478","1.1","N/A","0.23","100"%,
"SEMINARS IN SPEECH AND LANGUAGE","SEMIN SPEECH LANG","0734-0478","1098-9056","REHABILITATION - SCIE","1,005","1","Q4","0.72","2.22"%,
"FOLIA PHONIATRICA ET LOGOPAEDICA","FOLIA PHONIATR LOGO","1021-7762","1421-9972","REHABILITATION - SCIE","1,330","1","Q4","0.64","10.26"%,
"FOLIA PHONIATRICA ET LOGOPAEDICA","FOLIA PHONIATR LOGO","1021-7762","1421-9972","REHABILITATION - SSCI","1,330","1","Q4","0.64","10.26"%,
"AMERICAN ANNALS OF THE DEAF","AM ANN DEAF","0002-726X","1543-0375","REHABILITATION - SSCI","1,016","1","Q4","0.58","0"%,
"Physiotherapy Canada","PHYSIOTHER CAN","0300-0508","1708-8313","REHABILITATION - SCIE","1,241","1","Q4","0.5","0"%,
"Alter-European Journal of Disability Research","ALTER","1875-0672","1875-0680","REHABILITATION - ESCI","307","1","N/A","0.49","40.43"%,
"Education and Treatment of Children","EDUC TREAT CHILD","0748-8491","1934-8924","REHABILITATION - SSCI","1,129","1","Q4","0.49","0"%,
"Education and Training in Autism and Developmental Disabilities","EDUC TRAIN AUTISM DE","2154-1647","N/A","REHABILITATION - SSCI","733","1","Q4","0.46","0"%,
"Hand Therapy","HAND THER","1758-9983","1758-9991","REHABILITATION - ESCI","171","1","N/A","0.39","9.76"%,
"RADIATION PROTECTION DOSIMETRY","RADIAT PROT DOSIM","0144-8420","1742-3406","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","6,512","1","Q4","0.3","6.84"%,
"Egyptian Journal of Radiology and Nuclear Medicine","EGYPT J RADIOL NUC M","N/A","2090-4762","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,146","1","N/A","0.26","99.26"%,
"Journal of Radiology Case Reports","J RADIOL CASE REP","1943-0922","1943-0922","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","608","1","N/A","0.24","96.7"%,
"Archives of Rehabilitation","ARCH REHABIL","2538-6247","2538-6247","REHABILITATION - ESCI","200","1","N/A","0.16","98.85"%,
"REHABILITATION","REHABILITATION","0034-3536","1439-1309","REHABILITATION - SCIE","461","0.9","Q4","1.59","2.83"%,
"Journal of Vocational Rehabilitation","J VOCAT REHABIL","1052-2263","1878-6316","REHABILITATION - ESCI","1,030","0.9","N/A","0.45","2.52"%,
"Communication Disorders Quarterly","COMMUN DISORD Q","1525-7401","1538-4837","REHABILITATION - SSCI","596","0.9","Q4","0.41","2.94"%,
"OCCUPATIONAL THERAPY IN HEALTH CARE","OCCUP THER HEALTH CA","0738-0577","1541-3098","REHABILITATION - ESCI","528","0.9","N/A","0.39","3.91"%,
"Journal of Chiropractic Medicine","J CHIROPR MED","0899-3467","1556-3715","REHABILITATION - ESCI","3,716","0.9","N/A","0.33","2.27"%,
"PHYSICAL & OCCUPATIONAL THERAPY IN GERIATRICS","PHYS OCCUP THER GERI","0270-3181","1541-3152","REHABILITATION - ESCI","386","0.9","N/A","0.31","1.9"%,
"Molecular Imaging and Radionuclide Therapy","MOL IMAGING RADIONUC","2146-1414","2147-1959","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","254","0.9","N/A","0.27","100"%,
"NUCLEAR MEDICINE REVIEW","NUCL MED REV","1506-9680","N/A","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","261","0.9","N/A","0.25","91.3"%,
"Journal of Clinical Imaging Science","J CLIN IMAG SCI","2156-7514","2156-5597","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","777","0.9","N/A","0.24","84.43"%,
"JOURNAL OF CLINICAL ULTRASOUND","J CLIN ULTRASOUND","0091-2751","1097-0096","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2,442","0.9","Q4","0.24","5.63"%,
"Journal of Medical Physics","J MED PHYS","0971-6203","1998-3913","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","669","0.9","N/A","0.21","70.83"%,
"Current Cardiovascular Imaging Reports","CURR CARDIOVASC IMAG","1941-9066","1941-9074","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","325","0.9","N/A","0.2","20"%,
"SA Journal of Radiology","SA J RADIOL","1027-202X","2078-6778","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","223","0.9","N/A","0.2","92.71"%,
"Brain Impairment","BRAIN IMPAIR","1443-9646","1839-5252","REHABILITATION - SCIE","534","0.8","Q4","0.32","26.67"%,
"PHYSIKALISCHE MEDIZIN REHABILITATIONSMEDIZIN KURORTMEDIZIN","PHYS MED REHAB KUROR","0940-6689","1439-085X","REHABILITATION - SCIE","215","0.8","Q4","0.26","2.33"%,
"Ultrasound","ULTRASOUND","1742-271X","1743-1344","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","488","0.8","N/A","0.22","7.63"%,
"Journal of Futures Studies","J FUTURES STUD","1027-6084","1027-6084","REGIONAL & URBAN PLANNING - ESCI","300","0.8","N/A","0.16","0"%,
"Radiologic Technology","RADIOL TECHNOL","0033-8397","1943-5657","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","579","0.8","N/A","0.15","0"%,
"Occupational Therapy in Mental Health","OCCUP THER MENT HEAL","0164-212X","1541-3101","REHABILITATION - ESCI","329","0.7","N/A","0.32","8.75"%,
"British Journal of Music Therapy","BRIT J MUSIC THER","1359-4575","2059-9773","REHABILITATION - ESCI","84","0.7","N/A","0.29","25"%,
"Canadian Journal of Speech-Language Pathology and Audiology","CAN J SPEECH-LANG PA","1913-2018","1913-2018","REHABILITATION - ESCI","236","0.7","N/A","0.23","0"%,
"Physical Therapy Reviews","PHYS THER REV","1083-3196","1743-288X","REHABILITATION - ESCI","761","0.7","N/A","0.2","8.82"%,
"Radiologie","RADIOLOGIE","2731-7048","2731-7056","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","696","0.7","Q4","0.19","17.53"%,
"Australian Journal of Rehabilitation Counselling","AUST J REHABIL COUNS","1323-8922","1838-6059","REHABILITATION - ESCI","92","0.7","N/A","0.18","0"%,
"Current Radiology Reports","CURR RADIOL REP","N/A","2167-4825","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","310","0.7","N/A","0.13","22.22"%,
"Therapeutic Recreation Journal","THER RECREAT J","0040-5914","2159-6433","REHABILITATION - ESCI","377","0.6","N/A","0.3","0"%,
"JOURNAL OF PROSTHETICS AND ORTHOTICS","J PROSTHET ORTHOT","1040-8800","1534-6331","REHABILITATION - ESCI","434","0.6","N/A","0.23","2.42"%,
"Indian Journal of Radiology and Imaging","INDIAN J RADIOL IMAG","0971-3026","1998-3808","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","1,160","0.6","N/A","0.19","97.88"%,
"International Journal of Radiation Research","INT J RADIAT RES","2322-3243","2322-3243","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","459","0.6","Q4","0.19","21.49"%,
"BJR Case Reports","BJR CASE REP","2055-7159","2055-7159","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","399","0.6","N/A","0.17","92.02"%,
"World Journal of Nuclear Medicine","WORLD J NUCL MED","1450-1147","1607-3312","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","361","0.6","N/A","0.16","93.25"%,
"Journal of Planning History","J PLAN HIST","1538-5132","1552-6585","REGIONAL & URBAN PLANNING - ESCI","194","0.6","N/A","0.14","7.02"%,
"CONCEPTS IN MAGNETIC RESONANCE PART A","CONCEPT MAGN RESON A","1546-6086","1552-5023","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","482","0.6","Q4","0.13","100"%,
"Journal of Acute Care Physical Therapy","J ACUTE CARE PHYS TH","2158-8686","2159-0524","REHABILITATION - ESCI","79","0.5","N/A","0.24","2.99"%,
"TECHNOLOGY AND DISABILITY","TECHNOL DISABIL","1055-4181","1878-643X","REHABILITATION - ESCI","356","0.5","N/A","0.22","10.53"%,
"TOPICS IN GERIATRIC REHABILITATION","TOP GERIATR REHABIL","0882-7524","1550-2414","REHABILITATION - SSCI","411","0.5","Q4","0.22","1.82"%,
"Rehabilitation Research Policy and Education","REHABIL RES POL EDUC","2168-6653","2168-6661","REHABILITATION - ESCI","152","0.5","N/A","0.2","0"%,
"International Journal of Therapy and Rehabilitation","INT J THER REHABIL","1741-1645","1759-779X","REHABILITATION - ESCI","720","0.5","N/A","0.19","5.35"%,
"Journal of Radiation Protection and Research","J RADIAT PROT RES","2508-1888","2466-2461","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","122","0.5","N/A","0.17","100"%,
"Indian Journal of Nuclear Medicine","INDIAN J NUCL MED","0972-3919","0974-0244","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","444","0.5","N/A","0.12","0"%,
"Journal of Regional and City Planning","J REG CITY PLAN","2502-6429","2502-6429","REGIONAL & URBAN PLANNING - ESCI","94","0.5","N/A","0.11","90.91"%,
"Town and Regional Planning","TOWN REG PLAN","1012-280X","2415-0495","REGIONAL & URBAN PLANNING - ESCI","63","0.5","N/A","0.1","80"%,
"Urbano","URBANO","0717-3997","0718-3607","REGIONAL & URBAN PLANNING - ESCI","91","0.5","N/A","0.03","100"%,
"Hong Kong Journal of Occupational Therapy","HONG KONG J OCCUP TH","1569-1861","1876-4398","REHABILITATION - SCIE","223","0.4","Q4","0.32","80.95"%,
"Polish Journal of Medical Physics and Engineering","POL J MED PHYS ENG","1898-0309","1898-0309","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","107","0.4","N/A","0.15","100"%,
"SEMINARS IN ROENTGENOLOGY","SEMIN ROENTGENOL","0037-198X","1558-4658","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","424","0.4","Q4","0.14","0"%,
"Journal of Radiotherapy in Practice","J RADIOTHER PRACT","1460-3969","1467-1131","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","273","0.4","N/A","0.13","10.58"%,
"Sonography","SONOGRAPHY-AUST","2202-8323","2054-6750","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","63","0.4","N/A","0.12","8.97"%,
"Physioscience","PHYSOSCIENCE","1860-3092","1860-3351","REHABILITATION - ESCI","51","0.4","N/A","0.1","2"%,
"Acta Balneologica","ACTA BALNEOL","2082-1867","2082-1867","REHABILITATION - ESCI","70","0.3","N/A","0.13","0"%,
"MANUELLE MEDIZIN","MAN MED","0025-2514","1433-0466","REHABILITATION - ESCI","143","0.3","N/A","0.13","16.85"%,
"JOURNAL OF DIAGNOSTIC MEDICAL SONOGRAPHY","J DIAGN MED SONOG","8756-4793","1552-5430","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","585","0.3","N/A","0.1","1.66"%,
"MSKMuskuloskelettale Physiotherapie","MSK-MUSKULOSKEL PHYS","2701-6986","2701-7818","REHABILITATION - ESCI","5","0.3","N/A","0.09","0"%,
"Revista Espanola de Discapacidad-REDIS","REV ESP DISCAPAC-RED","2340-5104","2340-5104","REHABILITATION - ESCI","121","0.3","N/A","0.09","96.34"%,
"Iranian Journal of Nuclear Medicine","IRAN J NUCL MED","1681-2824","2008-2509","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","76","0.3","N/A","0.07","0"%,
"Applied Radiology","APPL RADIOL","0160-9963","1879-2898","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","180","0.3","N/A","0.06","1.01"%,
"Iranian Journal of Radiology","IRAN J RADIOL","1735-1065","2008-2711","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","446","0.3","Q4","0.06","100"%,
"Arteterapia-Papeles de Arteterapia y Educacion Artistica para la Inclusion Social","ARTETERAPIA","1886-6190","1988-8309","REHABILITATION - ESCI","62","0.3","N/A","0.03","96.43"%,
"Balneo Research Journal","BALNEO RES J","2069-7597","2069-7619","REHABILITATION - ESCI","99","0.2","N/A","0.2","95.19"%,
"Physiotherapy Practice and Research","PHYSIOTHER PRACT RES","2213-0683","2213-0691","REHABILITATION - ESCI","73","0.2","N/A","0.1","1.39"%,
"Hong Kong Journal of Radiology","HONG KONG J RADIOL","2223-6619","2307-4620","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","47","0.2","N/A","0.03","97.59"%,
"Planlama-Planning","PLANLAMA","1300-7319","1300-7319","REGIONAL & URBAN PLANNING - ESCI","103","0.2","N/A","0.03","0"%,
"Contemporary Diagnostic Radiology","CONTEMP DIAGN RADIOL","0149-9009","1938-1395","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","13","0.1","N/A","0.02","0"%,
"Imagerie de la Femme","IMAG FEMME","1776-9817","2214-8485","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","23","0.1","N/A","0.02","25.4"%,
"Manuelle Therapie","MANUELLE THER","1433-2671","1439-2348","REHABILITATION - ESCI","8","<0.1","N/A","0.04","0"%,
"Imagen Diagnostica","IMAGEN DIAGN","2171-3669","2171-9705","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - ESCI","10","<0.1","N/A","0.01","0"%,
