"Journal Data Filtered By:  Selected Categories: LAW Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Revista General del Derecho del Trabajo y de la Seguridad Social","REV GEN DERECHO TRAB","1696-9626","1696-9626","LAW - ESCI","52","0.1","N/A","0.03","0"%,
"Revista Juridica de Castilla y Leon","REV JURD CASTILLA LE","1696-6759","2254-3805","LAW - ESCI","11","0.1","N/A","0.03","0"%,
"Anuario de Filosofia del Derecho","ANU FILOS DERECHO","0518-0872","0518-0872","LAW - ESCI","48","0.1","N/A","0.02","0"%,
"Revista Boliviana de Derecho","REV BOLIV DERECHO","2070-8157","2070-8157","LAW - ESCI","46","0.1","N/A","0.02","0"%,
"Revista Brasileira de Direito","REV BRAS DIREITO","1807-1228","2238-0604","LAW - ESCI","58","0.1","N/A","0.02","90.77"%,
"Revista General de Derecho Procesal","REV GEN DERECHO PROC","1696-9642","1696-9642","LAW - ESCI","43","0.1","N/A","0.02","0"%,
"Derecho Penal y Criminologia","DERECHO PENAL CRIMIN","0121-0483","2346-2108","LAW - ESCI","28","0.1","N/A","0.01","100"%,
"Prolegomenos-Derechos y Valores","PROLEGOMENOS","0121-182X","1909-7727","LAW - ESCI","24","0.1","N/A","0.01","95.24"%,
"Revista General de Derecho Constitucional","REV GEN DERECHO CONS","1886-7650","1886-6212","LAW - ESCI","28","0.1","N/A","0.01","0"%,
"Revista General de Derecho Publico Comparado","REV GEN DERECHO PUBL","1988-5091","1988-5091","LAW - ESCI","14","0.1","N/A","0.01","0"%,
"Vox Juris","VOX JURIS","1812-6804","2521-5280","LAW - ESCI","13","0.1","N/A","0","46.67"%,
"Insolvency Law Journal","INSOLV LAW J","1039-3293","1039-3293","LAW - ESCI","12","<0.1","N/A","0.26","0"%,
"Australian Intellectual Property Journal","AUSTR INTELLECT PROP","1038-1635","1038-1635","LAW - ESCI","26","<0.1","N/A","0.13","0"%,
"Western Journal of Legal Studies","WEST J LEG STUD","1927-9132","1927-9132","LAW - ESCI","17","<0.1","N/A","0.11","54.55"%,
"Bratislava Law Review","BRATISLAVA LAW REV","2585-7088","2644-6359","LAW - ESCI","8","<0.1","N/A","0.06","98.31"%,
"British Journal of American Legal Studies","BRIT J AM LEG STUD","2049-4092","2719-5864","LAW - ESCI","14","<0.1","N/A","0.06","100"%,
"International Journal of Human Rights and Constitutional Studies","INT J HUM RIGHTS CON","2050-103X","2050-1048","LAW - ESCI","14","<0.1","N/A","0.06","0"%,
"Revista Estudios Socio-Juridicos","REV ESTUD SOCIO-JURI","0124-0579","2145-4531","LAW - ESCI","20","<0.1","N/A","0.06","95.65"%,
"RED-Revista Electronica de Direito","RED-REV ELECTRON DIR","2182-9845","2182-9845","LAW - ESCI","11","<0.1","N/A","0.05","0"%,
"Revista La Propiedad Inmaterial","REV PROP INMATER","1657-1959","2346-2116","LAW - ESCI","22","<0.1","N/A","0.05","96.55"%,
"Ciencia Juridica","CIENC JURID","2007-3577","2007-6142","LAW - ESCI","9","<0.1","N/A","0.04","11.67"%,
"Precedente","PRECEDENTE","1657-6535","1657-6535","LAW - ESCI","6","<0.1","N/A","0.04","47.06"%,
"Przeglad Sejmowy","PRZEGL SEJMOWY","1230-5502","1230-5502","LAW - ESCI","46","<0.1","N/A","0.04","32.79"%,
"Revista Academica da Faculdade de Direito do Recife","REV ACAD FAC DIR REC","1980-3087","2448-2307","LAW - ESCI","10","<0.1","N/A","0.04","26.85"%,
"Revista do Curso de Direito do UNIFOR","REV CURSO DIR UNIFOR","2236-7632","2236-7632","LAW - ESCI","2","<0.1","N/A","0.04","2.67"%,
"Revista e-Mercatoria","REV E-MERCATORIA","1692-3960","1692-3960","LAW - ESCI","8","<0.1","N/A","0.03","78.26"%,
"Revista Juridica Portucalense","REV JURID PORTUCALEN","2183-5799","2183-5705","LAW - ESCI","11","<0.1","N/A","0.03","1.09"%,
"Quaestio Iuris","QUAESTIO IURIS","1807-8389","1516-0351","LAW - ESCI","38","<0.1","N/A","0.02","56.61"%,
"SECURITIES REGULATION LAW JOURNAL","SECUR REGUL LAW J","0097-9554","0097-9554","LAW - SSCI","14","<0.1","Q4","0.02","0"%,
"Anuario Iberoamericano de Derecho Internacional Penal","ANU IBEROAM DERECHO","2346-3120","2346-3120","LAW - ESCI","8","<0.1","N/A","0.01","93.1"%,
"e-Legal History Review","E-LEG HIST REV","1699-5317","1699-5317","LAW - ESCI","11","<0.1","N/A","0.01","0"%,
"Revista Direito Ambiental e Sociedade","REV DIREITO AMBIENT","2316-8218","2237-0021","LAW - ESCI","14","<0.1","N/A","0.01","0"%,
"Anuario Espanol de Derecho Internacional Privado","ANU ESP DERECHO INT","1578-3138","1578-3138","LAW - ESCI","8","<0.1","N/A","0","0"%,

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
