"Journal Data Filtered By:  Selected Categories: BUSINESS, FINANCE;CARDIAC & CARDIOVASCULAR SYSTEMS;CELL & TISSUE ENGINEERING Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Cellular Reprogramming","CELL REPROGRAM","2152-4971","2152-4998","CELL & TISSUE ENGINEERING - SCIE","796","1.6","Q4","0.4","5.21"%,
"Minerva Cardiology and Angiology","MINERVA CARDIOL ANGI","2724-5683","2724-5772","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","656","1.6","Q4","0.38","0"%,
"EUROPEAN HEART JOURNAL SUPPLEMENTS","EUR HEART J SUPPL","1520-765X","1554-2815","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","1,119","1.6","Q4","0.35","93.67"%,
"ACTA CARDIOLOGICA","ACTA CARDIOL","0001-5385","1784-973X","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","1,414","1.6","Q4","0.33","2.79"%,
"Journal of Echocardiography","J ECHOCARDIOGR","1349-0222","1880-344X","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","383","1.6","N/A","0.33","11.21"%,
"JRSM Cardiovascular Disease","JRSM CARDIOVASC DIS","N/A","2048-0040","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","388","1.6","N/A","0.3","100"%,
"Geneva Risk and Insurance Review","GENEVA RISK INS REV","1554-964X","1554-9658","BUSINESS, FINANCE - SSCI","152","1.5","Q4","0.52","15.15"%,
"THORACIC AND CARDIOVASCULAR SURGEON","THORAC CARDIOV SURG","0171-6425","1439-1902","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","2,291","1.5","Q4","0.52","9.23"%,
"JOURNAL OF MONEY CREDIT AND BANKING","J MONEY CREDIT BANK","0022-2879","1538-4616","BUSINESS, FINANCE - SSCI","5,874","1.5","Q4","0.49","12.21"%,
"Asia-Pacific Journal of Financial Studies","ASIA-PAC J FINANC ST","2041-9945","2041-6156","BUSINESS, FINANCE - SSCI","478","1.5","Q4","0.45","2.3"%,
"HEART AND VESSELS","HEART VESSELS","0910-8327","1615-2573","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","3,216","1.5","Q4","0.39","13.26"%,
"International Heart Journal","INT HEART J","1349-2365","1349-3299","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","2,437","1.5","Q4","0.37","100"%,
"Journal of Financial Reporting","J FINANC REPORT","2380-2154","2380-2146","BUSINESS, FINANCE - ESCI","100","1.5","N/A","0.37","0"%,
"JOURNAL OF INVASIVE CARDIOLOGY","J INVASIVE CARDIOL","1042-3931","1557-2501","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","1,968","1.5","Q4","0.34","0"%,
"ECHOCARDIOGRAPHY-A JOURNAL OF CARDIOVASCULAR ULTRASOUND AND ALLIED TECHNIQUES","ECHOCARDIOGR-J CARD","0742-2822","1540-8175","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","4,050","1.5","Q4","0.33","7.28"%,
"Indian Heart Journal","INDIAN HEART J","0019-4832","2213-3763","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","2,243","1.5","N/A","0.29","97.6"%,
"Journal of Emerging Market Finance","J EMERG MARK FINANC","0972-6527","0973-0710","BUSINESS, FINANCE - ESCI","222","1.5","N/A","0.27","2.5"%,
"North American Actuarial Journal","N AM ACTUAR J","1092-0277","2325-0453","BUSINESS, FINANCE - ESCI","1,003","1.4","N/A","0.6","6.67"%,
"Journal of Accounting Auditing and Finance","J ACCOUNT AUDIT FINA","0148-558X","2160-4061","BUSINESS, FINANCE - ESCI","1,346","1.4","N/A","0.49","3.78"%,
"Journal of Central Banking Theory and Practice","J CENT BANK THEOR PR","1800-9581","2336-9205","BUSINESS, FINANCE - ESCI","245","1.4","N/A","0.49","100"%,
"Annals of Thoracic and Cardiovascular Surgery","ANN THORAC CARDIOVAS","1341-1098","2186-1005","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","1,232","1.4","Q4","0.48","99.47"%,
"JOURNAL OF PORTFOLIO MANAGEMENT","J PORTFOLIO MANAGE","0095-4918","2168-8656","BUSINESS, FINANCE - SSCI","2,521","1.4","Q4","0.46","0"%,
"JOURNAL OF FINANCIAL SERVICES RESEARCH","J FINANC SERV RES","0920-8550","1573-0735","BUSINESS, FINANCE - SSCI","1,305","1.4","Q4","0.43","17.28"%,
"Accounting Economics and Law-A Convivium","ACCOUNT ECON LAW","2194-6051","2152-2820","BUSINESS, FINANCE - ESCI","216","1.4","N/A","0.42","5"%,
"REC-Interventional Cardiology","REC-INTERV CARDIOL","2604-7306","2604-7276","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","95","1.4","N/A","0.41","93.83"%,
"International Journal of Managerial and Financial Accounting","INT J MANAG FINANC A","1753-6715","1753-6723","BUSINESS, FINANCE - ESCI","184","1.4","N/A","0.36","0"%,
"JOURNAL OF CARDIOVASCULAR SURGERY","J CARDIOVASC SURG","0021-9509","1827-191X","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","2,074","1.4","Q4","0.36","2.34"%,
"Current Stem Cell Reports","CURR STEM CELL REP","N/A","2198-7866","CELL & TISSUE ENGINEERING - ESCI","368","1.4","N/A","0.29","24.07"%,
"Journal of Corporate Accounting and Finance","J CORP ACCOUNT FINAN","1044-8136","1097-0053","BUSINESS, FINANCE - ESCI","427","1.4","N/A","0.28","6.78"%,
"QUANTITATIVE FINANCE","QUANT FINANC","1469-7688","1469-7696","BUSINESS, FINANCE - SSCI","3,607","1.3","Q4","0.54","12.83"%,
"Journal of European Real Estate Research","J EUR REAL ESTATE RE","1753-9269","1753-9269","BUSINESS, FINANCE - ESCI","261","1.3","N/A","0.43","17.57"%,
"International Journal of Central Banking","INT J CENT BANK","1815-4654","1815-7556","BUSINESS, FINANCE - SSCI","1,143","1.3","Q4","0.4","0"%,
"Journal of Property Investment & Finance","J PROP INVEST FINANC","1463-578X","1470-2002","BUSINESS, FINANCE - ESCI","736","1.3","N/A","0.37","3.85"%,
"Brazilian Journal of Cardiovascular Surgery","BRAZ J CARDIOV SURG","0102-7638","1678-9741","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","1,403","1.3","Q4","0.36","95.45"%,
"Journal of Electrocardiology","J ELECTROCARDIOL","0022-0736","1532-8430","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","3,264","1.3","Q4","0.33","12.2"%,
"JOURNAL OF INDUSTRIAL ECONOMICS","J IND ECON","0022-1821","1467-6451","BUSINESS, FINANCE - SSCI","2,307","1.3","Q4","0.31","19.51"%,
"Anatolian Journal of Cardiology","ANATOL J CARDIOL","2149-2263","2149-2271","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","1,802","1.3","Q4","0.3","69.75"%,
"American Journal of Cardiovascular Disease","AM J CARDIOVASC DIS","2160-200X","2160-200X","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","540","1.3","N/A","0.26","0"%,
"Postepy w Kardiologii Interwencyjnej","POSTEP KARDIOL INTER","1734-9338","1897-4295","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","474","1.3","Q4","0.23","100"%,
"Journal of Pension Economics & Finance","J PENSION ECON FINAN","1474-7472","1475-3022","BUSINESS, FINANCE - SSCI","846","1.2","Q4","0.48","27.35"%,
"Review of Financial Economics","REV FINANC ECON","1058-3300","1873-5924","BUSINESS, FINANCE - ESCI","812","1.2","N/A","0.41","12.9"%,
"European Actuarial Journal","EUR ACTUAR J","2190-9733","2190-9741","BUSINESS, FINANCE - ESCI","297","1.2","N/A","0.37","31.63"%,
"General Thoracic and Cardiovascular Surgery","GEN THORAC CARDIOVAS","1863-6705","1863-6713","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","2,381","1.2","Q4","0.37","8.01"%,
"Journal of International Accounting Research","J INT ACCOUNT RES","1542-6297","1558-8025","BUSINESS, FINANCE - ESCI","467","1.2","N/A","0.33","0"%,
"International Finance","INT FINANC","1367-0271","1468-2362","BUSINESS, FINANCE - SSCI","484","1.2","Q4","0.3","1.45"%,
"PERFUSION-UK","PERFUSION-UK","0267-6591","1477-111X","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","1,968","1.2","Q4","0.3","9.5"%,
"RISK MANAGEMENT AND INSURANCE REVIEW","RISK MANAG INSUR REV","1098-1616","1540-6296","BUSINESS, FINANCE - ESCI","294","1.2","N/A","0.3","23.33"%,
"CVIR Endovascular","CVIR ENDOVASC","N/A","2520-8934","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","330","1.2","N/A","0.28","99.14"%,
"Stem Cell Research","STEM CELL RES","1873-5061","1876-7753","CELL & TISSUE ENGINEERING - SCIE","4,607","1.2","Q4","0.28","96.19"%,
"South African Journal of Accounting Research","S AFR J ACCOUNT RES","1029-1954","2376-3981","BUSINESS, FINANCE - ESCI","115","1.1","N/A","0.39","2.22"%,
"Asia-Pacific Journal of Accounting & Economics","ASIA-PAC J ACCOUNT E","1608-1625","2164-2257","BUSINESS, FINANCE - SSCI","658","1.1","Q4","0.37","1.57"%,
"Journal Of Cardiovascular and Thoracic Research","J CARDIOVASC THORAC","2008-5117","2008-6830","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","544","1.1","N/A","0.26","88.89"%,
"Egyptian Heart Journal","EGYPT HEART J","1110-2608","2090-911X","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","499","1.1","N/A","0.24","99.63"%,
"Structural Heart-The Journal of the Heart Team","STRUCT HEART","2474-8706","2474-8714","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","244","1.1","N/A","0.2","78.62"%,
"Accounting History","ACCOUNT HIST","1032-3732","1749-3374","BUSINESS, FINANCE - ESCI","420","1","N/A","0.47","14.29"%,
"SIAM Journal on Financial Mathematics","SIAM J FINANC MATH","1945-497X","1945-497X","BUSINESS, FINANCE - SSCI","664","1","Q4","0.47","1.38"%,
"Spanish Journal of Finance and Accounting-Revista Espanola de Financiacion y Contabilidad","SPAN J FINANC ACCOUN","0210-2412","2332-0753","BUSINESS, FINANCE - SSCI","284","1","Q4","0.36","1.19"%,
"Financial and Credit Activity-Problems of Theory and Practice","FINANC CREDIT ACT","2306-4994","2310-8770","BUSINESS, FINANCE - ESCI","878","1","N/A","0.33","21"%,
"Annals of Finance","ANN FINANC","1614-2446","1614-2454","BUSINESS, FINANCE - ESCI","286","1","N/A","0.32","17.91"%,
"CARDIOLOGY IN THE YOUNG","CARDIOL YOUNG","1047-9511","1467-1107","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","4,087","1","Q4","0.31","13.41"%,
"Comptabilite Controle Audit","COMPTAB CONTROL AUDI","1262-2788","N/A","BUSINESS, FINANCE - SSCI","154","1","Q4","0.29","0"%,
"European Heart Journal-Case Reports","EUR HEART J-CASE REP","N/A","2514-2119","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","1,194","1","N/A","0.2","95.83"%,
"Journal of Law Finance and Accounting","J LAW FINANC ACCOUNT","2380-5005","2380-5013","BUSINESS, FINANCE - ESCI","105","0.9","N/A","0.48","0"%,
"Investment Analysts Journal","INVEST ANAL J","1029-3523","2077-0227","BUSINESS, FINANCE - SSCI","212","0.9","Q4","0.34","1.67"%,
"National Accounting Review","NATL ACCOUNT REV","N/A","2689-3010","BUSINESS, FINANCE - ESCI","50","0.9","N/A","0.34","97.18"%,
"Journal of Applied Corporate Finance","J APPL CORP FINANC","1078-1196","1745-6622","BUSINESS, FINANCE - ESCI","1,211","0.9","N/A","0.33","3.16"%,
"Journal of Computational Finance","J COMPUT FINANC","1460-1559","1755-2850","BUSINESS, FINANCE - SSCI","403","0.9","Q4","0.31","0"%,
"ISSUES IN ACCOUNTING EDUCATION","ISS ACCOUNT EDUC","0739-3172","1558-7983","BUSINESS, FINANCE - ESCI","656","0.9","N/A","0.3","0"%,
"Economics and Finance Letters","ECON FINANCE LETT","2312-6310","2312-430X","BUSINESS, FINANCE - ESCI","56","0.9","N/A","0.29","94.37"%,
"Journal of Financial Regulation and Compliance","J FINANC REGUL COMPL","1358-1988","1740-0279","BUSINESS, FINANCE - ESCI","411","0.9","N/A","0.29","5.94"%,
"Review of Pacific Basin Financial Markets and Policies","REV PAC BASIN FINANC","0219-0915","1793-6705","BUSINESS, FINANCE - ESCI","225","0.9","N/A","0.25","0"%,
"Asian Journal of Business and Accounting","ASIAN J BUS ACCOUNT","1985-4064","2180-3137","BUSINESS, FINANCE - ESCI","221","0.9","N/A","0.23","0"%,
"Asian Academy of Management Journal of Accounting and Finance","ASIAN ACAD MANAG J A","1823-4992","2180-4192","BUSINESS, FINANCE - ESCI","191","0.9","N/A","0.22","95.65"%,
"Kardiologie","KARDIOLOGIE","2731-7129","2731-7137","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","208","0.9","N/A","0.21","6.3"%,
"World Journal for Pediatric and Congenital Heart Surgery","WORLD J PEDIATR CONG","2150-1351","2150-0136","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","1,178","0.9","N/A","0.21","4.9"%,
"TEXAS HEART INSTITUTE JOURNAL","TEX HEART I J","0730-2347","1526-6702","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","2,116","0.9","Q4","0.17","94.15"%,
"Current Issues in Auditing","CURR ISS AUDIT","1936-1270","1936-1270","BUSINESS, FINANCE - ESCI","189","0.8","N/A","0.36","97.67"%,
"Journal of Real Estate Research","J REAL ESTATE RES","0896-5803","2691-1175","BUSINESS, FINANCE - SSCI","975","0.8","Q4","0.35","6.49"%,
"Real Estate Management and Valuation","REAL ESTATE MANAGE V","1733-2478","2300-5289","BUSINESS, FINANCE - ESCI","200","0.8","N/A","0.23","100"%,
"Review of Derivatives Research","REV DERIV RES","1380-6645","1573-7144","BUSINESS, FINANCE - SSCI","199","0.8","Q4","0.23","28.21"%,
"Current Treatment Options in Cardiovascular Medicine","CURR TREAT OPT CARD","1092-8464","1534-3189","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","1,092","0.8","N/A","0.2","5.39"%,
"Journal of the Saudi Heart Association","J SAUDI HEART ASSOC","1016-7315","2212-5043","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","439","0.8","N/A","0.18","95.06"%,
"Turk Kardiyoloji Dernegi Arsivi-Archives of the Turkish Society of Cardiology","TURK KARDIYOL DERN A","1016-5169","1308-4488","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","764","0.8","N/A","0.18","59.92"%,
"Journal of Investment Management","J INVEST MANAG","1545-9144","1545-9152","BUSINESS, FINANCE - ESCI","286","0.8","N/A","0.15","0"%,
"Open Cardiovascular Medicine Journal","OPEN CARDIOVASC MED","N/A","1874-1924","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","383","0.8","N/A","0.15","96.55"%,
"Journal of Cardiovascular Echography","J CARDIOVASC ECHOGR","2211-4122","2347-193X","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","254","0.8","N/A","0.13","0"%,
"Cardiothoracic Surgeon","CARDIOTHORAC SURG","2636-333X","2662-2203","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","45","0.8","N/A","0.11","100"%,
"Indonesian Journal of Sustainability Accounting and Management","INDONES J SUSTAIN AC","2597-6214","2597-6222","BUSINESS, FINANCE - ESCI","78","0.7","N/A","0.41","94"%,
"Quarterly Journal of Finance","Q J FINANC","2010-1392","2010-1406","BUSINESS, FINANCE - ESCI","343","0.7","N/A","0.29","1.67"%,
"Journal of Alternative Investments","J ALTERN INVEST","1520-3255","2168-8435","BUSINESS, FINANCE - ESCI","455","0.7","N/A","0.27","0"%,
"Journal of Risk","J RISK","1465-1211","1755-2842","BUSINESS, FINANCE - SSCI","683","0.7","Q4","0.24","0"%,
"International Journal of Financial Engineering","INT J FINANC ENG","2424-7863","2424-7944","BUSINESS, FINANCE - ESCI","194","0.7","N/A","0.21","0.64"%,
"Annals of Pediatric Cardiology","ANN PEDIAT CARDIOL","0974-2069","0974-5149","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","668","0.7","N/A","0.2","93.6"%,
"Journal of Derivatives","J DERIV","1074-1240","2168-8524","BUSINESS, FINANCE - SSCI","615","0.7","Q4","0.2","0"%,
"Cardiovascular Journal of Africa","CARDIOVASC J AFR","1995-1892","1680-0745","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","1,211","0.7","Q4","0.17","0"%,
"Journal of Risk Model Validation","J RISK MODEL VALIDAT","1753-9579","1753-9587","BUSINESS, FINANCE - SSCI","108","0.7","Q4","0.17","0"%,
"ASIAN CARDIOVASCULAR & THORACIC ANNALS","ASIAN CARD THORAC AN","0218-4923","1816-5370","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","1,204","0.7","N/A","0.16","3.27"%,
"Indian Journal of Thoracic and Cardiovascular Surgery","INDIAN J THORAC CARD","0970-9134","0973-7723","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","436","0.7","N/A","0.11","4.15"%,
"International Insolvency Review","INT INSOLV REV","1180-0518","1099-1107","BUSINESS, FINANCE - SSCI","101","0.6","Q4","0.47","23.53"%,
"Journal of Tax Administration","J TAX ADM","2059-190X","2059-190X","BUSINESS, FINANCE - ESCI","79","0.6","N/A","0.24","0"%,
"HEART SURGERY FORUM","HEART SURG FORUM","1098-3511","1522-6662","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","781","0.6","Q4","0.21","95.8"%,
"Cardiogenetics","CARDIOGENETICS","2035-8253","2035-8148","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","41","0.6","N/A","0.17","98.15"%,
"Hipertension y Riesgo Vascular","HIPERTEN RIESGO VASC","1889-1837","1989-4805","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","141","0.6","N/A","0.17","1.43"%,
"Journal of Investing","J INVEST","1068-0896","2168-8613","BUSINESS, FINANCE - ESCI","493","0.6","N/A","0.16","0"%,
"ARYA Atherosclerosis","ARYA ATHEROSCLER","1735-3955","2251-6638","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","584","0.6","N/A","0.15","0"%,
"Asian Journal of Accounting and Governance","ASIAN J ACCOUNT GOV","2180-3838","2180-3838","BUSINESS, FINANCE - ESCI","110","0.6","N/A","0.15","2.04"%,
"Case Reports in Cardiology","CASE REP CARDIOL","2090-6404","2090-6412","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","534","0.6","N/A","0.14","99.12"%,
"Review of Development Finance","REV DEV FINANC","1879-9337","1879-9337","BUSINESS, FINANCE - ESCI","516","0.6","N/A","0.13","0"%,
"International Journal of Theoretical and Applied Finance","INT J THEOR APPL FIN","0219-0249","1793-6322","BUSINESS, FINANCE - ESCI","702","0.5","N/A","0.22","1.57"%,
"Journal of Operational Risk","J OPER RISK","1744-6740","1755-2710","BUSINESS, FINANCE - SSCI","150","0.5","Q4","0.2","0"%,
"Giornale Italiano di Cardiologia","G ITAL CARDIOL","1827-6806","1972-6481","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","574","0.5","N/A","0.15","0"%,
"Financial Internet Quarterly","FINANC INTERNET Q","N/A","2719-3454","BUSINESS, FINANCE - ESCI","48","0.5","N/A","0.14","96.34"%,
"Public Finance Quarterly-Hungary","PUBLIC FINANC Q-HUNG","0031-496X","2064-8278","BUSINESS, FINANCE - ESCI","110","0.5","N/A","0.14","0"%,
"FINANCE A UVER-CZECH JOURNAL OF ECONOMICS AND FINANCE","FINANC UVER","0015-1920","0015-1920","BUSINESS, FINANCE - SSCI","186","0.5","Q4","0.13","0"%,
"FinanzArchiv","FINANZARCHIV","0015-2218","1614-0974","BUSINESS, FINANCE - SSCI","270","0.5","Q4","0.13","0"%,
"Heart Views","HEART VIEWS","1995-705X","0976-5123","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","412","0.5","N/A","0.12","45.03"%,
"KARDIOLOGIYA","KARDIOLOGIYA","0022-9040","N/A","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","587","0.5","Q4","0.12","77.38"%,
"Algorithmic Finance","ALGORITHMIC FINANC","2158-5571","2157-6203","BUSINESS, FINANCE - ESCI","52","0.5","N/A","0.11","0"%,
"ARCHIVOS DE CARDIOLOGIA DE MEXICO","ARCH CARDIOL MEX","1405-9940","1405-9940","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","288","0.5","N/A","0.08","98.1"%,
"Cardiovascular Innovations and Applications","CARDIOVASC INNOV APP","2009-8618","2009-8782","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","56","0.5","N/A","0.06","99.04"%,
"Journal of Tax Reform","J TAX REFORM","2412-8872","2414-9497","BUSINESS, FINANCE - ESCI","49","0.4","N/A","0.18","96.23"%,
"Journal of Cardiovascular Emergencies","J CARDIOVASC EMERG","2457-5518","2457-550X","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","33","0.4","N/A","0.15","96"%,
"Journal of Insurance Issues","J INSUR ISS","1531-6076","2332-4244","BUSINESS, FINANCE - ESCI","86","0.4","N/A","0.11","0"%,
"Research Reports in Clinical Cardiology","RES REP CLIN CARDIOL","1179-8475","1179-8475","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","78","0.4","N/A","0.11","100"%,
"Journal of Structured Finance","J STRUCT FINANC","1551-9783","2374-1325","BUSINESS, FINANCE - ESCI","98","0.4","N/A","0.1","0"%,
"Istanbul Business Research","ISTANB BUS RES","N/A","2630-5488","BUSINESS, FINANCE - ESCI","26","0.4","N/A","0.09","86.36"%,
"Contaduria Universidad de Antioquia","CONTAD U ANTIOQUIA","0120-4203","2590-4604","BUSINESS, FINANCE - ESCI","122","0.4","N/A","0.04","70.59"%,
"Congenital Heart Disease","CONGENIT HEART DIS","1747-079X","1747-0803","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE","2,061","0.3","Q4","0.35","100"%,
"Accounting Historians Journal","ACCOUNT HIST J","0148-4184","2327-4468","BUSINESS, FINANCE - ESCI","196","0.3","N/A","0.25","0"%,
"Journal of Credit Risk","J CREDIT RISK","1744-6619","1755-9723","BUSINESS, FINANCE - SSCI","136","0.3","Q4","0.16","0"%,
"ATA Journal of Legal Tax Research","ATA J LEG TAX RES","1543-866X","1543-866X","BUSINESS, FINANCE - ESCI","6","0.3","N/A","0.09","0"%,
"Istanbul Iktisat Dergisi-Istanbul Journal of Economics","ISTANBUL J ECON","2602-4152","2602-3954","BUSINESS, FINANCE - ESCI","17","0.3","N/A","0.07","53.09"%,
"Insuficiencia Cardiaca","INSUF CARD","1850-1044","1852-3862","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","30","0.3","N/A","0.04","0"%,
"Research in Cardiovascular Medicine","RES CARDIOVASC MED","2251-9572","2251-9580","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","179","0.3","N/A","0.04","100"%,
"De Computis-Revista Espanola de Historia de la Contabilidad","COMPUTIS","1886-1881","1886-1881","BUSINESS, FINANCE - ESCI","36","0.2","N/A","0.17","57.14"%,
"Journal of Financial Market Infrastructures","J FINANC MARK INFRAS","2049-5404","2049-5412","BUSINESS, FINANCE - ESCI","14","0.2","N/A","0.15","0"%,
"Asia-Pacific Management Accounting Journal","ASIA-PAC MANAG ACCOU","1675-3194","1675-3194","BUSINESS, FINANCE - ESCI","63","0.2","N/A","0.09","0"%,
"Nepalese Heart Journal","NEPAL HEART J","2091-2978","2091-2978","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","39","0.2","N/A","0.07","89.23"%,
"African Journal of Accounting Auditing and Finance","AFR J ACCOUNT AUDIT","2046-8083","2046-8091","BUSINESS, FINANCE - ESCI","30","0.2","N/A","0.06","0"%,
"International Cardiovascular Research Journal","INT CARDIOVASC RES J","2251-9130","2251-9149","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","138","0.2","N/A","0.06","0"%,
"Journal fur Kardiologie","J KARDIOL","1024-0098","1680-936X","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","29","0.2","N/A","0.06","0"%,
"Revista Ambiente Contabil","REV AMBIENT CONTAB","2176-9036","2176-9036","BUSINESS, FINANCE - ESCI","37","0.2","N/A","0.06","99.12"%,
"Journal of Investment Strategies","J INVEST STRATEG","2047-1238","2047-1246","BUSINESS, FINANCE - ESCI","43","0.2","N/A","0.05","0"%,
"Rational Pharmacotherapy in Cardiology","RATION PHARMACOTHER","1819-6446","2225-3653","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","156","0.2","N/A","0.05","91.1"%,
"COR ET VASA","COR VASA","0010-8650","1803-7712","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","258","0.2","N/A","0.04","92.57"%,
"South African Actuarial Journal","S AFR ACTUAR J","1680-2179","1680-2179","BUSINESS, FINANCE - ESCI","23","0.2","N/A","0.04","100"%,
"Heart International","HEART INT","2036-2579","2036-2579","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","125","0.2","N/A","0.03","100"%,
"Southern African Journal of Accountability and Auditing Research-SAJAAR","SO AFR J ACCOUNT AUD","1028-9011","1028-9011","BUSINESS, FINANCE - ESCI","24","0.1","N/A","0.08","0"%,
"Indian Journal of Vascular and Endovascular Surgery","INDIAN J VASCULAR EN","0972-0820","2394-0999","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","66","0.1","N/A","0.04","95.02"%,
"Journal of the Practice of Cardiovascular Sciences","J PRACT CARDIOVASC S","2395-5414","2454-2830","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","137","0.1","N/A","0.04","74.59"%,
"Revista Evidenciacao Contabil & Financas","REV EVIDENCIACAO CON","2318-1001","2318-1001","BUSINESS, FINANCE - ESCI","31","0.1","N/A","0.04","83.33"%,
"Aktuelle Kardiologie","AKTUELLE KARDIOL","2193-5203","2193-5211","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","21","0.1","N/A","0.03","4.61"%,
"Iranian Heart Journal","IRAN HEART J","1735-7306","1735-7306","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","63","0.1","N/A","0.03","0"%,
"Pakistan Heart Journal","PAK HEART J","0048-2706","2227-9199","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","62","0.1","N/A","0.03","88.89"%,
"CorSalud","CORSALUD","2078-7170","2078-7170","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","26","0.1","N/A","0.02","0"%,
"Journal of Accounting Review","J ACCOUNT REV","1018-1687","1018-1687","BUSINESS, FINANCE - ESCI","16","0.1","N/A","0.02","0"%,
"Journal of Biomaterials and Tissue Engineering","J BIOMATER TISS ENG","2157-9083","2157-9091","CELL & TISSUE ENGINEERING - SCIE","532","0.1","Q4","0.02","0"%,
"Revista de la Federacion Argentina de Cardiologia","REV FED ARGENT CARDI","0326-646X","1666-5694","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","21","0.1","N/A","0.02","0"%,
"Zeitschrift fur Herz Thorax und Gefasschirurgie","Z HERZ THORAX GEFASS","0930-9225","1435-1277","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","34","0.1","N/A","0.02","4.24"%,
"Academy Review","ACAD REV","2074-5354","2522-9745","BUSINESS, FINANCE - ESCI","17","0.1","N/A","0.01","97.22"%,
"Contabilidad y Negocios","CONTAB NEG","1992-1896","2221-724X","BUSINESS, FINANCE - ESCI","25","0.1","N/A","0.01","96.15"%,
