"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"REVUE DES LANGUES ROMANES","REV LANGUES ROMANES","0223-3711","N/A","LITERATURE, ROMANCE - AHCI","31","0.1","N/A","0.04","17.65"%,
"Verbum","VERBUM","1585-079X","1588-4309","LITERATURE, ROMANCE - AHCI","70","0.1","N/A","0.04","0"%,
"INSULA-REVISTA DE LETRAS Y CIENCIAS HUMANAS","INSULA","0020-4536","N/A","LITERARY THEORY & CRITICISM - AHCI","152","0.1","N/A","0.02","0"%,
"Orbis Tertius","ORB TERT","1851-7811","1851-7811","LITERATURE - ESCI","46","0.1","N/A","0.02","98.57"%,
"Tintas-Quaderni di Letterature Iberiche e Iberoamericane","TINTAS","2240-5437","2240-5437","LITERATURE, ROMANCE - ESCI","10","0.1","N/A","0","0"%,
"CONTEMPORARY FRENCH AND FRANCOPHONE STUDIES","CONTEMP FR FRANCOPH","1740-9292","1740-9306","LITERATURE, ROMANCE - AHCI","67","<0.1","N/A","2.03","3.11"%,
"Shaw-The Journal of Bernard Shaw Studies","SHAW-J BERNARD SHAW","0741-5842","1529-1480","LITERATURE, BRITISH ISLES - AHCI","15","<0.1","N/A","1.91","0"%,
"AUSTRALIAN JOURNAL OF FRENCH STUDIES","AUST J FR STUD","0004-9468","2046-2913","LITERATURE, ROMANCE - AHCI","41","<0.1","N/A","1.7","0"%,
"AUSTRALIAN LITERARY STUDIES","AUST LIT STUD","0004-9697","1837-6479","LITERATURE, AFRICAN, AUSTRALIAN, CANADIAN - AHCI","61","<0.1","N/A","1.7","84.31"%,
"CounterText-A Journal for the Study of the Post-Literary","COUNTERTEXT","2056-4406","2056-4414","LITERARY THEORY & CRITICISM - ESCI","29","<0.1","N/A","1.62","1.96"%,
"Dicenda-Cuadernos de Filologia Hispanica","DICENDA","0212-2952","1988-2556","LITERATURE, ROMANCE - ESCI","38","<0.1","N/A","1.48","84.21"%,
"BULLETIN OF HISPANIC STUDIES","B HISPANIC STUD","1475-3839","1478-3398","LITERATURE, ROMANCE - AHCI","224","<0.1","N/A","1.45","0"%,
"Partial Answers-Journal of Literature and the History of Ideas","PARTIAL ANSW","1565-3668","1936-9247","LITERARY THEORY & CRITICISM - AHCI","76","<0.1","N/A","1.23","0"%,
"ZEITSCHRIFT FUR DEUTSCHES ALTERTUM UND DEUTSCHE LITERATUR","Z DEUT ALTERTUM DEUT","0044-2518","0044-2518","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","71","<0.1","N/A","1","0"%,
"Literary Journalism Studies","LIT JOURNAL STUD","1944-897X","1944-8988","LITERATURE - ESCI","20","<0.1","N/A","0.93","0"%,
"Marvels & Tales-Journal of Fairy-Tale Studies","MARVELS TALES","1521-4281","1536-1802","LITERATURE - AHCI","84","<0.1","N/A","0.79","0"%,
"CELEHIS-Revista del Centro de Letras Hispanoamericanas","CELEHIS","0328-5766","2313-9463","LITERATURE, ROMANCE - ESCI","23","<0.1","N/A","0.71","0"%,
"F Scott Fitzgerald Review","F SCOTT FITZGERALD R","1543-3951","1755-6333","LITERATURE, AMERICAN - ESCI","3","<0.1","N/A","0.67","0"%,
"Quaderns de Filologia-Estudis Literaris","QUAD FILOL-ESTUD LIT","1135-4178","2444-1457","LITERATURE, ROMANCE - ESCI","21","<0.1","N/A","0.67","96.67"%,
"Primerjalna Knjizevnost","PRIM KNJIZEV","0351-1189","0351-1189","LITERATURE, SLAVIC - AHCI","42","<0.1","N/A","0.65","100"%,
"ZEITSCHRIFT FUR GERMANISTIK","Z GERMANISTIK","0323-7982","N/A","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","44","<0.1","N/A","0.65","0"%,
"ZEITSCHRIFT FUR SLAVISCHE PHILOLOGIE","Z SLAV PHILOL","0044-3492","2509-7482","LITERATURE, SLAVIC - AHCI","37","<0.1","N/A","0.63","0"%,
"CESKA LITERATURA","CESK LIT","0009-0468","2571-094X","LITERATURE, SLAVIC - AHCI","46","<0.1","N/A","0.61","54.55"%,
"ESQ-A Journal of Nineteenth-Century American Literature and Culture","ESQ-J NINETEENTH CEN","0093-8297","1935-021X","LITERATURE, AMERICAN - AHCI","35","<0.1","N/A","0.6","0"%,
"SCANDINAVICA","SCANDINAVICA","0036-5653","0036-5653","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","11","<0.1","N/A","0.57","0"%,
"Edith Wharton Review","EDITH WHARTON REV","2330-3964","2330-3980","LITERATURE, AMERICAN - ESCI","4","<0.1","N/A","0.55","0"%,
"Estudos de Literatura Brasileira Contemporanea","ESTUD LIT BRAS CONT","1518-0158","2316-4018","LITERATURE, ROMANCE - ESCI","46","<0.1","N/A","0.54","92.86"%,
"Romance Studies","ROMAN STUD","0263-9904","1745-8153","LITERATURE, ROMANCE - AHCI","37","<0.1","N/A","0.54","27.45"%,
"ROMANCE NOTES","ROMANCE NOTES","0035-7995","2165-7599","LITERATURE, ROMANCE - AHCI","98","<0.1","N/A","0.53","0"%,
"OXFORD LITERARY REVIEW","OXFORD LITERARY REV","0305-1498","1757-1634","LITERARY THEORY & CRITICISM - AHCI","122","<0.1","N/A","0.5","0"%,
"FRENCH FORUM","FR FORUM","0098-9355","1534-1836","LITERATURE, ROMANCE - AHCI","59","<0.1","N/A","0.49","0"%,
"Janus-Estudios Sobre El Siglo de Oro","JANUS","2254-7290","2254-7290","LITERATURE, ROMANCE - ESCI","51","<0.1","N/A","0.46","56.86"%,
"MODERN LANGUAGE REVIEW","MOD LANG REV","0026-7937","2222-4319","LITERATURE - AHCI","313","<0.1","N/A","0.46","0"%,
"ETUDES LITTERAIRES","ETUD LITTERAIRES","0014-214X","0014-214X","LITERATURE, ROMANCE - AHCI","59","<0.1","N/A","0.43","19.64"%,
"HISPANOFILA","HISPANOFILA","0018-2206","2165-6185","LITERATURE, ROMANCE - AHCI","58","<0.1","N/A","0.43","0"%,
"TULSA STUDIES IN WOMENS LITERATURE","TULSA STUD WOMEN LIT","0732-7730","N/A","LITERATURE - AHCI","115","<0.1","N/A","0.43","0"%,
"Catedral Tomada-Revista de Critica Literaria Latinoamericana-Journal of Latin American Literary Criticism","CATEDR TOMADA","2169-0847","2169-0847","LITERARY THEORY & CRITICISM - ESCI","9","<0.1","N/A","0.42","100"%,
"STUDI E PROBLEMI DI CRITICA TESTUALE","STUD PROBL CRIT TEST","0049-2361","N/A","LITERATURE, ROMANCE - AHCI","33","<0.1","N/A","0.4","0"%,
"SCRIPTORIUM","SCRIPTORIUM","0036-9772","2795-8159","LITERATURE - AHCI","90","<0.1","N/A","0.38","0"%,
"Madrygal-Revista de Estudios Gallegos","MADRYGAL","1138-9664","1988-3285","LITERATURE, ROMANCE - ESCI","14","<0.1","N/A","0.37","90.48"%,
"ARCADIA","ARCADIA","0003-7982","1613-0642","LITERATURE - AHCI","76","<0.1","N/A","0.36","20"%,
"Langston Hughes Review","LANGSTON HUGHES REV","0737-0555","2576-649X","LITERATURE, AMERICAN - ESCI","7","<0.1","N/A","0.36","0"%,
"Letteratura e Letterature","LETT LETT","1971-906X","1973-2600","LITERARY THEORY & CRITICISM - ESCI","3","<0.1","N/A","0.36","0"%,
"Letteratura e Letterature","LETT LETT","1971-906X","1973-2600","LITERATURE - ESCI","3","<0.1","N/A","0.36","0"%,
"Matraga-Estudos Linguisticos e Literario","MATRAGA","1414-7165","2446-6905","LITERATURE - ESCI","24","<0.1","N/A","0.35","100"%,
"Remate de Males","REMATE MALES","0103-183X","2316-5758","LITERARY THEORY & CRITICISM - ESCI","24","<0.1","N/A","0.35","27.78"%,
"Anales de Filologia Francesa","AN FILOL FRANCES","0213-2958","1989-4678","LITERATURE, ROMANCE - ESCI","19","<0.1","N/A","0.33","97.73"%,
"Folklor/Edebiyat-Folklore/Literature","FOLKLOR-EDEBIYAT","1300-7491","2791-6057","LITERATURE - ESCI","46","<0.1","N/A","0.33","83.33"%,
"Pacific Coast Philology","PAC COAST PHILOL","0078-7469","2326-067X","LITERATURE - ESCI","50","<0.1","N/A","0.33","0"%,
"Castilla-Estudios de Literatura","CASTILLA","1989-7383","1989-7383","LITERATURE - ESCI","52","<0.1","N/A","0.32","100"%,
"JAHRBUCH FUR INTERNATIONALE GERMANISTIK","JAHRB INT GERMAN","0449-5233","2235-1280","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","24","<0.1","N/A","0.32","0"%,
"Revista Critica Cultural","REV CRIT CULT","1980-6493","1980-6493","LITERARY THEORY & CRITICISM - ESCI","8","<0.1","N/A","0.32","23.53"%,
"ENGLISH STUDIES IN CANADA","ENGL STUD CAN","0317-0802","1913-4835","LITERATURE - AHCI","122","<0.1","N/A","0.31","0"%,
"HENRY JAMES REVIEW","HENRY JAMES REV","0273-0340","1080-6555","LITERATURE, BRITISH ISLES - AHCI","81","<0.1","N/A","0.31","0"%,
"PAPERS ON LANGUAGE AND LITERATURE","PAP LANG LIT","0031-1294","N/A","LITERARY THEORY & CRITICISM - AHCI","64","<0.1","N/A","0.31","0"%,
"PAPERS ON LANGUAGE AND LITERATURE","PAP LANG LIT","0031-1294","N/A","LITERATURE - AHCI","64","<0.1","N/A","0.31","0"%,
"RIVISTA DI LETTERATURA ITALIANA","RIV LETT ITAL","0392-825X","1724-0638","LITERATURE, ROMANCE - ESCI","19","<0.1","N/A","0.31","0"%,
"ETUDES FRANCAISES","ETUD FR","0014-2085","1492-1405","LITERATURE, ROMANCE - AHCI","46","<0.1","N/A","0.3","0"%,
"RESOURCES FOR AMERICAN LITERARY STUDY","RESOUR AM LIT STUD","0048-7384","N/A","LITERATURE, AMERICAN - AHCI","10","<0.1","N/A","0.3","0"%,
"Wenshan Review of Literature and Culture","WENSHAN REV LIT CULT","2077-1282","2077-1290","LITERATURE - ESCI","8","<0.1","N/A","0.3","0"%,
"CANADIAN REVIEW OF COMPARATIVE LITERATURE-REVUE CANADIENNE DE LITTERATURE COMPAREE","CAN REV COMP LIT","0319-051X","1913-9659","LITERATURE - ESCI","91","<0.1","N/A","0.29","0"%,
"PROOFTEXTS-A JOURNAL OF JEWISH LITERARY HISTORY","PROOFTEXTS","0272-9601","1086-3311","LITERATURE - AHCI","108","<0.1","N/A","0.29","0"%,
"Reports on Mathematical Logic","REP MATH LOGIC","0137-2904","0137-2904","LOGIC - SCIE","88","<0.1","Q4","0.29","68.75"%,
"PAMIETNIK LITERACKI","PAMIETNIK LITERACKI","0031-0514","0031-0514","LITERATURE, SLAVIC - AHCI","75","<0.1","N/A","0.26","0"%,
"Enthymema-International Journal of Literary Criticism Literary Theory and Philosophy of Literature","ENTHYMEMA","2037-2426","2037-2426","LITERARY THEORY & CRITICISM - ESCI","28","<0.1","N/A","0.25","40.91"%,
"REVUE D HISTOIRE LITTERAIRE DE LA FRANCE","REV HIST LIT FR","0035-2411","2105-2689","LITERATURE, ROMANCE - AHCI","106","<0.1","N/A","0.25","0"%,
"STUDI FRANCESI","STUD FRANCESI","0039-2944","0039-2944","LITERATURE, ROMANCE - AHCI","33","<0.1","N/A","0.25","0"%,
"Italianistica-Rivista di letteratura Italiana","ITALIANISTICA","0391-3368","1724-1677","LITERATURE, ROMANCE - AHCI","48","<0.1","N/A","0.24","0"%,
"RELIGION & LITERATURE","RELIG LIT","0888-3769","2328-6911","LITERATURE - AHCI","110","<0.1","N/A","0.24","0"%,
"Anales de Literatura Hispanoamericana","AN LIT HISPANOAM","0210-4547","1988-2351","LITERATURE, ROMANCE - ESCI","48","<0.1","N/A","0.23","91.67"%,
"Edgar Allan Poe Review","EDGAR ALLAN POE REV","2150-0428","2166-2932","LITERATURE, AMERICAN - ESCI","15","<0.1","N/A","0.23","0"%,
"Eixo e a Roda-Revista de Literatura Brasileira","EIXO RODA","0102-4809","2358-9787","LITERATURE, ROMANCE - ESCI","5","<0.1","N/A","0.23","95.17"%,
"Simplegadi","SIMPLEGADI","1824-5226","1824-5226","LITERATURE - ESCI","9","<0.1","N/A","0.23","100"%,
"STUDIES IN CANADIAN LITERATURE-ETUDES EN LITTERATURE CANADIENNE","STUD CAN LIT","0380-6995","1718-7850","LITERATURE, AFRICAN, AUSTRALIAN, CANADIAN - AHCI","51","<0.1","N/A","0.23","0"%,
"Limite-Revista de Estudios Portugueses y de la Lusofonia","LIMITE","1888-4067","2253-7929","LITERATURE, ROMANCE - ESCI","8","<0.1","N/A","0.22","0"%,
"GERMANISCH-ROMANISCHE MONATSSCHRIFT","GER-ROMAN MONATSSCHR","0016-8904","0016-8904","LITERATURE - AHCI","29","<0.1","N/A","0.21","0"%,
"Palabra","PALABRA","0121-8530","2346-3864","LITERATURE - ESCI","18","<0.1","N/A","0.21","85.51"%,
"452 F-Revista de Teoria de la Literatura y Literatura Comparada","452 F-REV TEOR LIT L","N/A","2013-3294","LITERATURE - ESCI","8","<0.1","N/A","0.2","86.67"%,
"Francofonia-Studi e Ricerche sulle Letterature di Lingua Francese","FRANCOFONIA","1121-953X","2036-5659","LITERATURE, ROMANCE - ESCI","12","<0.1","N/A","0.2","0"%,
"Revista de Letras","REV LET","0101-3505","1981-7886","LITERARY THEORY & CRITICISM - AHCI","28","<0.1","N/A","0.2","0"%,
"STUDIES IN AMERICAN FICTION","STUD AM FICTION","0091-8083","2158-5806","LITERATURE, AMERICAN - AHCI","64","<0.1","N/A","0.2","0"%,
"Weimarer Beitrage","WEIMARER BEITR","0043-2199","N/A","LITERATURE - AHCI","25","<0.1","N/A","0.2","0"%,
"Verbo de Minas","VERBO MINAS","1516-0637","1984-6959","LITERATURE, ROMANCE - ESCI","5","<0.1","N/A","0.19","0"%,
"Chung Wai Literary Quarterly","CHUNG WAI LIT Q","0303-0849","0303-0849","LITERATURE - ESCI","17","<0.1","N/A","0.18","0"%,
"Revue Italienne d'Etudes Francaises","REV ITAL ETUDES FR","2240-7456","2240-7456","LITERATURE, ROMANCE - ESCI","5","<0.1","N/A","0.18","51.04"%,
"RUSSIAN STUDIES IN LITERATURE","RUSS STUD LIT","1061-1975","1944-7167","LITERATURE, SLAVIC - AHCI","9","<0.1","N/A","0.18","0"%,
"WORLD LITERATURE TODAY","WORLD LITERATURE TOD","0196-3570","1945-8134","LITERATURE - AHCI","298","<0.1","N/A","0.17","2.38"%,
"Acta Poetica","ACTA POETICA","0185-3082","2448-735X","LITERARY THEORY & CRITICISM - ESCI","39","<0.1","N/A","0.16","100"%,
"Acta Poetica","ACTA POETICA","0185-3082","2448-735X","LITERATURE - ESCI","39","<0.1","N/A","0.16","100"%,
"Letras de Hoje-Estudos e Debates em Linguistica Literatura e Lingua Portuguesa","LET HOJE","0101-3335","1984-7726","LITERATURE - ESCI","88","<0.1","N/A","0.16","83.49"%,
"RENASCENCE-ESSAYS ON VALUES IN LITERATURE","RENASCENCE","0034-4346","2329-8626","LITERATURE - AHCI","33","<0.1","N/A","0.16","0"%,
"Studia Universitatis Babes-Bolyai Philologia","ST U BABE-BOL PHILOL","1220-0484","2065-9652","LITERATURE - ESCI","20","<0.1","N/A","0.16","0"%,
"ETUDES GERMANIQUES","ETUD GER","0014-2115","N/A","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","26","<0.1","N/A","0.15","0"%,
"CLA JOURNAL-COLLEGE LANGUAGE ASSOCIATION","CLA J","0007-8549","N/A","LITERATURE - AHCI","74","<0.1","N/A","0.14","0"%,
"GOETHE JAHRBUCH","GOETHE JAHRB","0323-4207","0323-4207","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","30","<0.1","N/A","0.14","0"%,
"Teksty Drugie","TEKSTY DRUGIE","0867-0633","2545-2061","LITERATURE, SLAVIC - AHCI","152","<0.1","N/A","0.14","97.59"%,
"Cahiers de Narratologie","CAH NARRAT","0993-8516","1765-307X","LITERATURE - ESCI","20","<0.1","N/A","0.12","47.06"%,
"International Journal of Persian Literature","INT J PERSIAN LIT","2376-5739","2376-5755","LITERATURE - ESCI","1","<0.1","N/A","0.12","0"%,
"Knjizevna Smotra","KJNIZEV SMOTRA","0455-0463","2459-6329","LITERATURE, SLAVIC - AHCI","4","<0.1","N/A","0.12","0"%,
"TEXT & KRITIK","TEXT KRITIK","0040-5329","0040-5329","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - AHCI","20","<0.1","N/A","0.12","0"%,
"Cuadernos Lirico","CUAD LIRICO","2263-2158","2262-8339","LITERATURE, ROMANCE - ESCI","40","<0.1","N/A","0.11","74.07"%,
"Poe Studies-History Theory Interpretation","POE STUD","1947-4644","1754-6095","LITERATURE, AMERICAN - AHCI","7","<0.1","N/A","0.11","0"%,
"Revista Kanina","REV KANINA","0378-0473","2215-2636","LITERATURE - ESCI","17","<0.1","N/A","0.11","58.82"%,
"Sic-A Journal of Literature Culture and Literary Translation","SIC","N/A","1847-7755","LITERATURE - ESCI","22","<0.1","N/A","0.11","96.49"%,
"Ermeneutica Letteraria-Rivista Internazionale","ERMENEUTICA LETT","1825-6619","1827-8957","LITERARY THEORY & CRITICISM - ESCI","7","<0.1","N/A","0.1","0"%,
"Literatura e Sociedade","LIT SOC","1413-2982","2237-1184","LITERATURE - ESCI","45","<0.1","N/A","0.1","86.67"%,
"Monteagudo","MONTEAGUDO","0580-6712","1989-6166","LITERATURE, ROMANCE - ESCI","21","<0.1","N/A","0.1","0"%,
"CAHIERS VICTORIENS & EDOUARDIENS","CAH VICTOR EDOUARD","0220-5610","N/A","LITERATURE, BRITISH ISLES - AHCI","22","<0.1","N/A","0.09","44.07"%,
"DIX-SEPTIEME SIECLE","DIX-SEPTIEME SIECLE","0012-4273","1969-6965","LITERATURE, ROMANCE - AHCI","76","<0.1","N/A","0.09","0"%,
"Ticontre-Teoria Testo Traduzione","TICONTRE-TEOR TESTO","2284-4473","2284-4473","LITERARY THEORY & CRITICISM - ESCI","1","<0.1","N/A","0.09","0"%,
"Literatura e Autoritarismo","LIT AUT","1679-849X","1679-849X","LITERATURE - ESCI","1","<0.1","N/A","0.08","83.84"%,
"Quetes Litteraires","QUETES LITTERAIRES","2084-8099","2657-487X","LITERATURE, ROMANCE - ESCI","2","<0.1","N/A","0.08","69.74"%,
"Antipodes-A Global Journal of Australian/New Zealand Literature","ANTIPODES","0893-5580","2331-9089","LITERATURE, AFRICAN, AUSTRALIAN, CANADIAN - ESCI","63","<0.1","N/A","0.07","0"%,
"QUADERNI D ITALIANISTICA","QUAD ITAL","0226-8043","0226-8043","LITERATURE, ROMANCE - AHCI","20","<0.1","N/A","0.07","0"%,
"RLC-REVUE DE LITTERATURE COMPAREE","RLC-REV LIT COMP","0035-1466","N/A","LITERATURE - AHCI","57","<0.1","N/A","0.07","0"%,
"Turk Dili ve Edebiyati Dergisi-Journal of Turkish Language and Literature","TURK DILI EDEB DERG","1015-2091","2602-2648","LITERATURE - ESCI","14","<0.1","N/A","0.07","75.79"%,
"ARCHIV FUR DAS STUDIUM DER NEUEREN SPRACHEN UND LITERATUREN","ARCH STUD NEUE SPR","0003-8970","1866-5381","LITERATURE - AHCI","19","<0.1","N/A","0.06","0"%,
"Belphegor","BELPHEGOR","1499-7185","1499-7185","LITERATURE - ESCI","12","<0.1","N/A","0.06","63.93"%,
"Contexto-Revista do Programa de Pos-Graduacao em Letras","CONTEXTO-REV PROG PG","2358-9566","2358-9566","LITERATURE - ESCI","1","<0.1","N/A","0.06","0"%,
"Ipotesi-Revista de Estudos Literarios","IPOTESI","1415-2525","1982-0836","LITERATURE - ESCI","8","<0.1","N/A","0.06","0"%,
"Olho d Agua","OLHO AGUA","2177-3807","2177-3807","LITERARY THEORY & CRITICISM - ESCI","2","<0.1","N/A","0.06","0"%,
"REVUE BELGE DE PHILOLOGIE ET D HISTOIRE","REV BELGE PHILOL HIS","0035-0818","N/A","LITERATURE - AHCI","174","<0.1","N/A","0.05","0"%,
"EUPHORION-ZEITSCHRIFT FUR LITERATURGESCHICHTE","EUPHORION-Z LIT","0014-2328","0014-2328","LITERATURE - AHCI","45","<0.1","N/A","0.03","0"%,
"Hilo de la Fabula","HILO FABULA","1667-7900","2362-5651","LITERATURE - ESCI","9","<0.1","N/A","0.03","63.49"%,
"LITTERATURE","LITTERATURE","0047-4800","1958-5926","LITERATURE - AHCI","111","<0.1","N/A","0.03","0"%,
"NOUVELLE REVUE FRANCAISE","NOUV REV FR","0029-4802","N/A","LITERATURE, ROMANCE - AHCI","46","<0.1","N/A","0.03","0"%,
"REVELL-Revista de Estudos Literarios da UEMS","REVELL-REV ESTUD LIT","2179-4456","2179-4456","LITERATURE - ESCI","13","<0.1","N/A","0.03","0"%,
"Babel-Litteratures Plurielles","BABEL-LIT PLURIELLES","1277-7897","2263-4746","LITERATURE - ESCI","5","<0.1","N/A","0.02","66.67"%,
"LITTERATURES","LITTERATURES","0563-9751","N/A","LITERATURE - AHCI","18","<0.1","N/A","0.02","0"%,
"American Literary Scholarship","AM LIT SCHOLARSH","0065-9142","1527-2125","LITERATURE, AMERICAN - ESCI",0,"<0.1","N/A","0","0"%,
"Anuari de Filologia-Literatures Contemporanies","ANU FILOL-LIT CONTEM","2014-1416","2014-1416","LITERATURE - ESCI","2","<0.1","N/A","0","86.67"%,
"Cuadernos de Literatura del Caribe e Hispanoamerica","CUAD LIT CARIBE HISP","1794-8290","2390-0644","LITERATURE - ESCI","7","<0.1","N/A","0","50"%,
"Especulo-Revista de Estudios Literarios","ESPECULO","1139-3637","1139-3637","LITERATURE - ESCI","55","<0.1","N/A","0","0"%,
"Fictions-Studi Sulla Narrativita","FICTIONS-STUD SUL NA","1721-3673","1724-045X","LITERATURE - ESCI",0,"<0.1","N/A","0","0"%,
"GRADIVA","GRADIVA","0363-8057","0363-8057","LITERARY THEORY & CRITICISM - AHCI","4","<0.1","N/A","0","0"%,
"JOURNAL OF THE MIDWEST MODERN LANGUAGE ASSOCIATION","J MIDWEST MOD LANG","0742-5562","2162-6294","LITERATURE - AHCI","49","<0.1","N/A","0","0"%,
"LINKS Rivista di letteratura e cultura tedesca","LINKS-ITALY","1594-5359","1724-1685","LITERATURE - ESCI",0,"<0.1","N/A","0","0"%,
"LINKS Rivista di letteratura e cultura tedesca","LINKS-ITALY","1594-5359","1724-1685","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - ESCI",0,"<0.1","N/A","0","0"%,
"MESTER","MESTER","0160-2764","0160-2764","LITERATURE, ROMANCE - AHCI","21","<0.1","N/A","0","0"%,
"Middle Eastern Literatures","MIDDLE EAST LIT","1475-262X","1475-2638","LITERATURE - AHCI","62","<0.1","N/A","0","3.7"%,
"Quinzaines-Lettres Arts et Idees","QUINZAINES","2650-3794","2677-2507","LITERATURE - AHCI",0,"<0.1","N/A","0","0"%,
"Rivista Pascoliana","RIV PASCOLI","1120-8856","1120-8856","LITERATURE, ROMANCE - ESCI","3","<0.1","N/A","0","0"%,
"SOUTHERN HUMANITIES REVIEW","SOUTHERN HUMAN REV","0038-4186","0038-4186","LITERARY THEORY & CRITICISM - AHCI","1","<0.1","N/A","0","0"%,
"Studia Theodisca","STUD THEODISCA","1593-2478","2385-2917","LITERATURE, GERMAN, DUTCH, SCANDINAVIAN - ESCI","1","<0.1","N/A","0","0"%,
"THOMAS WOLFE REVIEW","THOMAS WOLFE REV","0276-5683","2169-1452","LITERATURE, AMERICAN - AHCI","2","<0.1","N/A","0","0"%,
"Trans-Revue de Litterature Generale et Comparee","TRANS-REV LITT GEN C","1778-3887","1778-3887","LITERATURE - ESCI","3","<0.1","N/A","0","0"%,
"Veredas-Revista da Associacao Internacional de Lusitanistas","VEREDAS","0874-5102","N/A","LITERATURE, ROMANCE - ESCI","15","<0.1","N/A","0","0"%,

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
