"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"TOXICOLOGIC PATHOLOGY","TOXICOL PATHOL","0192-6233","1533-1601","PATHOLOGY - SCIE","6,013","1.5","Q4","0.49","3.14"%,
"Journal of the American Academy of Orthopaedic Surgeons Global Research and Reviews","JAAOS GLOB RES REV","2474-7661","2474-7661","ORTHOPEDICS - ESCI","772","1.5","N/A","0.44","99.13"%,
"Journal of the European Optical Society-Rapid Publications","J EUR OPT SOC-RAPID","1990-2573","1990-2573","OPTICS - SCIE","620","1.5","Q4","0.42","100"%,
"MICROWAVE AND OPTICAL TECHNOLOGY LETTERS","MICROW OPT TECHN LET","0895-2477","1098-2760","OPTICS - SCIE","7,150","1.5","Q4","0.39","1.23"%,
"MOLECULAR AND BIOCHEMICAL PARASITOLOGY","MOL BIOCHEM PARASIT","0166-6851","1872-9428","PARASITOLOGY - SCIE","5,168","1.5","Q3","0.39","19.87"%,
"Journal of Nanophotonics","J NANOPHOTONICS","1934-2608","N/A","OPTICS - SCIE","1,082","1.5","Q4","0.26","4.17"%,
"JOURNAL OF VERTEBRATE PALEONTOLOGY","J VERTEBR PALEONTOL","0272-4634","1937-2809","PALEONTOLOGY - SCIE","5,601","1.4","Q3","0.79","11.94"%,
"Fossil Record","FOSS REC","N/A","2193-0074","PALEONTOLOGY - SCIE","347","1.4","Q3","0.77","95.52"%,
"JOURNAL OF PALEONTOLOGY","J PALEONTOL","0022-3360","1937-2337","PALEONTOLOGY - SCIE","5,333","1.4","Q3","0.73","27.39"%,
"ANNALS OF OTOLOGY RHINOLOGY AND LARYNGOLOGY","ANN OTO RHINOL LARYN","0003-4894","1943-572X","OTORHINOLARYNGOLOGY - SCIE","7,641","1.4","Q4","0.68","4.14"%,
"Journal of Childrens Orthopaedics","J CHILD ORTHOP","1863-2521","1863-2548","ORTHOPEDICS - SCIE","2,105","1.4","Q4","0.66","87.38"%,
"CARNETS DE GEOLOGIE","CARNETS GEOL","1634-0744","1765-2553","PALEONTOLOGY - SCIE","286","1.4","Q3","0.64","3.39"%,
"HISTORICAL BIOLOGY","HIST BIOL","0891-2963","1029-2381","PALEONTOLOGY - SCIE","2,178","1.4","Q3","0.64","3.76"%,
"ACTA OTO-LARYNGOLOGICA","ACTA OTO-LARYNGOL","0001-6489","1651-2251","OTORHINOLARYNGOLOGY - SCIE","7,633","1.4","Q4","0.63","12.53"%,
"Avian Conservation and Ecology","AVIAN CONSERV ECOL","1712-6568","N/A","ORNITHOLOGY - SCIE","724","1.4","Q2","0.6","97.73"%,
"Veterinary Parasitology- Regional Studies and Reports","VET PARASITOL REG ST","2405-9390","2405-9390","PARASITOLOGY - ESCI","1,048","1.4","N/A","0.6","8.92"%,
"Palaeobiodiversity and Palaeoenvironments","PALAEOBIO PALAEOENV","1867-1594","1867-1608","PALEONTOLOGY - SCIE","736","1.4","Q3","0.59","40.88"%,
"International Journal of Clinical and Experimental Pathology","INT J CLIN EXP PATHO","1936-2625","1936-2625","PATHOLOGY - ESCI","10,150","1.4","N/A","0.39","0"%,
"COLOR RESEARCH AND APPLICATION","COLOR RES APPL","0361-2317","1520-6378","OPTICS - SCIE","2,988","1.4","Q4","0.3","8.18"%,
"JOURNAL OF ORNITHOLOGY","J ORNITHOL","2193-7192","2193-7206","ORNITHOLOGY - SCIE","3,396","1.3","Q2","1.14","33.63"%,
"Emu-Austral Ornithology","EMU","0158-4197","1448-5540","ORNITHOLOGY - SCIE","1,331","1.3","Q2","1.05","3.77"%,
"ORL-Journal for Oto-Rhino-Laryngology Head and Neck Surgery","ORL J OTO-RHINO-LARY","0301-1569","1423-0275","OTORHINOLARYNGOLOGY - SCIE","640","1.3","Q4","0.67","8.94"%,
"ALCHERINGA","ALCHERINGA","0311-5518","1752-0754","PALEONTOLOGY - SCIE","1,050","1.3","Q3","0.63","6"%,
"Advances in Orthopedics","ADV ORTHOP","2090-3464","N/A","ORTHOPEDICS - ESCI","537","1.3","N/A","0.61","100"%,
"ENT-EAR NOSE & THROAT JOURNAL","ENT-EAR NOSE THROAT","0145-5613","1942-7522","OTORHINOLARYNGOLOGY - SCIE","3,159","1.3","Q4","0.52","93.04"%,
"Journal of Foot & Ankle Surgery","J FOOT ANKLE SURG","1067-2516","1542-2224","ORTHOPEDICS - SCIE","4,754","1.3","Q4","0.49","5.43"%,
"REVISTA BRASILEIRA DE PARASITOLOGIA VETERINARIA","REV BRAS PARASITOL V","0103-846X","1984-2961","PARASITOLOGY - SCIE","1,773","1.3","Q4","0.47","94.46"%,
"Archives of Bone and Joint Surgery-ABJS","ARCH BONE JT SURG-AB","2345-4644","2345-461X","ORTHOPEDICS - ESCI","1,077","1.3","N/A","0.45","0"%,
"DIAGNOSTIC CYTOPATHOLOGY","DIAGN CYTOPATHOL","8755-1039","1097-0339","PATHOLOGY - SCIE","3,528","1.3","Q4","0.42","5.32"%,
"JOURNAL OF MODERN OPTICS","J MOD OPTIC","0950-0340","1362-3044","OPTICS - SCIE","5,314","1.3","Q4","0.41","2.5"%,
"JOURNAL OF PARASITOLOGY","J PARASITOL","0022-3395","1937-2345","PARASITOLOGY - SCIE","8,344","1.3","Q4","0.37","3.45"%,
"Clinical Pathology","CLIN PATHOL","2632-010X","2632-010X","PATHOLOGY - ESCI","148","1.3","N/A","0.36","91.46"%,
"SYSTEMATIC PARASITOLOGY","SYST PARASITOL","0165-5752","1573-5192","PARASITOLOGY - SCIE","1,846","1.3","Q4","0.36","9.24"%,
"OPTICAL ENGINEERING","OPT ENG","0091-3286","1560-2303","OPTICS - SCIE","11,454","1.3","Q4","0.35","11.25"%,
"CYTOPATHOLOGY","CYTOPATHOLOGY","0956-5507","1365-2303","PATHOLOGY - SCIE","1,394","1.3","Q4","0.28","6.06"%,
"Earth and Environmental Science Transactions of the Royal Society of Edinburgh","EARTH ENV SCI T R SO","1755-6910","1755-6929","PALEONTOLOGY - SCIE","2,539","1.2","Q3","0.63","28.13"%,
"PROCEEDINGS OF THE GEOLOGISTS ASSOCIATION","P GEOLOGIST ASSOC","0016-7878","N/A","PALEONTOLOGY - SCIE","1,443","1.2","Q3","0.62","9.33"%,
"Journal of the American Academy of Audiology","J AM ACAD AUDIOL","1050-0545","2157-3107","OTORHINOLARYNGOLOGY - SCIE","2,868","1.2","Q4","0.61","1.99"%,
"International Journal of Paleopathology","INT J PALEOPATHOL","1879-9817","1879-9825","PALEONTOLOGY - SCIE","830","1.2","Q3","0.54","22.86"%,
"International Journal of Paleopathology","INT J PALEOPATHOL","1879-9817","1879-9825","PATHOLOGY - SCIE","830","1.2","Q4","0.54","22.86"%,
"Arthroscopy Techniques","ARTHROSC TEC","2212-6287","2212-6287","ORTHOPEDICS - ESCI","2,831","1.2","N/A","0.5","90.01"%,
"Journal of Plastic Surgery and Hand Surgery","J PLAST SURG HAND SU","2000-656X","2000-6764","ORTHOPEDICS - SCIE","1,123","1.2","Q4","0.43","20.08"%,
"INTERNATIONAL JOURNAL OF SURGICAL PATHOLOGY","INT J SURG PATHOL","1066-8969","1940-2465","PATHOLOGY - SCIE","2,009","1.2","Q4","0.41","2.87"%,
"LASER PHYSICS","LASER PHYS","1054-660X","1555-6611","OPTICS - SCIE","3,090","1.2","Q4","0.35","1.25"%,
"OPTICAL REVIEW","OPT REV","1340-6000","1349-9432","OPTICS - SCIE","1,161","1.2","Q4","0.32","11.79"%,
"Journal of Toxicologic Pathology","J TOXICOL PATHOL","0914-9198","1881-915X","PATHOLOGY - SCIE","693","1.2","Q4","0.3","94.96"%,
"Ornithology Research","ORNITHOL RES","N/A","2662-673X","ORNITHOLOGY - SCIE","82","1.1","Q2","0.97","2.83"%,
"WILDFOWL","WILDFOWL","0954-6324","2052-6458","ORNITHOLOGY - SCIE","312","1.1","Q2","0.91","0"%,
"COMPTES RENDUS PALEVOL","CR PALEVOL","1631-0683","1777-571X","PALEONTOLOGY - SCIE","1,652","1.1","Q3","0.73","92.08"%,
"BOLLETTINO DELLA SOCIETA PALEONTOLOGICA ITALIANA","B SOC PALEONTOL ITAL","0375-7633","N/A","PALEONTOLOGY - SCIE","598","1.1","Q3","0.65","0"%,
"JOURNAL OF FORAMINIFERAL RESEARCH","J FORAMIN RES","0096-1191","N/A","PALEONTOLOGY - SCIE","1,608","1.1","Q3","0.57","0"%,
"ANNALS OF CARNEGIE MUSEUM","ANN CARNEGIE MUS","0097-4463","1943-6300","PALEONTOLOGY - SCIE","408","1.1","Q3","0.56","0"%,
"HAND CLINICS","HAND CLIN","0749-0712","1558-1969","ORTHOPEDICS - SCIE","2,249","1.1","Q4","0.54","6.94"%,
"JOURNAL OF PEDIATRIC ORTHOPAEDICS-PART B","J PEDIATR ORTHOP B","1060-152X","1473-5865","ORTHOPEDICS - SCIE","2,156","1.1","Q4","0.52","5.4"%,
"Journal of Audiology and Otology","J AUDIOL OTOL","2384-1621","2384-1710","OTORHINOLARYNGOLOGY - ESCI","322","1.1","N/A","0.48","100"%,
"Logopedics Phoniatrics Vocology","LOGOP PHONIATR VOCO","1401-5439","1651-2022","OTORHINOLARYNGOLOGY - SCIE","580","1.1","Q4","0.48","26.96"%,
"Hand Surgery & Rehabilitation","HAND SURG REHABIL","2468-1229","2468-1210","ORTHOPEDICS - SCIE","659","1.1","Q4","0.47","18.8"%,
"Journal of Craniovertebral Junction and Spine","J CRANIOVERTEBRAL JU","0974-8237","0976-9285","OTORHINOLARYNGOLOGY - ESCI","533","1.1","N/A","0.47","90.32"%,
"ORTHOPEDICS","ORTHOPEDICS","0147-7447","1938-2367","ORTHOPEDICS - SCIE","5,743","1.1","Q4","0.47","0.23"%,
"International Archives of Otorhinolaryngology","INT ARCH OTORHINOLAR","1809-9777","1809-4864","OTORHINOLARYNGOLOGY - ESCI","1,122","1.1","N/A","0.45","99.67"%,
"Fetal and Pediatric Pathology","FETAL PEDIATR PATHOL","1551-3815","1551-3823","PATHOLOGY - SCIE","701","1.1","Q4","0.36","2.5"%,
"CLINICAL NEUROPATHOLOGY","CLIN NEUROPATHOL","0722-5091","0722-5091","PATHOLOGY - SCIE","858","1.1","Q4","0.3","0"%,
"Chinese Optics","CHIN OPT","2097-1842","2097-1842","OPTICS - ESCI","609","1.1","N/A","0.24","0"%,
"JOURNAL OF ELECTRONIC IMAGING","J ELECTRON IMAGING","1017-9909","1560-229X","OPTICS - SCIE","2,923","1.1","Q4","0.23","3.25"%,
"Journal of Laser Micro Nanoengineering","J LASER MICRO NANOEN","1880-0688","1880-0688","OPTICS - SCIE","615","1.1","Q4","0.23","100"%,
"OSTRICH","OSTRICH","0030-6525","1727-947X","ORNITHOLOGY - SCIE","787","1","Q3","0.84","1.9"%,
"FOLIA PHONIATRICA ET LOGOPAEDICA","FOLIA PHONIATR LOGO","1021-7762","1421-9972","OTORHINOLARYNGOLOGY - SCIE","1,330","1","Q4","0.64","10.26"%,
"AMEGHINIANA","AMEGHINIANA","0002-7014","1851-8044","PALEONTOLOGY - SCIE","1,443","1","Q4","0.56","0"%,
"GFF","GFF","1103-5897","2000-0863","PALEONTOLOGY - SCIE","878","1","Q4","0.56","51.56"%,
"Journal of International Advanced Otology","J INT ADV OTOL","1308-7649","2148-3817","OTORHINOLARYNGOLOGY - SCIE","843","1","Q4","0.51","53.62"%,
"Acta Orthopaedica et Traumatologica Turcica","ACTA ORTHOP TRAUMATO","1017-995X","1017-995X","ORTHOPEDICS - SCIE","1,666","1","Q4","0.48","80.23"%,
"STRATIGRAPHY AND GEOLOGICAL CORRELATION","STRATIGR GEO CORREL+","0869-5938","1555-6263","PALEONTOLOGY - SCIE","1,017","1","Q4","0.47","7.38"%,
"LARYNGO-RHINO-OTOLOGIE","LARYNGO RHINO OTOL","0935-8943","1438-8685","OTORHINOLARYNGOLOGY - SCIE","845","1","Q4","0.46","12.16"%,
"Zeitschrift fur Orthopadie und Unfallchirurgie","Z ORTHOP UNFALLCHIR","1864-6697","1864-6743","ORTHOPEDICS - SCIE","618","1","Q4","0.46","1.98"%,
"ANNALES DE PALEONTOLOGIE","ANN PALEONTOL","0753-3969","1778-3666","PALEONTOLOGY - SCIE","475","1","Q4","0.43","24.24"%,
"AMERICAN JOURNAL OF FORENSIC MEDICINE AND PATHOLOGY","AM J FOREN MED PATH","0195-7910","1533-404X","PATHOLOGY - SCIE","1,742","1","Q4","0.42","3.03"%,
"Asian Journal of Endoscopic Surgery","ASIAN J ENDOSC SURG","1758-5902","1758-5910","ORTHOPEDICS - ESCI","880","1","N/A","0.42","4.94"%,
"HELMINTHOLOGIA","HELMINTHOLOGIA","0440-6605","1336-9083","PARASITOLOGY - SCIE","689","1","Q4","0.42","98.51"%,
"Acta Otorrinolaringologica Espanola","ACTA OTORRINOLAR ESP","0001-6519","1988-3013","OTORHINOLARYNGOLOGY - ESCI","774","1","N/A","0.41","0"%,
"International Journal of Surgery Open","INT J SURG OPEN","2405-8572","2405-8572","ORTHOPEDICS - ESCI","372","1","N/A","0.41","97.67"%,
"ULTRASTRUCTURAL PATHOLOGY","ULTRASTRUCT PATHOL","0191-3123","1521-0758","PATHOLOGY - SCIE","997","1","Q4","0.41","5.65"%,
"Computer Optics","COMPUT OPT","0134-2452","2412-6179","OPTICS - ESCI","755","1","N/A","0.4","82.39"%,
"Academic Pathology","ACAD PATHOL","2374-2895","2374-2895","PATHOLOGY - ESCI","346","1","N/A","0.38","97.75"%,
"Pathologie","PATHOLOGIE","2731-7188","2731-7196","PATHOLOGY - SCIE","774","1","Q4","0.38","21.9"%,
"Indian Journal of Orthopaedics","INDIAN J ORTHOP","0019-5413","1998-3727","ORTHOPEDICS - SCIE","2,217","1","Q4","0.37","5.36"%,
"Turkish Journal of Pathology","TURK J PATHOL","1018-5615","1309-5730","PATHOLOGY - ESCI","393","1","N/A","0.28","100"%,
"Indian Journal of Pathology and Microbiology","INDIAN J PATHOL MICR","0377-4929","0974-5130","PATHOLOGY - SCIE","1,697","1","Q4","0.26","37.92"%,
"Laser & Optoelectronics Progress","LASER OPTOELECTRON P","1006-4125","1006-4125","OPTICS - ESCI","3,217","1","N/A","0.21","0"%,
"JOURNAL OF FIELD ORNITHOLOGY","J FIELD ORNITHOL","0273-8570","1557-9263","ORNITHOLOGY - SCIE","1,508","0.9","Q3","0.79","23.71"%,
"ORNIS FENNICA","ORNIS FENNICA","0030-5685","0030-5685","ORNITHOLOGY - SCIE","549","0.9","Q3","0.69","0"%,
"REVUE DE MICROPALEONTOLOGIE","R MICROPALEONTOL","0035-1598","N/A","PALEONTOLOGY - ESCI","525","0.9","N/A","0.58","8.33"%,
"HNO","HNO","0017-6192","1433-0458","OTORHINOLARYNGOLOGY - SCIE","1,403","0.9","Q4","0.48","35.56"%,
"PALEONTOLOGICAL RESEARCH","PALEONTOL RES","1342-8144","N/A","PALEONTOLOGY - SCIE","414","0.9","Q4","0.37","0"%,
"Arthroplasty","ARTHROPLASTY","N/A","2524-7948","ORTHOPEDICS - ESCI","135","0.9","N/A","0.34","100"%,
"OPTICAL MEMORY AND NEURAL NETWORKS","OPT MEMORY NEURAL","1060-992X","1934-7898","OPTICS - ESCI","194","0.9","N/A","0.28","0"%,
"Iranian Journal of Parasitology","IRAN J PARASITOL","1735-7020","2008-238X","PARASITOLOGY - SCIE","1,139","0.9","Q4","0.27","88.5"%,
"JOURNAL OF RUSSIAN LASER RESEARCH","J RUSS LASER RES","1071-2836","1573-8760","OPTICS - SCIE","546","0.9","Q4","0.26","0"%,
"Journal of Arthropod-Borne Diseases","J ARTHROPOD-BORNE DI","2322-1984","2322-2271","PARASITOLOGY - SCIE","550","0.9","Q4","0.25","68.47"%,
"Optoelectronics Letters","OPTOELECTRON LETT","1673-1905","1993-5013","OPTICS - ESCI","657","0.9","N/A","0.24","0"%,
"NEUES JAHRBUCH FUR GEOLOGIE UND PALAONTOLOGIE-ABHANDLUNGEN","NEUES JAHRB GEOL P-A","0077-7749","0077-7749","PALEONTOLOGY - SCIE","1,471","0.8","Q4","0.45","0"%,
"ICHNOS-AN INTERNATIONAL JOURNAL FOR PLANT AND ANIMAL TRACES","ICHNOS","1042-0940","1563-5236","PALEONTOLOGY - SCIE","739","0.8","Q4","0.42","3.95"%,
"JOURNAL OF COMPARATIVE PATHOLOGY","J COMP PATHOL","0021-9975","1532-3129","PATHOLOGY - SCIE","3,569","0.8","Q4","0.38","13.33"%,
"MLTJ-Muscles Ligaments and Tendons Journal","MLTJ-MUSCLE LIGAMENT","2240-4554","2240-4554","ORTHOPEDICS - ESCI","1,436","0.8","N/A","0.28","0"%,
"Strategies in Trauma and Limb Reconstruction","STRATEG TRAUMA LIMB","N/A","1828-8928","ORTHOPEDICS - ESCI","561","0.8","N/A","0.27","86.81"%,
"TROPICAL BIOMEDICINE","TROP BIOMED","0127-5720","N/A","PARASITOLOGY - SCIE","1,318","0.8","Q4","0.27","0"%,
"POLISH JOURNAL OF PATHOLOGY","POL J PATHOL","1233-9687","1233-9687","PATHOLOGY - SCIE","504","0.8","Q4","0.25","87.39"%,
"Orthopadie","ORTHOPADIE","2731-7145","2731-7153","ORTHOPEDICS - SCIE","1,484","0.8","Q4","0.15","20.88"%,
"BIRD STUDY","BIRD STUDY","0006-3657","1944-6705","ORNITHOLOGY - SCIE","1,764","0.7","Q3","0.62","11.67"%,
"ACTA ORNITHOLOGICA","ACTA ORNITHOL","0001-6454","1734-8471","ORNITHOLOGY - SCIE","607","0.7","Q3","0.56","0"%,
"SPORTVERLETZUNG-SPORTSCHADEN","SPORTVERLETZ SPORTSC","0932-0555","1439-1236","ORTHOPEDICS - SCIE","290","0.7","Q4","0.44","0"%,
"Operative Orthopadie und Traumatologie","OPER ORTHOP TRAUMATO","0934-6694","1439-0981","ORTHOPEDICS - SCIE","639","0.7","Q4","0.39","15.11"%,
"REVISTA BRASILEIRA DE PALEONTOLOGIA","REV BRAS PALEONTOLOG","1519-7530","2236-1715","PALEONTOLOGY - SCIE","405","0.7","Q4","0.35","82.89"%,
"Atmospheric and Oceanic Optics","ATMOS OCEAN OPT","1024-8560","2070-0393","OPTICS - ESCI","767","0.7","N/A","0.33","1.21"%,
"Orthopaedic Nursing","ORTHOP NURS","0744-6020","1542-538X","ORTHOPEDICS - SCIE","699","0.7","Q4","0.32","5.6"%,
"Malaysian Orthopaedic Journal","MALAYS ORTHOP J","1985-2533","2232-111X","ORTHOPEDICS - ESCI","442","0.7","N/A","0.31","94.97"%,
"Journal of Wrist Surgery","J WRIST SURG","2163-3916","2163-3924","ORTHOPEDICS - ESCI","821","0.7","N/A","0.29","2.61"%,
"Acta Ortopedica Brasileira","ACTA ORTOP BRAS","1413-7852","1809-4406","ORTHOPEDICS - SCIE","650","0.7","Q4","0.25","92.92"%,
"ISOKINETICS AND EXERCISE SCIENCE","ISOKINET EXERC SCI","0959-3020","1878-5913","ORTHOPEDICS - SCIE","700","0.7","Q4","0.24","4.48"%,
"JOURNAL OF INFRARED AND MILLIMETER WAVES","J INFRARED MILLIM W","1001-9014","N/A","OPTICS - SCIE","712","0.7","Q4","0.17","0"%,
"JOURNAL OF THE AMERICAN PODIATRIC MEDICAL ASSOCIATION","J AM PODIAT MED ASSN","8750-7315","1930-8264","ORTHOPEDICS - SCIE","1,712","0.7","Q4","0.16","0"%,
"FORKTAIL","FORKTAIL","0950-1746","0950-1746","ORNITHOLOGY - SCIE","220","0.7","Q3","0.14","0"%,
"ORNITHOLOGICAL SCIENCE","ORNITHOL SCI","1347-0558","1347-0558","ORNITHOLOGY - SCIE","264","0.6","Q3","0.54","0"%,
"Avian Biology Research","AVIAN BIOL RES","1758-1559","1758-1567","ORNITHOLOGY - SCIE","398","0.6","Q3","0.45","3.39"%,
"MARINE ORNITHOLOGY","MAR ORNITHOL","1018-3337","2074-1235","ORNITHOLOGY - SCIE","540","0.6","Q3","0.44","0"%,
"PALEONTOLOGICAL JOURNAL","PALEONTOL J+","0031-0301","1555-6174","PALEONTOLOGY - SCIE","2,048","0.6","Q4","0.34","0.28"%,
"Polish Journal of Otolaryngology","POL J OTOLARYNGOL","0030-6657","2300-8423","OTORHINOLARYNGOLOGY - ESCI","139","0.6","N/A","0.34","0"%,
"Turkish Archives of Otorhinolaryngology","TURK ARCH OTORHINOL","2667-7466","2667-7474","OTORHINOLARYNGOLOGY - ESCI","321","0.6","N/A","0.33","99.16"%,
"MALIMBUS","MALIMBUS","0331-3689","N/A","ORNITHOLOGY - SCIE","102","0.6","Q3","0.3","0"%,
"Clinics in Podiatric Medicine and Surgery","CLIN PODIATR MED SUR","0891-8422","1558-2302","ORTHOPEDICS - SCIE","892","0.6","Q4","0.28","0.65"%,
"Case Reports in Otolaryngology","CASE REP OTOLARYNGOL","2090-6765","2090-6773","OTORHINOLARYNGOLOGY - ESCI","423","0.6","N/A","0.27","99.03"%,
"JOURNAL OF THE PALAEONTOLOGICAL SOCIETY OF INDIA","J PALAEONTOL SOC IND","0552-9360","0552-9360","PALEONTOLOGY - SCIE","467","0.6","Q4","0.25","0"%,
"Current Otorhinolaryngology Reports","CURR OTORHINOL REP","N/A","2167-583X","OTORHINOLARYNGOLOGY - ESCI","218","0.6","N/A","0.24","11.24"%,
"JOURNAL OF PROSTHETICS AND ORTHOTICS","J PROSTHET ORTHOT","1040-8800","1534-6331","ORTHOPEDICS - ESCI","434","0.6","N/A","0.23","2.42"%,
"OPTICS AND SPECTROSCOPY","OPT SPECTROSC+","0030-400X","1562-6911","OPTICS - SCIE","2,372","0.6","Q4","0.22","0"%,
"Case Reports in Pathology","CASE REP PATHOL","2090-6781","2090-679X","PATHOLOGY - ESCI","412","0.6","N/A","0.21","99.09"%,
"Current Optics and Photonics","CURR OPT PHOTONICS","2508-7266","2508-7274","OPTICS - SCIE","300","0.6","Q4","0.21","0"%,
"Photonics Letters of Poland","PHOTONICS LETT POL","2080-2242","2080-2242","OPTICS - ESCI","158","0.6","N/A","0.21","99"%,
"Journal of Limb Lengthening & Reconstruction","J LIMB LENGTH RECON","N/A","2455-3719","ORTHOPEDICS - ESCI","54","0.6","N/A","0.17","100"%,
"LEPROSY REVIEW","LEPROSY REV","0305-7518","2162-8807","PATHOLOGY - SCIE","908","0.6","Q4","0.17","80.34"%,
"OPTICA APPLICATA","OPT APPL","0078-5466","1899-7015","OPTICS - SCIE","617","0.6","Q4","0.16","0"%,
"Acta Photonica Sinica","ACTA PHOTONICA SINIC","1004-4213","1004-4213","OPTICS - ESCI","1,381","0.6","N/A","0.15","0"%,
"Journal of Hematopathology","J HEMATOP","1868-9256","1865-5785","PATHOLOGY - SCIE","193","0.6","Q4","0.14","13.76"%,
"Light & Engineering","LIGHT ENG","0236-2945","N/A","OPTICS - SCIE","309","0.6","Q4","0.13","0"%,
"NOTORNIS","NOTORNIS","0029-4470","1177-7680","ORNITHOLOGY - SCIE","502","0.5","Q4","0.63","0"%,
"Comparative Parasitology","COMP PARASITOL","1525-2647","1938-2952","PARASITOLOGY - SCIE","403","0.5","Q4","0.22","0"%,
"Auditory and Vestibular Research","AUDIT VESTIB RES","N/A","2423-480X","OTORHINOLARYNGOLOGY - ESCI","66","0.5","N/A","0.19","77.36"%,
"Geoconservation Research","GEOCONSERV RES","2645-4661","2588-7343","PALEONTOLOGY - ESCI","45","0.5","N/A","0.17","0"%,
"JOURNAL OF VECTOR BORNE DISEASES","J VECTOR DIS","0972-9062","0972-9062","PARASITOLOGY - SCIE","902","0.5","Q4","0.16","89.41"%,
"LASERS IN ENGINEERING","LASER ENG","0898-1507","1029-029X","OPTICS - SCIE","318","0.5","Q4","0.15","0"%,
"ANNALES DE PATHOLOGIE","ANN PATHOL","0242-6498","2213-008X","PATHOLOGY - SCIE","374","0.5","Q4","0.14","40.6"%,
"JOURNAL OF OPTOELECTRONICS AND ADVANCED MATERIALS","J OPTOELECTRON ADV M","1454-4164","1841-7132","OPTICS - SCIE","1,703","0.5","Q4","0.12","0"%,
"Optoelectronics and Advanced Materials-Rapid Communications","OPTOELECTRON ADV MAT","1842-6573","2065-3824","OPTICS - SCIE","749","0.5","Q4","0.12","0"%,
"SPRACHE-STIMME-GEHOR","SPRACHE-STIMME-GEHOR","0342-0477","1439-1260","OTORHINOLARYNGOLOGY - ESCI","64","0.5","N/A","0.09","0"%,
"ARDEA","ARDEA","0373-2266","2213-1175","ORNITHOLOGY - SCIE","971","0.4","Q4","0.58","0"%,
"Minerva Orthopedics","MINERVA ORTHOP","2784-8469","2784-871X","ORTHOPEDICS - ESCI","51","0.4","N/A","0.36","0"%,
"Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca","ACTA CHIR ORTHOP TR","0001-5415","0001-5415","ORTHOPEDICS - SCIE","529","0.4","Q4","0.17","0"%,
"Egyptian Journal of Otolaryngology","EGYPT J OTOLARYNGOL","1012-5574","2090-8539","OTORHINOLARYNGOLOGY - ESCI","233","0.4","N/A","0.17","99.42"%,
"Obere Extremitaet-Schulter-Ellenbogen-Hand-Upper Extremity-Shoulder Elbow Hand","OBERE EXTREMITAET-SC","1862-6599","1862-6602","ORTHOPEDICS - ESCI","153","0.4","N/A","0.17","61.47"%,
"Annals of Joint","ANN JOINT","2415-6809","2415-6809","ORTHOPEDICS - ESCI","166","0.4","N/A","0.14","99.22"%,
"Archives of Trauma Research","ARCH TRAUMA RES","2251-953X","2251-9599","ORTHOPEDICS - ESCI","325","0.4","N/A","0.14","83.19"%,
"Acta Orthopaedica Belgica","ACTA ORTHOP BELG","0001-6462","0001-6462","ORTHOPEDICS - SCIE","1,837","0.4","Q4","0.13","0"%,
"JOURNAL OF OPTICAL TECHNOLOGY","J OPT TECHNOL+","1070-9762","1091-0786","OPTICS - SCIE","748","0.4","Q4","0.12","0"%,
"Parasitologists United Journal","PARASITOL UNITED J","1687-7942","2090-2646","PARASITOLOGY - ESCI","75","0.4","N/A","0.1","94.37"%,
"Medecine Nucleaire-Imagerie Fonctionnelle et Metabolique","MED NUCL","0928-1258","1878-6820","PATHOLOGY - SCIE","82","0.4","Q4","0.08","32.56"%,
"WATERBIRDS","WATERBIRDS","1524-4695","1938-5390","ORNITHOLOGY - SCIE","1,221","0.3","Q4","0.31","0"%,
"Wilson Journal of Ornithology","WILSON J ORNITHOL","1559-4491","1938-5447","ORNITHOLOGY - SCIE","1,054","0.3","Q4","0.3","0"%,
"AFRICAN INVERTEBRATES","AFR INVERTEBR","1681-5556","2305-2562","PALEONTOLOGY - SCIE","209","0.3","Q4","0.28","96.77"%,
"Bulletin of the Hospital for Joint Diseases","BULL HOSP JOINT DIS","2328-4633","2328-5273","ORTHOPEDICS - ESCI","703","0.3","N/A","0.14","0"%,
"Techniques in Orthopaedics","TECH ORTHOP","0885-9698","2333-0600","ORTHOPEDICS - ESCI","342","0.3","N/A","0.13","6.54"%,
"Travmatologiya i ortopediya Rossii","TRAVMATOL ORTOP ROSS","2311-2905","2311-2905","ORTHOPEDICS - ESCI","127","0.3","N/A","0.13","99.44"%,
"Current Orthopaedic Practice","CURR ORTHOP PRACT","1940-7041","1941-7551","ORTHOPEDICS - ESCI","398","0.3","N/A","0.11","2.1"%,
"Journal of Orthopaedics Trauma and Rehabilitation","J ORTHOP TRAUMA REHA","2210-4917","2210-4925","ORTHOPEDICS - ESCI","79","0.3","N/A","0.1","98.17"%,
"Techniques in Foot and Ankle Surgery","TECH FOOT ANKLE SURG","1536-0644","1538-1943","ORTHOPEDICS - ESCI","162","0.3","N/A","0.1","1.98"%,
"B-ENT","B-ENT","N/A","2684-4907","OTORHINOLARYNGOLOGY - SCIE","417","0.2","Q4","0.14","96.5"%,
