"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Proceedings of the Indian National Science Academy","P INDIAN NATL SCI AC","0370-0046","2454-9983","MULTIDISCIPLINARY SCIENCES - ESCI","759","0.9","N/A","0.14","1.33"%,
"JOURNAL OF THE AMERICAN MUSICOLOGICAL SOCIETY","J AM MUSIC SOC","0003-0139","1547-3848","MUSIC - AHCI","447","0.8","N/A","2.48","0"%,
"Music Theory Online","MUSIC THEORY ONLINE","1067-3040","1067-3040","MUSIC - AHCI","336","0.8","N/A","1.54","19.82"%,
"Ethnomusicology Forum","ETHNOMUSICOL FORUM","1741-1912","1741-1920","MUSIC - AHCI","159","0.8","N/A","1.13","33.33"%,
"MUSIC EDUCATORS JOURNAL","MUSIC EDUCATORS J","0027-4321","1945-0087","MUSIC - ESCI","136","0.8","N/A","0.68","0"%,
"Journal of Mining and Environment","J MIN ENVIRON","2251-8592","2251-8606","MINING & MINERAL PROCESSING - ESCI","435","0.8","N/A","0.32","0"%,
"TRANSACTIONS OF THE ROYAL SOCIETY OF SOUTH AUSTRALIA","T ROY SOC SOUTH AUST","0372-1426","2204-0293","MULTIDISCIPLINARY SCIENCES - SCIE","434","0.8","Q4","0.31","4.26"%,
"LITHOLOGY AND MINERAL RESOURCES","LITHOL MINER RESOUR+","0024-4902","1608-3229","MINERALOGY - SCIE","620","0.8","Q4","0.27","0"%,
"JOURNAL OF MINING SCIENCE","J MIN SCI+","1062-7391","1573-8736","MINING & MINERAL PROCESSING - SCIE","1,297","0.8","Q4","0.25","0"%,
"Uniciencia","UNICIENCIA","1011-0275","2215-3470","MULTIDISCIPLINARY SCIENCES - ESCI","103","0.8","N/A","0.24","99.17"%,
"Sains Malaysiana","SAINS MALAYS","0126-6039","N/A","MULTIDISCIPLINARY SCIENCES - SCIE","2,887","0.8","Q4","0.2","99.48"%,
"Microbiology Resource Announcements","MICROBIOL RESOUR ANN","2576-098X","2576-098X","MICROBIOLOGY - ESCI","2,753","0.8","N/A","0.19","57.39"%,
"APPLIED BIOCHEMISTRY AND MICROBIOLOGY","APPL BIOCHEM MICRO+","0003-6838","1608-3024","MICROBIOLOGY - SCIE","1,950","0.8","Q4","0.18","3.73"%,
"ACTA SCIENTIARUM-TECHNOLOGY","ACTA SCI-TECHNOL","1806-2563","1807-8664","MULTIDISCIPLINARY SCIENCES - SCIE","582","0.8","Q4","0.16","91.01"%,
"Journal of Pure and Applied Microbiology","J PURE APPL MICROBIO","0973-7510","2581-690X","MICROBIOLOGY - ESCI","1,559","0.8","N/A","0.15","99.16"%,
"ETHNOMUSICOLOGY","ETHNOMUSICOLOGY","0014-1836","2156-7417","MUSIC - AHCI","516","0.7","N/A","1.55","0"%,
"International Journal of Community Music","INT J COMMUNITY MUSI","1752-6299","1752-6302","MUSIC - AHCI","237","0.7","N/A","1.41","2.04"%,
"Maejo International Journal of Science and Technology","MAEJO INT J SCI TECH","1905-7873","N/A","MULTIDISCIPLINARY SCIENCES - SCIE","313","0.7","Q4","0.44","1.37"%,
"TEMPO","TEMPO-UK","0040-2982","1478-2286","MUSIC - AHCI","210","0.7","N/A","0.39","8.57"%,
"Journal of Mineralogical and Petrological Sciences","J MINER PETROL SCI","1345-6296","1349-3825","MINERALOGY - SCIE","654","0.7","Q4","0.3","100"%,
"AD ALTA-Journal of Interdisciplinary Research","AD ALTA-INTERDISCIP","1804-7890","1804-7890","MULTIDISCIPLINARY SCIENCES - ESCI","784","0.7","N/A","0.27","0.09"%,
"GEOLOGY OF ORE DEPOSITS","GEOL ORE DEPOSIT+","1075-7015","1555-6476","MINERALOGY - SCIE","1,034","0.7","Q4","0.25","6.4"%,
"Periodico di Mineralogia","PERIOD MINERAL","0369-8963","2239-1002","MINERALOGY - SCIE","504","0.7","Q4","0.25","0"%,
"Kompleksnoe Ispolzovanie Mineralnogo Syra","KOMPLEKS ISPOL MINER","2224-5243","2616-6445","MINING & MINERAL PROCESSING - ESCI","119","0.7","N/A","0.22","98.45"%,
"Eurasian Mining","EURASIAN MIN","2072-0823","2414-0120","MINING & MINERAL PROCESSING - ESCI","101","0.7","N/A","0.21","0"%,
"Journal of Physical Science","J PHYS SCI","1675-3402","2180-4230","MULTIDISCIPLINARY SCIENCES - ESCI","657","0.7","N/A","0.19","89.19"%,
"Journal of Mathematical and Fundamental Sciences","J MATH FUNDAM SCI","2337-5760","2337-5760","MULTIDISCIPLINARY SCIENCES - ESCI","179","0.7","N/A","0.16","98"%,
"Trakya University Journal of Natural Sciences","TRAKYA U J NAT SCI","N/A","2528-9691","MULTIDISCIPLINARY SCIENCES - ESCI","77","0.7","N/A","0.13","91.67"%,
"Journal of Music Technology & Education","J MUSIC TECHNOL EDUC","1752-7066","1752-7074","MUSIC - ESCI","149","0.6","N/A","1.23","0"%,
"OPERA QUARTERLY","OPERA QUART","0736-0053","1476-2870","MUSIC - AHCI","102","0.6","N/A","1.19","8.33"%,
"Organised Sound","ORGAN SOUND","1355-7718","1469-8153","MUSIC - AHCI","303","0.6","N/A","1.01","24.58"%,
"ENDEAVOUR","ENDEAVOUR","0160-9327","1873-1929","MULTIDISCIPLINARY SCIENCES - SCIE","665","0.6","Q4","0.46","16.67"%,
"Jundishapur Journal of Microbiology","JUNDISHAPUR J MICROB","2008-3645","2008-4161","MICROBIOLOGY - SCIE","1,414","0.6","Q4","0.14","98.16"%,
"ARO-The Scientific Journal of Koya University","ARO","2307-549X","2410-9355","MULTIDISCIPLINARY SCIENCES - ESCI","83","0.6","N/A","0.13","100"%,
"Pertanika Journal of Science and Technology","PERTANIKA J SCI TECH","0128-7680","0128-7680","MULTIDISCIPLINARY SCIENCES - ESCI","764","0.6","N/A","0.13","80.76"%,
"Baghdad Science Journal","BAGHDAD SCI J","2078-8665","2411-7986","MULTIDISCIPLINARY SCIENCES - ESCI","581","0.6","N/A","0.12","98.25"%,
"Malaysian Journal of Fundamental and Applied Sciences","MALAYS J FUNDAM APPL","2289-5981","2289-599X","MULTIDISCIPLINARY SCIENCES - ESCI","560","0.6","N/A","0.12","0"%,
"POPULAR MUSIC AND SOCIETY","POP MUSIC SOC","0300-7766","1740-1712","MUSIC - AHCI","390","0.5","N/A","1.03","19.81"%,
"JOURNAL OF MUSICOLOGY","J MUSICOLOGY","0277-9269","N/A","MUSIC - AHCI","202","0.5","N/A","0.9","0"%,
"YEARBOOK FOR TRADITIONAL MUSIC","YEARB TRADIT MUSIC","0740-1558","2304-3857","MUSIC - AHCI","133","0.5","N/A","0.87","0"%,
"HERALD OF THE RUSSIAN ACADEMY OF SCIENCES","HER RUSS ACAD SCI+","1019-3316","1555-6492","MULTIDISCIPLINARY SCIENCES - SCIE","458","0.5","Q4","0.34","22.33"%,
"NEUES JAHRBUCH FUR MINERALOGIE-ABHANDLUNGEN","NEUES JB MINER ABH","0077-7757","0077-7757","MINERALOGY - SCIE","813","0.5","Q4","0.17","0"%,
"International Journal of Advanced and Applied Sciences","INT J ADV APPL SCI","2313-626X","2313-3724","MULTIDISCIPLINARY SCIENCES - ESCI","706","0.5","N/A","0.16","99.83"%,
"JOURNAL OF THE NATIONAL SCIENCE FOUNDATION OF SRI LANKA","J NATL SCI FOUND SRI","1391-4588","2362-0161","MULTIDISCIPLINARY SCIENCES - SCIE","498","0.5","Q4","0.15","94.7"%,
"ACTA PROTOZOOLOGICA","ACTA PROTOZOOL","0065-1583","1689-0027","MICROBIOLOGY - SCIE","594","0.5","Q4","0.12","100"%,
"EPIDEMIOLOGIE MIKROBIOLOGIE IMUNOLOGIE","EPIDEMIOL MIKROBI IM","1210-7913","N/A","MICROBIOLOGY - SCIE","162","0.5","Q4","0.09","0"%,
"Makara Journal of Science","MAKARA J SCI","2339-1995","2356-0851","MULTIDISCIPLINARY SCIENCES - ESCI","145","0.5","N/A","0.08","91.49"%,
"Technology and Innovation","TECHNOL INNOV","1949-8241","1949-825X","MULTIDISCIPLINARY SCIENCES - ESCI","180","0.5","N/A","0.08","11.9"%,
"Revista Investigaciones Altoandinas-Journal of High Andean Research","REV INVESTIG ALTOAND","2306-8582","2313-2957","MULTIDISCIPLINARY SCIENCES - ESCI","79","0.5","N/A","0.07","93.24"%,
"Molecular Genetics Microbiology and Virology","MOL GENET MICROBIOL+","0891-4168","1934-841X","MICROBIOLOGY - SCIE","183","0.5","Q4","0.06","0"%,
"Contemporary Music Review","CONTEMP MUSIC REV","0749-4467","1477-2256","MUSIC - AHCI","273","0.4","N/A","1.15","12.04"%,
"Popular Music","POP MUSIC","0261-1430","1474-0095","MUSIC - AHCI","458","0.4","N/A","0.95","35.63"%,
"Twentieth-Century Music","TWENT-CENTURY MUSIC","1478-5722","1478-5730","MUSIC - AHCI","116","0.4","N/A","0.94","18.64"%,
"MUSIC ANALYSIS","MUSIC ANAL","0262-5245","1468-2249","MUSIC - AHCI","169","0.4","N/A","0.88","15.79"%,
"Journal of the Society for American Music","J SOC AM MUSIC","1752-1963","1752-1971","MUSIC - AHCI","90","0.4","N/A","0.69","21.05"%,
"Revista Internacional de Educacion Musical","REV INT EDUC MUSICAL","2307-4841","2307-4841","MUSIC - ESCI","50","0.4","N/A","0.65","87.5"%,
"NINETEENTH CENTURY MUSIC","NINETEEN CENT MUSIC","0148-2076","N/A","MUSIC - AHCI","197","0.4","N/A","0.49","0"%,
"FOLK MUSIC JOURNAL","FOLK MUSIC J","0531-9684","N/A","MUSIC - AHCI","23","0.4","N/A","0.26","0"%,
"Atti Accademia Peloritana dei Pericolanti-Classe di Scienze Fisiche Matematiche e Naturali","ATTI ACCAD PELORIT","0365-0359","1825-1242","MULTIDISCIPLINARY SCIENCES - ESCI","139","0.4","N/A","0.24","0"%,
"ADVANCES IN COMPLEX SYSTEMS","ADV COMPLEX SYST","0219-5259","1793-6802","MULTIDISCIPLINARY SCIENCES - SCIE","659","0.4","Q4","0.2","8.82"%,
"Chemistry-Didactics-Ecology-Metrology","CHEM-DIDACT-ECOL-MET","1640-9019","2084-4506","MULTIDISCIPLINARY SCIENCES - ESCI","61","0.4","N/A","0.2","100"%,
"Journal of Science and Arts","J SCI ARTS","1844-9581","1844-9581","MULTIDISCIPLINARY SCIENCES - ESCI","234","0.4","N/A","0.19","77.09"%,
"Chiang Mai Journal of Science","CHIANG MAI J SCI","0125-2526","0125-2526","MULTIDISCIPLINARY SCIENCES - SCIE","926","0.4","Q4","0.1","0"%,
"Advancements of Microbiology","ADV MICROBIOL-NY","0079-4252","2545-3149","MICROBIOLOGY - SCIE","82","0.4","Q4","0.09","97.53"%,
"Science and Innovation","SCI INNOV","2409-9066","2413-4996","MULTIDISCIPLINARY SCIENCES - ESCI","142","0.4","N/A","0.06","5.99"%,
"Cambridge Opera Journal","CAMB OPERA J","0954-5867","1474-0621","MUSIC - AHCI","156","0.3","N/A","0.71","40.54"%,
"Muziki-Journal of Music Research in Africa","MUZIKI","1812-5980","1753-593X","MUSIC - ESCI","71","0.3","N/A","0.64","0"%,
"Oido Pensante","OIDO PENSANTE","2250-7116","2250-7116","MUSIC - ESCI","19","0.3","N/A","0.61","87.5"%,
"JOURNAL OF THE ROYAL MUSICAL ASSOCIATION","J ROY MUSIC ASSN","0269-0403","1471-6933","MUSIC - AHCI","141","0.3","N/A","0.57","26.79"%,
"MUSIC & LETTERS","MUSIC LETT","0027-4224","1477-4631","MUSIC - AHCI","246","0.3","N/A","0.53","19.72"%,
"ASIAN MUSIC","ASIAN MUSIC","0044-9202","1553-5630","MUSIC - AHCI","191","0.3","N/A","0.44","0"%,
"EARLY MUSIC HISTORY","EARLY MUSIC HIST","0261-1279","1474-0559","MUSIC - AHCI","69","0.3","N/A","0.42","41.67"%,
"JOURNAL OF MUSICOLOGICAL RESEARCH","J MUSICOL RES","0141-1896","1547-7304","MUSIC - AHCI","115","0.3","N/A","0.31","11.76"%,
"EARLY MUSIC","EARLY MUSIC","0306-1078","1741-7260","MUSIC - AHCI","231","0.3","N/A","0.27","13.41"%,
"Nineteenth-Century Music Review","NINET-CENT MUSIC REV","1479-4098","2044-8414","MUSIC - AHCI","36","0.3","N/A","0.27","17.72"%,
"REVUE DE MUSICOLOGIE","REV MUSICOL","0035-1601","N/A","MUSIC - AHCI","46","0.3","N/A","0.21","0"%,
"Proceedings of the Romanian Academy Series A-Mathematics Physics Technical Sciences Information Science","P ROMANIAN ACAD A","1454-9069","N/A","MULTIDISCIPLINARY SCIENCES - SCIE","353","0.3","Q4","0.17","0"%,
"International Letters of Natural Sciences","INT LETT NAT SCI","2300-9675","2300-9675","MULTIDISCIPLINARY SCIENCES - ESCI","299","0.3","N/A","0.15","100"%,
"COMPTES RENDUS DE L ACADEMIE BULGARE DES SCIENCES","CR ACAD BULG SCI","1310-1331","N/A","MULTIDISCIPLINARY SCIENCES - SCIE","890","0.3","Q4","0.1","0"%,
"Inzynieria Mineralna-Journal of the Polish Mineral Engineering Society","INZ MINER","1640-4920","1640-4920","MINING & MINERAL PROCESSING - ESCI","206","0.3","N/A","0.1","83.15"%,
"Momona Ethiopian Journal of Science","MOMONA ETHIOP J SCI","2073-073X","2073-073X","MULTIDISCIPLINARY SCIENCES - ESCI","175","0.3","N/A","0.09","100"%,
"CienciaUat","CIENCIAUAT","2007-7521","2007-7858","MULTIDISCIPLINARY SCIENCES - ESCI","71","0.3","N/A","0.08","95.83"%,
"Mindanao Journal of Science and Technology","MINDANAO J SCI TECHN","2244-0410","2449-3686","MULTIDISCIPLINARY SCIENCES - ESCI","49","0.3","N/A","0.08","0"%,
"Malaysian Journal of Microbiology","MALAYS J MICROBIOL","1823-8262","2231-7538","MICROBIOLOGY - ESCI","378","0.3","N/A","0.07","92.08"%,
"Uchenye Zapiski Kazanskogo Universiteta-Seriya Estestvennye Nauki","UCHEN ZAP KAZ U-ESTE","2542-064X","2500-218X","MULTIDISCIPLINARY SCIENCES - ESCI","99","0.3","N/A","0.07","88.14"%,
"Science Diliman","SCI DILIMAN","0115-7809","0115-7809","MULTIDISCIPLINARY SCIENCES - ESCI","60","0.3","N/A","0.04","0"%,
"Plainsong & Medieval Music","PLAINSONG MEDIEV MUS","0961-1371","1474-0087","MUSIC - AHCI","30","0.2","N/A","0.7","10.53"%,
"Musicologist","MUSICOLOGIST","2618-5652","2618-5652","MUSIC - ESCI","6","0.2","N/A","0.54","96.67"%,
"Perfect Beat","PERFECT BEAT","1038-2909","1836-0343","MUSIC - ESCI","22","0.2","N/A","0.46","0"%,
"Problemy Muzykalnoi Nauki-Music Scholarship","PROBL MUZYKALNOI NAU","2782-358X","2782-3598","MUSIC - ESCI","52","0.2","N/A","0.41","100"%,
"Journal of Popular Music Studies","J POP MUSIC STUD","1524-2226","1533-1598","MUSIC - AHCI","112","0.2","N/A","0.4","1.2"%,
"Flora Infeksiyon Hastaliklari ve Klinik Mikrobiyoloji Dergisi","FLORA-INFEK HASTALIK","N/A","1300-932X","MICROBIOLOGY - ESCI","63","0.2","N/A","0.36","92.77"%,
"INTERNATIONAL REVIEW OF THE AESTHETICS AND SOCIOLOGY OF MUSIC","INT REV AESTHET SOC","0351-5796","0351-5796","MUSIC - AHCI","69","0.2","N/A","0.36","0"%,
"ACTA MUSICOLOGICA","ACTA MUSICOLOGICA","0001-6241","N/A","MUSIC - AHCI","103","0.2","N/A","0.34","0"%,
"Musica Hodie","MUSICA HODIE","1676-3939","2317-6776","MUSIC - AHCI","61","0.2","N/A","0.34","95.97"%,
"Malaysian Journal of Music","MALAYS J MUSIC","2600-9366","2600-9331","MUSIC - ESCI","13","0.2","N/A","0.33","0"%,
"JOURNAL OF BAND RESEARCH","J BAND RES","0021-9207","N/A","MUSIC - AHCI","35","0.2","N/A","0.29","0"%,
"LEONARDO MUSIC JOURNAL","LEONARDO MUSIC J","0961-1215","1531-4812","MUSIC - AHCI","80","0.2","N/A","0.25","4.55"%,
"AMERICAN MUSIC","AM MUSIC","0734-4392","1945-2349","MUSIC - AHCI","134","0.2","N/A","0.23","0"%,
"HUDEBNI VEDA","HUDEBNI VEDA","0018-7003","2694-6998","MUSIC - AHCI","52","0.2","N/A","0.22","0"%,
"Opus","OPUS","1517-7017","1517-7017","MUSIC - ESCI","63","0.2","N/A","0.14","100"%,
"Interdisciplinary Studies of Complex Systems","INTERDISCIP STUD COM","2307-4515","2307-4515","MULTIDISCIPLINARY SCIENCES - ESCI","13","0.2","N/A","0.13","98.04"%,
"Revista Musical Chilena","REV MUSIC CHIL","0716-2790","0717-6252","MUSIC - AHCI","92","0.2","N/A","0.11","14.29"%,
"Mineralogical Journal-Ukraine","MINER J-UKRAINE","2519-2396","2519-447X","MINERALOGY - ESCI","114","0.2","N/A","0.1","0"%,
"Suranaree Journal of Science and Technology","SURANAREE J SCI TECH","0858-849X","0858-849X","MULTIDISCIPLINARY SCIENCES - ESCI","199","0.2","N/A","0.03","0"%,
"BACH","BACH","0005-3600","0005-3600","MUSIC - AHCI","7","0.1","N/A","0.64","0"%,
"Zeitschrift der Gesellschaft fur Musiktheorie","Z GES MUSIKTHEORIE","1862-6750","1862-6742","MUSIC - ESCI","22","0.1","N/A","0.36","57.14"%,
"LATIN AMERICAN MUSIC REVIEW-REVISTA DE MUSICA LATINOAMERICANA","LAT AM MUSIC REV","0163-0350","1536-0199","MUSIC - AHCI","90","0.1","N/A","0.35","0"%,
"Journal of the Musical Arts in Africa","J MUSIC ARTS AFR","1812-1004","2070-626X","MUSIC - AHCI","20","0.1","N/A","0.33","0"%,
"MUSICAL QUARTERLY","MUSIC QUART","0027-4631","1741-8399","MUSIC - AHCI","317","0.1","N/A","0.27","8.57"%,
"Information and Communication Technology in Musical Field","INF COMMUN TECHNOL M","2067-9408","2069-654X","MUSIC - ESCI","9","0.1","N/A","0.25","0"%,
"Journal of Historical Research in Music Education","J HIST RES MUSIC EDU","1536-6006","2328-2525","MUSIC - ESCI","32","0.1","N/A","0.25","0"%,
"Musicology Today","MUSICOL TODAY","1734-1663","2353-5733","MUSIC - ESCI","10","0.1","N/A","0.23","100"%,
"Resonancias","RESONANCIAS","0717-3474","0719-5702","MUSIC - AHCI","27","0.1","N/A","0.23","18.75"%,
"Eighteenth-Century Music","EIGHTEENTH-CENT MUSI","1478-5706","1478-5714","MUSIC - AHCI","42","0.1","N/A","0.22","17.39"%,
"ARCHIV FUR MUSIKWISSENSCHAFT","ARCH MUSIKWISS","0003-9292","N/A","MUSIC - AHCI","43","0.1","N/A","0.18","0"%,
"Debates","DEBATES","1414-7939","2359-1056","MUSIC - ESCI","31","0.1","N/A","0.18","0"%,
"Studia Musicologica","STUD MUSICOL","1788-6244","1789-2422","MUSIC - AHCI","56","0.1","N/A","0.16","30.43"%,
"Muzikologija-Musicology","MUZIKOL-MUSICOL","1450-9814","2406-0976","MUSIC - ESCI","22","0.1","N/A","0.15","94.59"%,
"Musicologica Brunensia","MUSICOL BRUN","1212-0391","2336-436X","MUSIC - ESCI","19","0.1","N/A","0.14","100"%,
"Women and Music-A Journal of Gender and Culture","WOMEN MUSIC","1090-7505","1553-0612","MUSIC - ESCI","41","0.1","N/A","0.14","0"%,
"Estudios-Centro de Estudios Avanzados-Universidad Nacional de Cordoba","ESTUD-CENT ESTUD AV-","0328-185X","1852-1568","MULTIDISCIPLINARY SCIENCES - ESCI","20","0.1","N/A","0.1","0"%,
"Philomusica","PHILOMUSICA","1826-9001","1826-9001","MUSIC - ESCI","14","0.1","N/A","0.1","0"%,
"Saggiatore Musicale","SAGGIATORE MUSIC","1123-8615","2035-6706","MUSIC - ESCI","18","0.1","N/A","0.09","0"%,
"Tomsk State University Journal","TOMSK STATE UNIV J","1561-7793","1561-803X","MULTIDISCIPLINARY SCIENCES - ESCI","321","0.1","N/A","0.09","2.75"%,
"DOKLADY NATSIONALNOI AKADEMII NAUK BELARUSI","DOKL NAN BELARUSI","1561-8323","2524-2431","MULTIDISCIPLINARY SCIENCES - ESCI","52","0.1","N/A","0.04","99.6"%,
"JOURNAL OF ADVANCED APPLIED SCIENTIFIC RESEARCH","J ADV APPL SCI RES","2454-3225","2454-3225","MULTIDISCIPLINARY SCIENCES - ESCI","30","0.1","N/A","0.04","4.94"%,
"RIVISTA ITALIANA DI MUSICOLOGIA","RIV ITAL MUSIC","0035-6867","2036-5586","MUSIC - AHCI","27","0.1","N/A","0.04","0"%,
"Holos","HOLOS","1518-1634","1807-1600","MULTIDISCIPLINARY SCIENCES - ESCI","236","0.1","N/A","0.03","65.17"%,
"Informes Cientificos y Tecnicos","INF CIENTIF TECN","1852-4516","1852-4516","MULTIDISCIPLINARY SCIENCES - ESCI","21","0.1","N/A","0.03","91.8"%,
"Tecnologia en Marcha","TECNOL MARCHA","0379-3982","2215-3241","MULTIDISCIPLINARY SCIENCES - ESCI","180","0.1","N/A","0.03","96.56"%,
"Revista de Investigaciones-Universidad del Quindio","REV INVEST-QUINDIO","1794-631X","2500-5782","MULTIDISCIPLINARY SCIENCES - ESCI","13","0.1","N/A","0.02","57.39"%,
"Avances","AVANCES","1562-3297","1562-3297","MULTIDISCIPLINARY SCIENCES - ESCI","28","0.1","N/A","0.01","0"%,
"Journal of the Selva Andina Research Society","J SELVA ANDIN RES SO","2072-9294","2072-9308","MULTIDISCIPLINARY SCIENCES - ESCI","31","0.1","N/A","0.01","0"%,
"Revista Innovaciencia","REV INNOVACIENCIA","2346-075X","2346-075X","MULTIDISCIPLINARY SCIENCES - ESCI","13","0.1","N/A","0.01","97.44"%,
"OPERA","OPERA","0030-3526","0030-3526","MUSIC - AHCI","130","0.1","N/A","0","0"%,
"STRAD","STRAD","0039-2049","0039-2049","MUSIC - AHCI","19","0.1","N/A","0","0"%,
"Empirical Musicology Review","EMPIR MUSICOL REV","1559-5749","1559-5749","MUSIC - ESCI","139","<0.1","N/A","0.69","97.3"%,
"Trans-Revista Transcultural de Musica","TRANS-REV TRANSCULT","1697-0101","1697-0101","MUSIC - ESCI","8","<0.1","N/A","0.46","0"%,
"Journal of World Popular Music","J WORLD POP MUS","2052-4900","2052-4919","MUSIC - ESCI","19","<0.1","N/A","0.26","0"%,
"Muzikoloski Zbornik","MUZIKOLOSKI ZB","0580-373X","2350-4242","MUSIC - AHCI","27","<0.1","N/A","0.26","100"%,
"Musicology Australia","MUSICOL AUST","0814-5857","1949-453X","MUSIC - ESCI","31","<0.1","N/A","0.22","16.67"%,
"World of Music-New Series","WORLD MUSIC-NEW SER","0043-8774","N/A","MUSIC - AHCI","33","<0.1","N/A","0.19","0"%,
"MUSICAL TIMES","MUSIC TIMES","0027-4666","0027-4666","MUSIC - AHCI","167","<0.1","N/A","0.15","0"%,
"Arti Musices","ARTI MUSIC","0587-5455","1848-9303","MUSIC - AHCI","20","<0.1","N/A","0.14","95.65"%,
"FONTES ARTIS MUSICAE","FONTES ARTIS MUSICAE","0015-6191","2471-156X","MUSIC - AHCI","38","<0.1","N/A","0.13","0"%,
"Revista de Musicologia","REV MUSICOL-MADRID","0210-1459","0210-1459","MUSIC - ESCI","47","<0.1","N/A","0.12","0"%,
"MUSIKFORSCHUNG","MUSIKFORSCHUNG","0027-4801","N/A","MUSIC - AHCI","35","<0.1","N/A","0.11","0"%,
"Studia Universitatis Babes-Bolyai Musica","STUD U BABES-BOL MUS","1844-4369","2065-9628","MUSIC - ESCI","9","<0.1","N/A","0.08","74.64"%,
"Circuit","CIRCUIT","1183-1693","1183-1693","MUSIC - ESCI","24","<0.1","N/A","0.06","16.67"%,
"MUSIKTHEORIE","MUSIKTHEORIE","0177-4182","N/A","MUSIC - AHCI","23","<0.1","N/A","0.06","0"%,
"Studi Musicali-Nuova Serie","STUD MUSIC","0391-7789","2037-6413","MUSIC - AHCI","40","<0.1","N/A","0.06","0"%,
"Musica Tecnologia","MUSICA TECNOL","1974-0042","1974-0050","MUSIC - ESCI","4","<0.1","N/A","0.05","42.86"%,
"Journal of Rajasthan Academy of Physical Sciences","J RAJASTHAN ACAD PHY","0972-6306","0972-6306","MULTIDISCIPLINARY SCIENCES - ESCI","45","<0.1","N/A","0.04","0"%,
"Musica Oral del Sur","MUSICA ORAL SUR","1138-8579","2445-0391","MUSIC - ESCI","8","<0.1","N/A","0.04","0"%,
"Revista de Investigacion sobre Flamenco-La Madruga","REV INVESTIG FLAMENC","1989-6042","1989-6042","MUSIC - ESCI","12","<0.1","N/A","0.04","4.35"%,
"Revista Vortex-Vortex Music Journal","REV VORTEX","2317-9937","2317-9937","MUSIC - ESCI","13","<0.1","N/A","0.03","97.06"%,
"LIED UND POPULARE KULTUR-SONG AND POPULAR CULTURE","LIED POP KULT","1619-0548","1619-0548","MUSIC - AHCI","14","<0.1","N/A","0.02","0"%,
"NEUE ZEITSCHRIFT FUR MUSIK","NEUE Z MUSIK","0945-6945","N/A","MUSIC - AHCI","26","<0.1","N/A","0.02","0"%,
"Anuario Musical","ANU MUSIC","0211-3538","1988-4125","MUSIC - AHCI","39","<0.1","N/A","0","64.52"%,
"AVANT SCENE OPERA","AVANT SCENE OPERA","0295-1371","N/A","MUSIC - AHCI","8","<0.1","N/A","0","0"%,
"Cultura Cientifica","CULT CIENT","1657-463X","2389-9638","MULTIDISCIPLINARY SCIENCES - ESCI","4","<0.1","N/A","0","94.44"%,
"DOWN BEAT","DOWN BEAT","0012-5768","0012-5768","MUSIC - AHCI","14","<0.1","N/A","0","0"%,
"Jazz Research Journal","JAZZ RES J","1753-8637","1753-8645","MUSIC - ESCI","19","<0.1","N/A","0","0"%,
"MUSIK IN BAYERN","MUSIK BAYERN","0937-583X","N/A","MUSIC - AHCI",0,"<0.1","N/A","0","0"%,
"MUSIK UND KIRCHE","MUSIK KIRCHE","0027-4771","2568-3128","MUSIC - AHCI","2","<0.1","N/A","0","0"%,
"OPERA NEWS","OPERA NEWS","0030-3607","1938-1506","MUSIC - AHCI","23","<0.1","N/A","0","0"%,
"Revista Univap","REV UNIVAP","1517-3275","2237-1753","MULTIDISCIPLINARY SCIENCES - ESCI","23","<0.1","N/A","0","95.1"%,
"Spazi della Musica","SPAZ MUS","2240-7944","2240-7944","MUSIC - ESCI",0,"<0.1","N/A","0","0"%,

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
