"Journal Data Filtered By:  Selected Categories: EDUCATION & EDUCATIONAL RESEARCH Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"EDUCATIONAL STUDIES","EDUC STUD-UK","0305-5698","1465-3400","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,585","1.7","Q3","0.81","12.8"%,
"JOURNAL OF MORAL EDUCATION","J MORAL EDUC","0305-7240","1465-3877","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,231","1.7","Q3","0.8","9.23"%,
"Asia Pacific Journal of Education","ASIA PAC J EDUC","0218-8791","1742-6855","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,195","1.7","Q3","0.78","2.62"%,
"Journal of Applied Research in Higher Education","J APPL RES HIGH EDUC","2050-7003","1758-1184","EDUCATION & EDUCATIONAL RESEARCH - ESCI","800","1.7","N/A","0.74","1.69"%,
"Brock Education-A Journal of Educational Research and Practice","BROCK EDUC","1183-1189","1183-1189","EDUCATION & EDUCATIONAL RESEARCH - ESCI","151","1.7","N/A","0.68","0"%,
"Studies in the Education of Adults-NIACE","STUD ED ADULTS-NIACE","0266-0830","1478-9833","EDUCATION & EDUCATIONAL RESEARCH - ESCI","346","1.7","N/A","0.6","18.37"%,
"Teaching Public Administration","TEACH PUBLIC ADMIN","0144-7394","2047-8720","EDUCATION & EDUCATIONAL RESEARCH - ESCI","256","1.7","N/A","0.59","15.73"%,
"Sport Management Education Journal","SPORT MANAG EDUC J","1938-6974","2163-2367","EDUCATION & EDUCATIONAL RESEARCH - ESCI","226","1.7","N/A","0.57","0"%,
"Revista Espanola de Educacion Comparada","REV ESP EDUC COMP","1137-8654","2174-5382","EDUCATION & EDUCATIONAL RESEARCH - ESCI","283","1.7","N/A","0.48","100"%,
"Language Policy","LANG POLICY-NETH","1568-4555","1573-1863","EDUCATION & EDUCATIONAL RESEARCH - SSCI","925","1.6","Q4","1.62","28.4"%,
"Linguistics and Education","LINGUIST EDUC","0898-5898","1873-1864","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,376","1.6","Q4","1.31","15.94"%,
"Australian Journal of Indigenous Education","AUST J INDIG EDUC","1326-0111","2049-7784","EDUCATION & EDUCATIONAL RESEARCH - ESCI","526","1.6","N/A","1.17","50"%,
"International Journal of Applied Linguistics","INT J APPL LINGUIST","0802-6106","1473-4192","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,017","1.6","Q4","1.17","9.09"%,
"Journal of Early Childhood Literacy","J EARLY CHILD LIT","1468-7984","1741-2919","EDUCATION & EDUCATIONAL RESEARCH - SSCI","778","1.6","Q4","1.02","11.94"%,
"Higher Education Policy","HIGH EDUC POLICY","0952-8733","1740-3863","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,103","1.6","Q4","1","0"%,
"Australian Journal of Environmental Education","AUST J ENVIRON EDUC","0814-0626","2049-775X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","407","1.6","N/A","0.96","37.97"%,
"JOURNAL OF EDUCATIONAL ADMINISTRATION","J EDUC ADMIN","0957-8234","1758-7395","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,916","1.6","Q4","0.91","3.39"%,
"GERONTOLOGY & GERIATRICS EDUCATION","GERONTOL GERIATR EDU","0270-1960","1545-3847","EDUCATION & EDUCATIONAL RESEARCH - ESCI","769","1.6","N/A","0.9","6.77"%,
"Improving Schools","IMPROV SCH","1365-4802","1475-7583","EDUCATION & EDUCATIONAL RESEARCH - ESCI","501","1.6","N/A","0.88","10.53"%,
"Research in Science & Technological Education","RES SCI TECHNOL EDUC","0263-5143","1470-1138","EDUCATION & EDUCATIONAL RESEARCH - SSCI","869","1.6","Q4","0.88","18.62"%,
"Journal of University Teaching and Learning Practice","J UNIV TEACH LEARN P","1449-9789","1449-9789","EDUCATION & EDUCATIONAL RESEARCH - ESCI","631","1.6","N/A","0.87","12.15"%,
"Curriculum Journal","CURRIC J","0958-5176","1469-3704","EDUCATION & EDUCATIONAL RESEARCH - ESCI","796","1.6","N/A","0.83","32.62"%,
"Mathematical Thinking and Learning","MATH THINK LEARN","1098-6065","1532-7833","EDUCATION & EDUCATIONAL RESEARCH - SSCI","927","1.6","Q4","0.76","25"%,
"Studying Teacher Education","STUD TEACH EDUC","1742-5964","1742-5972","EDUCATION & EDUCATIONAL RESEARCH - ESCI","482","1.6","N/A","0.76","0"%,
"Revista Complutense de Educacion","REV COMPLUT EDUC","1130-2496","1988-2793","EDUCATION & EDUCATIONAL RESEARCH - ESCI","809","1.6","N/A","0.74","87.72"%,
"English Teaching and Learning","ENGL TEACH LEARN","1023-7267","2522-8560","EDUCATION & EDUCATIONAL RESEARCH - ESCI","228","1.6","N/A","0.71","4.55"%,
"Higher Education Skills and Work-based Learning","HIGH EDUC SKILL WORK","2042-3896","2042-390X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","563","1.6","N/A","0.71","4.41"%,
"Teaching Education","TEACH EDUC","1047-6210","1470-1286","EDUCATION & EDUCATIONAL RESEARCH - ESCI","816","1.6","N/A","0.71","9.28"%,
"Cogent Education","COGENT EDUC","2331-186X","2331-186X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,619","1.6","N/A","0.7","96.54"%,
"Learning and Teaching in Higher Education-Gulf Perspectives","LEARN TEACH HIGH EDU","2077-5504","2077-5504","EDUCATION & EDUCATIONAL RESEARCH - ESCI","79","1.6","N/A","0.68","100"%,
"Revista Electronica Interuniversitaria de Formacion del Profesorado","REV ELECTRON INTERUN","N/A","1575-0965","EDUCATION & EDUCATIONAL RESEARCH - ESCI","541","1.6","N/A","0.67","92.19"%,
"International Journal of Continuing Engineering Education and Life-Long Learning","INT J CONTIN ENG EDU","1560-4624","1741-5055","EDUCATION & EDUCATIONAL RESEARCH - ESCI","269","1.6","N/A","0.62","0"%,
"Open Praxis","OPEN PRAX","2304-070X","2304-070X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","466","1.6","N/A","0.61","74.16"%,
"European Journal of Comparative Economics","EUR J COMP ECON","1824-2979","1824-2979","EDUCATION & EDUCATIONAL RESEARCH - ESCI","150","1.6","N/A","0.59","0"%,
"IRAL-INTERNATIONAL REVIEW OF APPLIED LINGUISTICS IN LANGUAGE TEACHING","IRAL-INT REV APPL LI","0019-042X","1613-4141","EDUCATION & EDUCATIONAL RESEARCH - SSCI","929","1.5","Q4","1.19","8.79"%,
"International Journal of Research in Undergraduate Mathematics Education","INT J RES UN MATH ED","2198-9745","2198-9753","EDUCATION & EDUCATIONAL RESEARCH - ESCI","355","1.5","N/A","0.98","31.87"%,
"Journal of College Student Retention-Research Theory & Practice","J COLL STUD RETENT-R","1521-0251","1541-4167","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,137","1.5","N/A","0.97","2.67"%,
"European Journal of Contemporary Education","EUR J CONTEMP EDUC","2304-9650","2305-6746","EDUCATION & EDUCATIONAL RESEARCH - ESCI","621","1.5","N/A","0.93","0"%,
"Studies in Continuing Education","STUD CONTIN EDUC","0158-037X","1470-126X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","722","1.5","Q4","0.92","25"%,
"Journal of Education for Students Placed at Risk","J EDUC STUDENTS PLAC","1082-4669","1532-7671","EDUCATION & EDUCATIONAL RESEARCH - ESCI","594","1.5","N/A","0.91","6.76"%,
"Educational Assessment","EDUC ASSESS","1062-7197","1532-6977","EDUCATION & EDUCATIONAL RESEARCH - ESCI","593","1.5","N/A","0.9","10"%,
"Journal of Experiential Education","J EXPERIENT EDUC","1053-8259","2169-009X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","792","1.5","N/A","0.83","8.79"%,
"International Journal of Technology Enhanced Learning","INT J TECHNOL ENHANC","1753-5255","1753-5263","EDUCATION & EDUCATIONAL RESEARCH - ESCI","460","1.5","N/A","0.82","0"%,
"QUALITY ASSURANCE IN EDUCATION","QUAL ASSUR EDUC","0968-4883","1758-7662","EDUCATION & EDUCATIONAL RESEARCH - ESCI","970","1.5","N/A","0.81","3.51"%,
"Journal of Research in Childhood Education","J RES CHILD EDUC","0256-8543","2150-2641","EDUCATION & EDUCATIONAL RESEARCH - ESCI","961","1.5","N/A","0.75","6.52"%,
"London Review of Education","LOND REV EDUC","1474-8460","1474-8479","EDUCATION & EDUCATIONAL RESEARCH - ESCI","486","1.5","N/A","0.73","100"%,
"Policy Futures in Education","POLICY FUTURES EDUC","1478-2103","1478-2103","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,194","1.5","N/A","0.73","13.41"%,
"Teoria de la Educacion","TEOR EDUC","1130-3743","2386-5660","EDUCATION & EDUCATIONAL RESEARCH - ESCI","211","1.5","N/A","0.73","95.65"%,
"Pedagogy in Health Promotion","PEDAGOGY HEAL PROMOT","2373-3799","2373-3802","EDUCATION & EDUCATIONAL RESEARCH - ESCI","281","1.5","N/A","0.72","4.17"%,
"International Journal of Mobile Learning and Organisation","INT J MOB LEARN ORG","1746-725X","1746-7268","EDUCATION & EDUCATIONAL RESEARCH - ESCI","172","1.5","N/A","0.71","0"%,
"Apunts Educacion Fisica y Deportes","APUNT EDUC FIS DEPOR","1577-4015","2014-0983","EDUCATION & EDUCATIONAL RESEARCH - ESCI","591","1.5","N/A","0.7","92.59"%,
"Journal of International Education in Business","J INT EDUC BUS","2046-469X","1836-3261","EDUCATION & EDUCATIONAL RESEARCH - ESCI","229","1.5","N/A","0.68","3.17"%,
"Journal of Teaching in International Business","J TEACH INT BUS","0897-5930","1528-6991","EDUCATION & EDUCATIONAL RESEARCH - ESCI","310","1.5","N/A","0.64","5"%,
"RELIEVE-Revista Electronica de Investigacion y Evaluacion Educativa","RELIEVE","1134-4032","1134-4032","EDUCATION & EDUCATIONAL RESEARCH - ESCI","268","1.5","N/A","0.62","95"%,
"APPLIED MEASUREMENT IN EDUCATION","APPL MEAS EDUC","0895-7347","1532-4818","EDUCATION & EDUCATIONAL RESEARCH - SSCI","988","1.5","Q4","0.56","4.41"%,
"EDUCATIONAL GERONTOLOGY","EDUC GERONTOL","0360-1277","1521-0472","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,921","1.5","Q4","0.55","6.8"%,
"Journal of Formative Design in Learning","J FORMATIVE DES LEAR","N/A","2509-8039","EDUCATION & EDUCATIONAL RESEARCH - ESCI","82","1.5","N/A","0.49","6.25"%,
"JOURNAL OF RESEARCH IN MUSIC EDUCATION","J RES MUSIC EDUC","0022-4294","1945-0095","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,154","1.4","Q4","1.98","4.55"%,
"Classroom Discourse","CLASSR DISCOURSE","1946-3014","1946-3022","EDUCATION & EDUCATIONAL RESEARCH - ESCI","548","1.4","N/A","1.04","24.36"%,
"Zeitschrift fur Erziehungswissenschaft","Z ERZIEHWISS","1434-663X","1862-5215","EDUCATION & EDUCATIONAL RESEARCH - SSCI","910","1.4","Q4","0.76","91.86"%,
"Educational Research and Evaluation","EDUC RES EVAL","1380-3611","1744-4187","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,205","1.4","N/A","0.74","25"%,
"Journal of Management Education","J MANAG EDUC","1052-5629","1552-6658","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,345","1.4","N/A","0.71","11.86"%,
"Journal of Education and Work","J EDUC WORK","1363-9080","1469-9435","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,219","1.4","N/A","0.69","37.84"%,
"Quality in Higher Education","QUAL HIGH EDUC","1353-8322","1470-1081","EDUCATION & EDUCATIONAL RESEARCH - ESCI","764","1.4","N/A","0.68","15.19"%,
"International Journal of Computer-Assisted Language Learning and Teaching","INT J COMPUT-ASSIST","2155-7098","2155-7101","EDUCATION & EDUCATIONAL RESEARCH - ESCI","211","1.4","N/A","0.66","5.19"%,
"Deafness & Education International","DEAF EDUC INT","1464-3154","1557-069X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","300","1.4","N/A","0.64","9.68"%,
"Issues in Educational Research","ISS EDUC RES","1837-6290","1837-6290","EDUCATION & EDUCATIONAL RESEARCH - ESCI","856","1.4","N/A","0.63","0"%,
"TESOL Journal","TESOL J","1056-7941","1949-3533","EDUCATION & EDUCATIONAL RESEARCH - ESCI","811","1.4","N/A","0.63","4.92"%,
"International Journal of Mobile and Blended Learning","INT J MOB BLENDED LE","1941-8647","1941-8655","EDUCATION & EDUCATIONAL RESEARCH - ESCI","216","1.4","N/A","0.61","5.88"%,
"Educar","EDUCAR","0211-819X","2014-8801","EDUCATION & EDUCATIONAL RESEARCH - ESCI","330","1.4","N/A","0.57","93.18"%,
"Journal of Research in International Education","J RES INT EDUC","1475-2409","1741-2943","EDUCATION & EDUCATIONAL RESEARCH - ESCI","424","1.4","N/A","0.57","19.15"%,
"Qualitative Research in Education","QUAL RES EDUC","2014-6418","2014-6418","EDUCATION & EDUCATIONAL RESEARCH - ESCI","116","1.4","N/A","0.53","91.43"%,
"Early Child Development and Care","EARLY CHILD DEV CARE","0300-4430","1476-8275","EDUCATION & EDUCATIONAL RESEARCH - SSCI","3,349","1.4","Q4","0.5","7.47"%,
"Revista de Educacion","REV EDUC-MADRID","0034-8082","1988-592X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,212","1.4","Q4","0.36","0"%,
"Literacy","LITERACY","1741-4350","1741-4369","EDUCATION & EDUCATIONAL RESEARCH - SSCI","429","1.3","Q4","1.12","20.25"%,
"AUSTRALIAN JOURNAL OF EDUCATION","AUST J EDUC","0004-9441","2050-5884","EDUCATION & EDUCATIONAL RESEARCH - SSCI","655","1.3","Q4","0.93","3.51"%,
"Language Teaching for Young Learners","LANG TEACH YOUNG LEA","2589-2053","2589-207X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","49","1.3","N/A","0.83","16.67"%,
"International Journal for Academic Development","INT J ACAD DEV","1360-144X","1470-1324","EDUCATION & EDUCATIONAL RESEARCH - SSCI","784","1.3","Q4","0.82","20.69"%,
"Empirical Research in Vocational Education and Training","EMPIR RES VOCAT EDUC","N/A","1877-6345","EDUCATION & EDUCATIONAL RESEARCH - ESCI","254","1.3","N/A","0.81","100"%,
"Research in Mathematics Education","RES MATH EDUCAT","1479-4802","1754-0178","EDUCATION & EDUCATIONAL RESEARCH - ESCI","423","1.3","N/A","0.77","22.37"%,
"Revista Espanola de Pedagogia","REV ESP PEDAGOG","0034-9461","2174-0909","EDUCATION & EDUCATIONAL RESEARCH - SSCI","418","1.3","Q4","0.76","0"%,
"Community College Review","COMMUNITY COLL REV","0091-5521","1940-2325","EDUCATION & EDUCATIONAL RESEARCH - ESCI","510","1.3","N/A","0.71","4.76"%,
"Journal for Educational Research Online-JERO","J EDUC RES ONLINE-JE","1866-6671","1866-6671","EDUCATION & EDUCATIONAL RESEARCH - ESCI","301","1.3","N/A","0.7","0"%,
"ANTHROPOLOGY & EDUCATION QUARTERLY","ANTHROPOL EDUC QUART","0161-7761","1548-1492","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,045","1.3","Q4","0.69","10.98"%,
"International Journal for Lesson and Learning Studies","INT J LESSON LEARN S","2046-8253","2016-8261","EDUCATION & EDUCATIONAL RESEARCH - SSCI","326","1.3","Q4","0.69","17.89"%,
"International Journal for Research in Vocational Education and Training-IJRVET","INT J RES VOCAT EDUC","2197-8638","2197-8646","EDUCATION & EDUCATIONAL RESEARCH - ESCI","81","1.3","N/A","0.67","100"%,
"Journal of Psychologists and Counsellors in Schools","J PSYCHOL COUNS SCH","2055-6365","2055-6373","EDUCATION & EDUCATIONAL RESEARCH - SSCI","241","1.3","Q4","0.64","0"%,
"MANAGEMENT IN EDUCATION","MANAGE EDUC-UK","0892-0206","1741-9883","EDUCATION & EDUCATIONAL RESEARCH - ESCI","323","1.3","N/A","0.64","16.67"%,
"READING TEACHER","READ TEACH","0034-0561","1936-2714","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,810","1.3","Q4","0.63","8.57"%,
"ASSESSMENT FOR EFFECTIVE INTERVENTION","ASSES EFF INTERV","1534-5084","1938-7458","EDUCATION & EDUCATIONAL RESEARCH - ESCI","485","1.3","N/A","0.62","4.4"%,
"JOURNAL OF SOCIAL WORK EDUCATION","J SOC WORK EDUC","1043-7797","2163-5811","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,872","1.3","Q4","0.59","3.44"%,
"ADULT EDUCATION QUARTERLY","ADULT EDUC QUART","0741-7136","1552-3047","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,052","1.3","Q4","0.56","15.28"%,
"Adult Learning","ADULT LEARN","1045-1595","2162-4070","EDUCATION & EDUCATIONAL RESEARCH - ESCI","335","1.3","N/A","0.55","4.17"%,
"Research in Education","RES EDUC","0034-5237","2050-4608","EDUCATION & EDUCATIONAL RESEARCH - ESCI","289","1.3","N/A","0.53","20"%,
"HEALTH EDUCATION JOURNAL","HEALTH EDUC J","0017-8969","1748-8176","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,342","1.3","Q4","0.51","12.61"%,
"Interaction Design and Architectures","INTERACT DES ARCHIT","1826-9745","2283-2998","EDUCATION & EDUCATIONAL RESEARCH - ESCI","261","1.3","N/A","0.49","11.82"%,
"EDUCATIONAL FORUM","EDUC FORUM","0013-1725","1938-8098","EDUCATION & EDUCATIONAL RESEARCH - ESCI","710","1.3","N/A","0.46","1.11"%,
"Estudios Sobre Educacion","ESTUD SOBRE EDUC","1578-7001","2386-6292","EDUCATION & EDUCATIONAL RESEARCH - ESCI","260","1.3","N/A","0.4","98.46"%,
"Revista Digital de Investigacion en Docencia Universitaria-RIDU","REV DIGIT INVEST DOC","2223-2516","2223-2516","EDUCATION & EDUCATIONAL RESEARCH - ESCI","185","1.3","N/A","0.33","47.37"%,
"Journal of Education","J EDUC-S AFR","0259-479X","2520-9868","EDUCATION & EDUCATIONAL RESEARCH - ESCI","841","1.3","N/A","0.29","96.84"%,
"Investigaciones sobre Lectura","INVESTIG LECT","2340-8685","2340-8685","EDUCATION & EDUCATIONAL RESEARCH - ESCI","75","1.3","N/A","0.26","81.82"%,
"Cultural Studies of Science Education","CULT STUD SCI EDUCAT","1871-1502","1871-1510","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,027","1.2","Q4","1.06","20.73"%,
"Journal of Information Technology Education-Innovations in Practice","J INF TECHNOL EDUC-I","2165-3151","2165-316X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","195","1.2","N/A","0.95","95.24"%,
"International Journal of Serious Games","INT J SERIOUS GAMES","2384-8766","2384-8766","EDUCATION & EDUCATIONAL RESEARCH - ESCI","330","1.2","N/A","0.92","94.03"%,
"Student Success","STUD SUCCESS","2205-0795","2205-0795","EDUCATION & EDUCATIONAL RESEARCH - ESCI","252","1.2","N/A","0.83","100"%,
"Interdisciplinary Journal of Problem-Based Learning","INTERDIS J PROBL-BAS","1541-5015","1541-5015","EDUCATION & EDUCATIONAL RESEARCH - ESCI","512","1.2","N/A","0.7","96.77"%,
"International Journal of Mentoring and Coaching in Education","INT J MENT COACH EDU","2046-6854","2046-6854","EDUCATION & EDUCATIONAL RESEARCH - ESCI","305","1.2","N/A","0.67","6.74"%,
"Porta Linguarum","PORTA LINGUARUM","1697-7467","N/A","EDUCATION & EDUCATIONAL RESEARCH - SSCI","392","1.2","Q4","0.67","67.24"%,
"Intercultural Education","INTERCULT EDUC","1467-5986","1469-8439","EDUCATION & EDUCATIONAL RESEARCH - ESCI","855","1.2","N/A","0.66","11.94"%,
"Reflective Practice","REFLECT PRACT","1462-3943","1470-1103","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,368","1.2","N/A","0.66","13.23"%,
"Tertiary Education and Management","TERT EDUC MANAG","1358-3883","1573-1936","EDUCATION & EDUCATIONAL RESEARCH - ESCI","589","1.2","N/A","0.65","38.36"%,
"Contemporary Issues in Early Childhood","CONTEMP ISS EARLY CH","1463-9491","1463-9491","EDUCATION & EDUCATIONAL RESEARCH - ESCI","838","1.2","N/A","0.64","23.2"%,
"Journal of Baltic Science Education","J BALT SCI EDUC","1648-3898","1648-3898","EDUCATION & EDUCATIONAL RESEARCH - SSCI","641","1.2","Q4","0.64","97.19"%,
"Literacy Research and Instruction","LIT RES INSTR","1938-8071","1938-8063","EDUCATION & EDUCATIONAL RESEARCH - ESCI","360","1.2","N/A","0.64","2.74"%,
"Theory and Research in Education","THEORY RES EDUC","1477-8785","1741-3192","EDUCATION & EDUCATIONAL RESEARCH - ESCI","655","1.2","N/A","0.64","28.81"%,
"Educational Action Research","EDUC ACTION RES","0965-0792","1747-5074","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,058","1.2","N/A","0.63","23.83"%,
"Journal of Early Childhood Research","J EARLY CHILD RES","1476-718X","1741-2927","EDUCATION & EDUCATIONAL RESEARCH - ESCI","649","1.2","N/A","0.62","22.03"%,
"Journal of Education for Business","J EDUC BUS","0883-2323","1940-3356","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,436","1.2","N/A","0.61","1.71"%,
"American Journal of Sexuality Education","AM J SEX EDUC","1554-6128","1554-6136","EDUCATION & EDUCATIONAL RESEARCH - ESCI","453","1.2","N/A","0.6","6.8"%,
"Malaysian Journal of Learning & Instruction","MALAYS J LEARN INSTR","1675-8110","2180-2483","EDUCATION & EDUCATIONAL RESEARCH - ESCI","189","1.2","N/A","0.55","44.26"%,
"Turkish Journal of Education","TURK J EDUC","2147-2858","2147-2858","EDUCATION & EDUCATIONAL RESEARCH - ESCI","89","1.2","N/A","0.55","100"%,
"Teacher Development","TEACH DEV","1366-4530","1747-5120","EDUCATION & EDUCATIONAL RESEARCH - ESCI","705","1.2","N/A","0.54","13.71"%,
"Education Economics","EDUC ECON","0964-5292","1469-5782","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,034","1.2","N/A","0.53","20.29"%,
"PHI DELTA KAPPAN","PHI DELTA KAPPAN","0031-7217","1940-6487","EDUCATION & EDUCATIONAL RESEARCH - SSCI","2,068","1.2","Q4","0.53","0.43"%,
"Journal of Music Teacher Education","J MUSIC TEACH EDUC","1057-0837","1945-0079","EDUCATION & EDUCATIONAL RESEARCH - ESCI","315","1.2","N/A","0.52","1.45"%,
"MENTORING & TUTORING","MENTOR TUTOR","1361-1267","1469-9745","EDUCATION & EDUCATIONAL RESEARCH - ESCI","746","1.2","N/A","0.51","6.9"%,
"Journal of Continuing Higher Education","J CONTIN HIGH EDUC","0737-7363","1948-4801","EDUCATION & EDUCATIONAL RESEARCH - ESCI","280","1.2","N/A","0.5","1.45"%,
"EDUCATION AND URBAN SOCIETY","EDUC URBAN SOC","0013-1245","1552-3535","EDUCATION & EDUCATIONAL RESEARCH - SSCI","1,185","1.2","Q4","0.48","3.21"%,
"Journal of Early Childhood Teacher Education","J EARLY CHILD TEACH","1090-1027","1745-5642","EDUCATION & EDUCATIONAL RESEARCH - ESCI","520","1.2","N/A","0.47","2.83"%,
"Journal of Beliefs & Values-Studies in Religion & Education","J BELIEFS VALUES","1361-7672","1469-9362","EDUCATION & EDUCATIONAL RESEARCH - SSCI","395","1.1","Q4","1.56","17.02"%,
"INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION","INT J ART DES EDUC","1476-8062","1476-8070","EDUCATION & EDUCATIONAL RESEARCH - SSCI","483","1.1","Q4","1.31","14.74"%,
"Culture and Education","CULT EDUC-UK","1135-6405","1578-4118","EDUCATION & EDUCATIONAL RESEARCH - SSCI","595","1.1","Q4","0.82","5.61"%,
"International Journal of Qualitative Studies in Education","INT J QUAL STUD EDUC","0951-8398","1366-5898","EDUCATION & EDUCATIONAL RESEARCH - ESCI","2,939","1.1","N/A","0.79","4.68"%,
"Early Years","EARLY YEARS-ABINGDON","0957-5146","1472-4421","EDUCATION & EDUCATIONAL RESEARCH - SSCI","731","1.1","Q4","0.71","18.32"%,
"Studies in Graduate and Postdoctoral Education","STUD GRAD POSTDR EDU","2398-4686","2398-4694","EDUCATION & EDUCATIONAL RESEARCH - ESCI","123","1.1","N/A","0.67","14.29"%,
"Leadership and Policy in Schools","LEADERSH POLICY SCH","1570-0763","1744-5043","EDUCATION & EDUCATIONAL RESEARCH - ESCI","717","1.1","N/A","0.66","6.25"%,
"Journal on Efficiency and Responsibility in Education and Science","J EFFIC RESPONSIB ED","2336-2375","1803-1617","EDUCATION & EDUCATIONAL RESEARCH - ESCI","124","1.1","N/A","0.58","95.24"%,
"Multidisciplinary Journal for Education Social and Technological Sciences","MULTIDISCIP J EDUC S","2341-2593","2341-2593","EDUCATION & EDUCATIONAL RESEARCH - ESCI","66","1.1","N/A","0.58","100"%,
"School Science and Mathematics","SCHOOL SCI MATH","0036-6803","1949-8594","EDUCATION & EDUCATIONAL RESEARCH - ESCI","1,317","1.1","N/A","0.57","7.69"%,
"Power and Education","POWER EDUC","N/A","1757-7438","EDUCATION & EDUCATIONAL RESEARCH - ESCI","203","1.1","N/A","0.56","19.23"%,
"Journal for Educators Teachers and Trainers","J EDUC TEACH TRAIN","1989-9572","1989-9572","EDUCATION & EDUCATIONAL RESEARCH - ESCI","180","1.1","N/A","0.53","72.21"%,
"Journal of E-Learning and Knowledge Society","J E-LEARN KNOWL SOC","1826-6223","1971-8829","EDUCATION & EDUCATIONAL RESEARCH - ESCI","356","1.1","N/A","0.51","0"%,
"Journal of Student Affairs Research and Practice","J STUD AFF RES PRACT","1949-6591","1949-6605","EDUCATION & EDUCATIONAL RESEARCH - ESCI","773","1.1","N/A","0.51","1.89"%,
"Arts and Humanities in Higher Education","ARTS HUM HIGH EDUC","1474-0222","1741-265X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","399","1.1","N/A","0.49","21.62"%,
"International Journal of Whole Schooling","INT J WHOLE SCH","1710-2146","1710-2146","EDUCATION & EDUCATIONAL RESEARCH - ESCI","143","1.1","N/A","0.49","0"%,
"Journal for Multicultural Education","J MULTICULT EDUC","2053-535X","2053-535X","EDUCATION & EDUCATIONAL RESEARCH - ESCI","217","1.1","N/A","0.44","10.28"%,
"Profesorado-Revista de Curriculum y Formacion de Profesorado","PROFESORADO","1138-414X","1989-6395","EDUCATION & EDUCATIONAL RESEARCH - ESCI","908","1.1","N/A","0.44","65.52"%,
"JOURNAL OF BIOLOGICAL EDUCATION","J BIOL EDUC","0021-9266","2157-6009","EDUCATION & EDUCATIONAL RESEARCH - SSCI","990","1.1","Q4","0.42","12.96"%,
"Learning and Teaching-The International Journal of Higher Education in the Social Sciences","LEARN TEACH","1755-2273","1755-2281","EDUCATION & EDUCATIONAL RESEARCH - ESCI","132","1.1","N/A","0.38","95.12"%,
"Advanced Education","ADV EDUC","2409-3351","2410-8286","EDUCATION & EDUCATIONAL RESEARCH - ESCI","183","1.1","N/A","0.34","98.06"%,
"Learning Communities-International Journal of Learning in Social Contexts","LEARN COMMUNITIES","1329-1440","1329-1440","EDUCATION & EDUCATIONAL RESEARCH - ESCI","123","1.1","N/A","0.11","0"%,
"STUDIES IN PHILOSOPHY AND EDUCATION","STUD PHILOS EDUC","0039-3746","1573-191X","EDUCATION & EDUCATIONAL RESEARCH - SSCI","816","1","Q4","1.33","32.8"%,
"Revista Electronica Complutense de Investigacion en Educacion Musical-RECIEM","REV ELECTRON COMPLU","1698-7454","1698-7454","EDUCATION & EDUCATIONAL RESEARCH - ESCI","109","1","N/A","0.99","83.78"%,
"JOURNAL OF PHILOSOPHY OF EDUCATION","J PHILOS EDUC","0309-8249","1467-9752","EDUCATION & EDUCATIONAL RESEARCH - SSCI","930","1","Q4","0.76","23.08"%,
