"Journal Data Filtered By:  Selected Categories: HISTORY & PHILOSOPHY OF SCIENCE;HISTORY OF SOCIAL SCIENCES;HORTICULTURE;HOSPITALITY, LEISURE, SPORT & TOURISM Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"HISTORY AND PHILOSOPHY OF LOGIC","HIST PHILOS LOGIC","0144-5340","1464-5149","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","221","0.5","N/A","0.41","13.16"%,
"HISTORY AND PHILOSOPHY OF LOGIC","HIST PHILOS LOGIC","0144-5340","1464-5149","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","221","0.5","Q3","0.41","13.16"%,
"History of Education","HIST EDUC","0046-760X","1464-5130","HISTORY OF SOCIAL SCIENCES - SSCI","643","0.5","Q4","0.41","25.17"%,
"JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES","J HIST MED ALL SCI","0022-5045","1468-4373","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","575","0.5","N/A","0.38","16.98"%,
"JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES","J HIST MED ALL SCI","0022-5045","1468-4373","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","575","0.5","Q3","0.38","16.98"%,
"JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES","J HIST MED ALL SCI","0022-5045","1468-4373","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","575","0.5","Q3","0.38","16.98"%,
"ARCHIVE FOR HISTORY OF EXACT SCIENCES","ARCH HIST EXACT SCI","0003-9519","1432-0657","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","556","0.5","N/A","0.37","26.56"%,
"ARCHIVE FOR HISTORY OF EXACT SCIENCES","ARCH HIST EXACT SCI","0003-9519","1432-0657","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","556","0.5","Q3","0.37","26.56"%,
"OSIRIS","OSIRIS","0369-7827","1933-8287","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","649","0.5","N/A","0.35","0"%,
"OSIRIS","OSIRIS","0369-7827","1933-8287","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","649","0.5","Q3","0.35","0"%,
"OSIRIS","OSIRIS","0369-7827","1933-8287","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","649","0.5","Q3","0.35","0"%,
"Ambix","AMBIX","0002-6980","1745-8234","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","202","0.5","N/A","0.34","20.75"%,
"Ambix","AMBIX","0002-6980","1745-8234","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","202","0.5","Q3","0.34","20.75"%,
"HERALD OF THE RUSSIAN ACADEMY OF SCIENCES","HER RUSS ACAD SCI+","1019-3316","1555-6492","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","458","0.5","Q3","0.34","22.33"%,
"PAEDAGOGICA HISTORICA","PAEDAGOG HIST","0030-9230","1477-674X","HISTORY OF SOCIAL SCIENCES - SSCI","599","0.5","Q4","0.32","12.39"%,
"HISTORIA MATHEMATICA","HIST MATH","0315-0860","1090-249X","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","402","0.5","N/A","0.3","22.45"%,
"HISTORIA MATHEMATICA","HIST MATH","0315-0860","1090-249X","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","402","0.5","Q3","0.3","22.45"%,
"HISTORIA MATHEMATICA","HIST MATH","0315-0860","1090-249X","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","402","0.5","Q3","0.3","22.45"%,
"Journal of the History of the Neurosciences","J HIST NEUROSCI","0964-704X","1744-5213","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","386","0.5","Q3","0.28","20.48"%,
"Zeitschrift fur Tourismuswissenschaft","Z TOUR","1867-9501","2366-0406","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","88","0.5","N/A","0.17","7.69"%,
"European Journal of Tourism Hospitality and Recreation","EUR J TOUR HOSP RECR","2182-4924","2182-4916","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","122","0.5","N/A","0.14","81.82"%,
"Fruits","FRUITS","0248-1294","1625-967X","HORTICULTURE - SCIE","992","0.5","Q4","0.14","0"%,
"LOISIR & SOCIETE-SOCIETY AND LEISURE","LOISIR SOC-SOC LEIS","0705-3436","1705-0154","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","272","0.5","N/A","0.14","3.53"%,
"Journal of Applied Sport Management","J APPL SPORT MANAG","2327-0179","2327-0187","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","153","0.5","N/A","0.07","0"%,
"JOURNAL OF URBAN HISTORY","J URBAN HIST","0096-1442","1552-6771","HISTORY OF SOCIAL SCIENCES - SSCI","824","0.4","Q4","0.67","9.21"%,
"History of Education Review","HIST EDUC REV","0819-8691","0819-8691","HISTORY OF SOCIAL SCIENCES - ESCI","93","0.4","N/A","0.52","2"%,
"Notes and Records-The Royal Society Journal of the History of Science","NOTES REC","0035-9149","1743-0178","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","377","0.4","N/A","0.47","19.67"%,
"Notes and Records-The Royal Society Journal of the History of Science","NOTES REC","0035-9149","1743-0178","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","377","0.4","Q4","0.47","19.67"%,
"HOPOS-The Journal of the International Society for the History of Philosophy of Science","HOPOS","2152-5188","2156-6240","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","83","0.4","N/A","0.46","0"%,
"Medizinhistorisches Journal","MEDIZINHISTORICHES J","0025-8431","1611-4477","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","95","0.4","N/A","0.35","0"%,
"NTM","NTM-J HIST SCI TECHN","0036-6978","1420-9144","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","112","0.4","N/A","0.27","81.03"%,
"JOURNAL FOR THE HISTORY OF ASTRONOMY","J HIST ASTRON","0021-8286","1753-8556","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","187","0.4","N/A","0.24","9.68"%,
"JOURNAL FOR THE HISTORY OF ASTRONOMY","J HIST ASTRON","0021-8286","1753-8556","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","187","0.4","Q4","0.24","9.68"%,
"Metode Science Studies Journal","METODE SCI STUD J","2174-3487","2174-9221","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","66","0.4","N/A","0.24","97.18"%,
"Historia Ciencias Saude-Manguinhos","HIST CIENC SAUDE-MAN","0104-5970","1678-4758","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","550","0.4","N/A","0.23","95.37"%,
"PHYSICS IN PERSPECTIVE","PHYS PERSPECT","1422-6944","1422-6960","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","89","0.4","Q4","0.22","24"%,
"PHYSICS IN PERSPECTIVE","PHYS PERSPECT","1422-6944","1422-6960","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","89","0.4","Q4","0.22","24"%,
"International Journal of the Inclusive Museum","INT J INCL MUS","1835-2014","1835-2022","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","32","0.4","N/A","0.14","17.65"%,
"JOURNAL OF THE AMERICAN POMOLOGICAL SOCIETY","J AM POMOL SOC","1527-3741","1527-3741","HORTICULTURE - SCIE","201","0.4","Q4","0.14","0"%,
"Argumentos de Razon Tecnica","ARGUM RAZON TEC","1139-3327","2253-8151","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","13","0.4","N/A","0.07","95.65"%,
"Podium-Sport Leisure and Tourism Review","PODIUM","2316-932X","2316-932X","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","87","0.4","N/A","0.04","100"%,
"Aleph-Historical Studies in Science & Judaism","ALEPH","1565-1525","1565-5423","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","61","0.3","N/A","0.48","0"%,
"Arabic Sciences and Philosophy","ARAB SCI PHILOS","0957-4239","1474-0524","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","99","0.3","N/A","0.41","16.67"%,
"SCIENCE IN CONTEXT","SCI CONTEXT","0269-8897","1474-0664","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","433","0.3","N/A","0.27","33.33"%,
"SCIENCE IN CONTEXT","SCI CONTEXT","0269-8897","1474-0664","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","433","0.3","Q4","0.27","33.33"%,
"SCIENCE IN CONTEXT","SCI CONTEXT","0269-8897","1474-0664","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","433","0.3","Q4","0.27","33.33"%,
"History of Geo- and Space Sciences","HIST GEO- SPACE SCI","2190-5010","2190-5029","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","65","0.3","Q4","0.25","100"%,
"History of Geo- and Space Sciences","HIST GEO- SPACE SCI","2190-5010","2190-5029","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","65","0.3","Q4","0.25","100"%,
"ANNALS OF SCIENCE","ANN SCI","0003-3790","1464-505X","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","421","0.3","N/A","0.23","18.52"%,
"ANNALS OF SCIENCE","ANN SCI","0003-3790","1464-505X","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","421","0.3","Q4","0.23","18.52"%,
"ANNALS OF SCIENCE","ANN SCI","0003-3790","1464-505X","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","421","0.3","Q4","0.23","18.52"%,
"Journal of Humanistic Mathematics","J HUMANIST MATH","2159-8118","2159-8118","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","88","0.3","N/A","0.22","34.23"%,
"Early Science and Medicine","EARLY SCI MED","1383-7427","1573-3823","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","254","0.3","N/A","0.21","19.4"%,
"Early Science and Medicine","EARLY SCI MED","1383-7427","1573-3823","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","254","0.3","Q4","0.21","19.4"%,
"EARTH SCIENCES HISTORY","EARTH SCI HIST","0736-623X","1944-6187","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","74","0.3","Q4","0.21","0"%,
"EARTH SCIENCES HISTORY","EARTH SCI HIST","0736-623X","1944-6187","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","74","0.3","Q4","0.21","0"%,
"Historical Records of Australian Science","HIST REC AUST SCI","0727-3061","1448-5508","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","72","0.3","N/A","0.2","34.29"%,
"Historical Records of Australian Science","HIST REC AUST SCI","0727-3061","1448-5508","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","72","0.3","Q4","0.2","34.29"%,
"HYLE","HYLE","1433-5158","1617-4240","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","88","0.3","N/A","0.18","0"%,
"HYLE","HYLE","1433-5158","1617-4240","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","88","0.3","Q4","0.18","0"%,
"HYLE","HYLE","1433-5158","1617-4240","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","88","0.3","Q4","0.18","0"%,
"History of science and technology","HIST SCI TECH","2415-7422","2415-7430","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","23","0.3","N/A","0.15","98.46"%,
"Sociologia Nauki i Tehnologij-Sociology of Science & Technology","SOCIOL NAUK TEHNOL","2079-0910","2414-9225","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","48","0.3","N/A","0.14","0"%,
"Propagation of Ornamental Plants","PROPAG ORNAM PLANTS","1311-9109","N/A","HORTICULTURE - SCIE","179","0.3","Q4","0.11","0"%,
"Pasos-Revista de Turismo y Patrimonio Cultural","PASOS","1695-7121","1695-7121","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","499","0.3","N/A","0.09","98.9"%,
"Health and History","HEALTH HIST","1442-1771","1839-3314","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","85","0.3","N/A","0.05","0"%,
"Imago Mundi-The International Journal for the History of Cartography","IMAGO MUNDI","0308-5694","1479-7801","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","209","0.2","N/A","0.38","2.7"%,
"Imago Mundi-The International Journal for the History of Cartography","IMAGO MUNDI","0308-5694","1479-7801","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","209","0.2","Q4","0.38","2.7"%,
"Imago Mundi-The International Journal for the History of Cartography","IMAGO MUNDI","0308-5694","1479-7801","HISTORY OF SOCIAL SCIENCES - SSCI","209","0.2","Q4","0.38","2.7"%,
"Dynamis","DYNAMIS","0211-9536","N/A","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","238","0.2","N/A","0.3","86.67"%,
"Dynamis","DYNAMIS","0211-9536","N/A","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","238","0.2","Q4","0.3","86.67"%,
"Dynamis","DYNAMIS","0211-9536","N/A","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","238","0.2","Q4","0.3","86.67"%,
"Canadian Bulletin of Medical History","CAN BULL MED HIST","0823-2105","2371-0179","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","123","0.2","N/A","0.27","0"%,
"Zagadnienia Filozoficzne w Nauce-Philosophical Problems in Science","ZAGADNIENIA FILOZOFI","0867-8286","2451-0602","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","20","0.2","N/A","0.23","0"%,
"Acta Medico-Historica Adriatica","ACTA MED-HIST ADRIAT","1334-4366","1334-6253","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","83","0.2","N/A","0.17","70.37"%,
"Journal of Medical Biography","J MED BIOGR","0967-7720","1758-1087","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","167","0.2","N/A","0.16","11.49"%,
"ARCHIVES OF NATURAL HISTORY","ARCH NAT HIST","0260-9541","1755-6260","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","140","0.2","N/A","0.15","1.23"%,
"ARCHIVES OF NATURAL HISTORY","ARCH NAT HIST","0260-9541","1755-6260","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","140","0.2","Q4","0.15","1.23"%,
"ARCHIVES OF NATURAL HISTORY","ARCH NAT HIST","0260-9541","1755-6260","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","140","0.2","Q4","0.15","1.23"%,
"Revista de Historia Industrial","REV HIST INDUST","1132-7200","2385-3247","HISTORY OF SOCIAL SCIENCES - SSCI","155","0.2","Q4","0.14","26.19"%,
"Asclepio-Revista de Historia de la Medicina y de la Ciencia","ASCLEPIO","0210-4466","1988-3102","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","190","0.2","N/A","0.12","96.47"%,
"Nuncius-Journal of the History of Science","NUNCIUS","0394-7394","1825-3911","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","76","0.2","N/A","0.12","9.59"%,
"Nuncius-Journal of the History of Science","NUNCIUS","0394-7394","1825-3911","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","76","0.2","Q4","0.12","9.59"%,
"Nuncius-Journal of the History of Science","NUNCIUS","0394-7394","1825-3911","HISTORY & PHILOSOPHY OF SCIENCE - SSCI","76","0.2","Q4","0.12","9.59"%,
"Anuario Turismo y Sociedad","ANU TUR SOC","0120-7555","2346-206X","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","54","0.2","N/A","0.07","100"%,
"Journal of Tourism History","J TOUR HIST","1755-182X","1755-1838","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","99","0.2","N/A","0.07","16.22"%,
"Rosa dos Ventos-Turismo e Hospitalidade","ROSA VENTOS","2178-9061","2178-9061","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","94","0.2","N/A","0.05","51.57"%,
"International Sports Studies","INT SPORTS STUD","1443-0770","1443-0770","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","21","0.2","N/A","0.04","0"%,
"Materiales para la Historia del Deporte","MATER HIST DEPORT","N/A","2340-7166","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","31","0.2","N/A","0.04","100"%,
"Arrancada","ARRANCADA","1729-3693","1810-5882","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","25","0.2","N/A","0.03","0"%,
"PERIPLO SUSTENTABLE","PERIPLO SUSTENTABLE","1870-9036","1870-9036","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","128","0.2","N/A","0.02","4.21"%,
"Configurations","CONFIGURATIONS","1063-1801","1080-6520","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","241","0.1","N/A","1","0"%,
"Psychoanalysis and History","PSYCHOANAL HIST","1460-8235","1755-201X","HISTORY OF SOCIAL SCIENCES - SSCI","87","0.1","Q4","0.47","2.04"%,
"International Journal of Chinese & Comparative Philosophy of Medicine","INT J CHIN COMP PHIL","1386-6354","1386-6354","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","32","0.1","N/A","0.33","1.41"%,
"International Journal for the History of Engineering & Technology","INT J HIST ENG TECHN","1758-1206","1758-1214","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","36","0.1","N/A","0.18","0"%,
"Eminak","EMINAK","1998-4634","2708-0226","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","30","0.1","N/A","0.17","87.1"%,
"HSE-Social and Education History","HSE-SOC EDUC HIST","2014-3567","2014-3567","HISTORY OF SOCIAL SCIENCES - ESCI","25","0.1","N/A","0.16","30.56"%,
"Korean Journal of Medical History","KOR J MED HIST","1225-505X","N/A","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","45","0.1","N/A","0.16","100"%,
"Revue d Histoire des Sciences","REV HIST SCI","0151-4105","1969-6582","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","95","0.1","N/A","0.1","0"%,
"Bollettino di Storia delle Scienze Matematiche","B STOR SCI MAT","0392-4432","1724-1650","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","32","0.1","N/A","0.06","0"%,
"Bollettino di Storia delle Scienze Matematiche","B STOR SCI MAT","0392-4432","1724-1650","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","32","0.1","Q4","0.06","0"%,
"Journal of Horticultural Sciences","J HORTIC SCI-INDIA","0973-354X","2582-4899","HORTICULTURE - ESCI","11","0.1","N/A","0.04","43.08"%,
"Gran Tour","GRAN TOUR","2172-8690","2172-8690","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","17","0.1","N/A","0.03","0"%,
"Revista Brasileira de Futsal e Futebol","REV BRAS FUTSAL FUTE","1984-4956","1984-4956","HOSPITALITY, LEISURE, SPORT & TOURISM - ESCI","122","0.1","N/A","0.02","0"%,
"Revista Colombiana de Filosofia de la Ciencia","REV COLOMB FILOS CIE","0124-4620","2463-1159","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","16","0.1","N/A","0.02","96.23"%,
"INDIAN JOURNAL OF HISTORY OF SCIENCE","INDIAN J HIST SCI","0019-5235","2454-9991","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","135","<0.1","N/A","0.13","0"%,
"Revue d Histoire des Mathematiques","REV HIST MATH","1262-022X","1262-022X","HISTORY & PHILOSOPHY OF SCIENCE - AHCI","12","<0.1","N/A","0.07","0"%,
"Revue d Histoire des Mathematiques","REV HIST MATH","1262-022X","1262-022X","HISTORY & PHILOSOPHY OF SCIENCE - SCIE","12","<0.1","Q4","0.07","0"%,
"Cuadernos de Historia del Derecho","CUAD HIST DERECHO","1133-7613","1988-2521","HISTORY OF SOCIAL SCIENCES - ESCI","42","<0.1","N/A","0.03","100"%,
"S&F-Scienzaefilosofia it","S F-SCIENZAEFILOSOFI","2036-2927","2036-2927","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","5","<0.1","N/A","0.01","0"%,
"Canadian Journal of Health History","CAN J HEALTH HIST","0823-2105","2371-0179","HISTORY & PHILOSOPHY OF SCIENCE - ESCI",0,"N/A","N/A","N/A","0"%,
"Spontaneous Generations-Journal for the History and Philosophy of Science","SPONTANEOUS GENER","1913-0465","1913-0465","HISTORY & PHILOSOPHY OF SCIENCE - ESCI","53","N/A","N/A","N/A","0"%,

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
