"Journal Data Filtered By:  Selected Categories: ONCOLOGY;OPERATIONS RESEARCH & MANAGEMENT SCIENCE;OPHTHALMOLOGY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Discover Oncology","DISCOV ONCOL","N/A","2730-6011","ONCOLOGY - SCIE","197","2.2","Q4","0.44","99.51"%,
"Clinical Medicine Insights-Oncology","CLIN MED INSIGHTS-ON","N/A","1179-5549","ONCOLOGY - SCIE","624","2.2","Q4","0.37","62.16"%,
"CANCER JOURNAL","CANCER J","1528-9117","1540-336X","ONCOLOGY - SCIE","3,293","2.2","Q4","0.27","3.52"%,
"OPHTHALMIC RESEARCH","OPHTHALMIC RES","0030-3747","1423-0259","OPHTHALMOLOGY - SCIE","2,283","2.1","Q3","1.01","53.69"%,
"EUROPEAN JOURNAL OF CANCER CARE","EUR J CANCER CARE","0961-5423","1365-2354","ONCOLOGY - SCIE","5,067","2.1","Q4","0.75","79.02"%,
"OPTIMIZATION AND ENGINEERING","OPTIM ENG","1389-4420","1573-2924","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,591","2.1","Q3","0.67","30.49"%,
"Journal of Eye Movement Research","J EYE MOVEMENT RES","1995-8692","1995-8692","OPHTHALMOLOGY - SCIE","711","2.1","Q3","0.61","97.65"%,
"Breast Care","BREAST CARE","1661-3791","1661-3805","ONCOLOGY - SCIE","1,558","2.1","Q4","0.54","21.93"%,
"INFORMS JOURNAL ON COMPUTING","INFORMS J COMPUT","1091-9856","1526-5528","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","2,978","2.1","Q3","0.47","0"%,
"Breast Journal","BREAST J","1075-122X","1524-4741","ONCOLOGY - SCIE","3,626","2.1","Q4","0.45","67.22"%,
"Proceedings of the Institution of Mechanical Engineers Part O-Journal of Risk and Reliability","P I MECH ENG O-J RIS","1748-006X","1748-0078","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,340","2.1","Q3","0.44","2.73"%,
"Journal of Gastrointestinal Oncology","J GASTROINTEST ONCOL","2078-6891","2219-679X","ONCOLOGY - SCIE","3,533","2.1","Q4","0.42","96.12"%,
"NETWORKS","NETWORKS","0028-3045","1097-0037","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","3,596","2.1","Q3","0.4","25.91"%,
"Hematology Transfusion and Cell Therapy","HEMATOL TRANSF CELL","2531-1379","2531-1379","ONCOLOGY - ESCI","567","2.1","N/A","0.35","95.67"%,
"Journal of Systems Engineering and Electronics","J SYST ENG ELECTRON","1004-4132","1004-4132","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","2,229","2.1","Q3","0.32","94.07"%,
"Molecular & Cellular Oncology","MOL CELL ONCOL","N/A","2372-3556","ONCOLOGY - ESCI","1,294","2.1","N/A","0.25","49.58"%,
"CURRENT EYE RESEARCH","CURR EYE RES","0271-3683","1460-2202","OPHTHALMOLOGY - SCIE","6,730","2","Q3","0.85","8.44"%,
"JOURNAL OF GLAUCOMA","J GLAUCOMA","1057-0829","1536-481X","OPHTHALMOLOGY - SCIE","5,972","2","Q3","0.84","36.33"%,
"BMC Ophthalmology","BMC OPHTHALMOL","N/A","1471-2415","OPHTHALMOLOGY - SCIE","6,070","2","Q3","0.77","99.86"%,
"OPHTHALMIC PLASTIC AND RECONSTRUCTIVE SURGERY","OPHTHAL PLAST RECONS","0740-9303","1537-2677","OPHTHALMOLOGY - SCIE","4,109","2","Q3","0.73","1.37"%,
"Journal of Ophthalmic & Vision Research","J OPHTHAL VIS RES","2008-2010","2008-322X","OPHTHALMOLOGY - ESCI","1,442","2","N/A","0.65","100"%,
"Cancer Informatics","CANCER INFORM","N/A","1176-9351","ONCOLOGY - ESCI","876","2","N/A","0.49","73.86"%,
"JOURNAL OF RADIATION RESEARCH","J RADIAT RES","0449-3060","1349-9157","ONCOLOGY - SCIE","3,576","2","Q4","0.49","91.98"%,
"INTERNATIONAL JOURNAL OF BIOLOGICAL MARKERS","INT J BIOL MARKER","0393-6155","1724-6008","ONCOLOGY - SCIE","1,331","2","Q4","0.48","94.57"%,
"DISCRETE EVENT DYNAMIC SYSTEMS-THEORY AND APPLICATIONS","DISCRETE EVENT DYN S","0924-6703","1573-7594","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","742","2","Q3","0.44","21.43"%,
"ANTICANCER RESEARCH","ANTICANCER RES","0250-7005","1791-7530","ONCOLOGY - SCIE","24,285","2","Q4","0.42","9.22"%,
"4OR-A Quarterly Journal of Operations Research","4OR-Q J OPER RES","1619-4500","1614-2411","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","761","2","Q3","0.39","19.32"%,
"JOURNAL OF SCHEDULING","J SCHEDULING","1094-6136","1099-1425","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,639","2","Q3","0.37","28.86"%,
"Systems Engineering","SYSTEMS ENG","1098-1241","1520-6858","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","917","2","Q3","0.33","16.26"%,
"Journal of Adolescent and Young Adult Oncology","J ADOLESC YOUNG ADUL","2156-5333","2156-535X","ONCOLOGY - SCIE","1,535","2","Q4","0.32","3.54"%,
"Journal of Pancreatic Cancer","J PANCREATIC CANCER","N/A","2475-3246","ONCOLOGY - ESCI","128","2","N/A","0.31","100"%,
"JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS","J OPTIMIZ THEORY APP","0022-3239","1573-2878","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","8,177","1.9","Q3","0.72","17.63"%,
"Clinical and Experimental Optometry","CLIN EXP OPTOM","0816-4622","1444-0938","OPHTHALMOLOGY - SCIE","3,092","1.9","Q3","0.7","5.51"%,
"Journal of Ophthalmology","J OPHTHALMOL","2090-004X","2090-0058","OPHTHALMOLOGY - SCIE","5,274","1.9","Q3","0.62","99.51"%,
"Surgical Oncology Clinics of North America","SURG ONCOL CLIN N AM","1055-3207","1558-5042","ONCOLOGY - SCIE","1,979","1.9","Q4","0.62","0"%,
"ONCOLOGY NURSING FORUM","ONCOL NURS FORUM","0190-535X","1538-0688","ONCOLOGY - SCIE","3,897","1.9","Q4","0.61","0"%,
"Brachytherapy","BRACHYTHERAPY","1538-4721","1873-1449","ONCOLOGY - SCIE","2,455","1.9","Q4","0.48","6.93"%,
"VISUAL NEUROSCIENCE","VISUAL NEUROSCI","0952-5238","1469-8714","OPHTHALMOLOGY - SCIE","1,890","1.9","Q3","0.47","19.23"%,
"Cancer Genetics","CANCER GENET-NY","2210-7762","2210-7770","ONCOLOGY - SCIE","1,473","1.9","Q4","0.42","15"%,
"Decision Science Letters","DECISION SCI LETT","1929-5804","1929-5812","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","596","1.9","N/A","0.4","62.6"%,
"International Journal of Breast Cancer","INT J BREAST CANCER","2090-3170","2090-3189","ONCOLOGY - ESCI","549","1.9","N/A","0.34","100"%,
"Asia-Pacific Journal of Clinical Oncology","ASIA-PAC J CLIN ONCO","1743-7555","1743-7563","ONCOLOGY - SCIE","1,989","1.9","Q4","0.32","11.69"%,
"Journal of Cancer Metastasis and Treatment","J CANCER METAS TREAT","2394-4722","2454-2857","ONCOLOGY - ESCI","692","1.9","N/A","0.22","98.74"%,
"JOURNAL OF VISION","J VISION","1534-7362","N/A","OPHTHALMOLOGY - SCIE","8,815","1.8","Q3","0.75","96.87"%,
"VISION RESEARCH","VISION RES","0042-6989","1878-5646","OPHTHALMOLOGY - SCIE","14,405","1.8","Q3","0.67","47.63"%,
"JOURNAL OF GLOBAL OPTIMIZATION","J GLOBAL OPTIM","0925-5001","1573-2916","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","7,518","1.8","Q3","0.66","17.7"%,
"OPHTHALMIC EPIDEMIOLOGY","OPHTHAL EPIDEMIOL","0928-6586","1744-5086","OPHTHALMOLOGY - SCIE","2,464","1.8","Q3","0.64","15.19"%,
"OPTIMAL CONTROL APPLICATIONS & METHODS","OPTIM CONTR APPL MET","0143-2087","1099-1514","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,952","1.8","Q3","0.53","3.88"%,
"Pleura and Peritoneum","PLEURA PERITONEUM","2364-7671","2364-768X","ONCOLOGY - ESCI","340","1.8","N/A","0.52","83.87"%,
"Journal of Cancer Epidemiology","J CANCER EPIDEMIOL","1687-8558","1687-8566","ONCOLOGY - ESCI","512","1.8","N/A","0.51","100"%,
"eCancerMedicalScience","ECANCERMEDICALSCIENC","1754-6605","1754-6605","ONCOLOGY - ESCI","2,190","1.8","N/A","0.46","96.99"%,
"CRIMINAL JUSTICE STUDIES","CRIM JUSTICE STUD","1478-601X","1478-6028","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","511","1.8","N/A","0.45","2.67"%,
"JOURNAL OF CHEMOTHERAPY","J CHEMOTHERAPY","1120-009X","1973-9478","ONCOLOGY - SCIE","1,863","1.8","Q4","0.44","1.64"%,
"RAIRO-OPERATIONS RESEARCH","RAIRO-OPER RES","0399-0559","2804-7303","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,720","1.8","Q3","0.43","50.77"%,
"Journal of the Egyptian National Cancer Institute","J EGYPT NATL CANCER","1110-0362","2589-0409","ONCOLOGY - ESCI","603","1.8","N/A","0.3","99.28"%,
"Wspolczesna Onkologia-Contemporary Oncology","WSPOLCZESNA ONKOL","1428-2526","1897-4309","ONCOLOGY - ESCI","1,371","1.8","N/A","0.25","97.58"%,
"MATHEMATICS OF OPERATIONS RESEARCH","MATH OPER RES","0364-765X","1526-5471","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","5,302","1.7","Q4","0.64","0"%,
"Seminars in Ophthalmology","SEMIN OPHTHALMOL","0882-0538","1744-5205","OPHTHALMOLOGY - SCIE","2,074","1.7","Q4","0.63","4.63"%,
"EUROPEAN JOURNAL OF OPHTHALMOLOGY","EUR J OPHTHALMOL","1120-6721","1724-6016","OPHTHALMOLOGY - SCIE","5,235","1.7","Q4","0.62","3.22"%,
"IMA Journal of Management Mathematics","IMA J MANAG MATH","1471-678X","1471-6798","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","626","1.7","Q4","0.58","7.77"%,
"Journal of Pediatric Oncology Nursing","J PEDIATR ONCOL NURS","1043-4542","1532-8457","ONCOLOGY - SCIE","1,427","1.7","Q4","0.58","2.53"%,
"Clinical Optometry","CLIN OPTOM","1179-2752","1179-2752","OPHTHALMOLOGY - ESCI","346","1.7","N/A","0.56","96.51"%,
"PERCEPTION","PERCEPTION","0301-0066","1468-4233","OPHTHALMOLOGY - SCIE","5,007","1.7","Q4","0.46","23.26"%,
"Central European Journal of Operations Research","CENT EUR J OPER RES","1435-246X","1613-9178","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,131","1.7","Q4","0.45","39.91"%,
"International Journal of Particle Therapy","INT J PART THER","N/A","2331-5180","ONCOLOGY - ESCI","419","1.7","N/A","0.4","97.35"%,
"PEDIATRIC HEMATOLOGY AND ONCOLOGY","PEDIATR HEMAT ONCOL","0888-0018","1521-0669","ONCOLOGY - SCIE","1,791","1.7","Q4","0.39","2.9"%,
"Hereditary Cancer in Clinical Practice","HERED CANCER CLIN PR","1731-2302","1897-4287","ONCOLOGY - SCIE","551","1.7","Q4","0.35","100"%,
"Top","TOP","1134-5764","1863-8279","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","657","1.7","Q4","0.33","16.51"%,
"Cancer Reports","CANCER REP-US","N/A","2573-8348","ONCOLOGY - ESCI","794","1.7","N/A","0.31","59.06"%,
"INTERNATIONAL OPHTHALMOLOGY","INT OPHTHALMOL","0165-5701","1573-2630","OPHTHALMOLOGY - SCIE","4,830","1.6","Q4","0.65","11.56"%,
"JOURNAL OF CANCER EDUCATION","J CANCER EDUC","0885-8195","1543-0154","ONCOLOGY - SCIE","3,420","1.6","Q4","0.59","14.54"%,
"Cutaneous and Ocular Toxicology","CUTAN OCUL TOXICOL","1556-9527","1556-9535","OPHTHALMOLOGY - SCIE","1,095","1.6","Q4","0.55","4.64"%,
"Optimization Letters","OPTIM LETT","1862-4472","1862-4480","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","2,429","1.6","Q4","0.55","12.23"%,
"JOURNAL OF AAPOS","J AAPOS","1091-8531","1528-3933","OPHTHALMOLOGY - SCIE","3,848","1.6","Q4","0.54","3.44"%,
"SORT-Statistics and Operations Research Transactions","SORT-STAT OPER RES T","1696-2281","2013-8830","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","238","1.6","Q4","0.5","2.78"%,
"International Journal of Mathematical Engineering and Management Sciences","INT J MATH ENG MANAG","2455-7749","2455-7749","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","531","1.6","N/A","0.48","100"%,
"Opsearch","OPSEARCH","0030-3887","0975-0320","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","746","1.6","N/A","0.35","1.01"%,
"Studies in Informatics and Control","STUD INFORM CONTROL","1220-1766","N/A","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","593","1.6","Q4","0.34","0"%,
"European Journal of Breast Health","EUR J BREAST HEALTH","N/A","2587-0831","ONCOLOGY - ESCI","422","1.6","N/A","0.32","100"%,
"Journal of Gastrointestinal Cancer","J GASTROINTEST CANC","1941-6628","1941-6636","ONCOLOGY - ESCI","2,015","1.6","N/A","0.3","4.93"%,
"Journal of Kidney Cancer and VHL","J KIDNEY CANCER VHL","2203-5826","2203-5826","ONCOLOGY - ESCI","215","1.6","N/A","0.22","93.62"%,
"Journal of Current Ophthalmology","J CURR OPHTHALMOL","2452-2325","2452-2325","OPHTHALMOLOGY - ESCI","825","1.5","N/A","0.5","91.06"%,
"Journal of Breast Imaging","J BREAST IMAGING","2631-6110","2631-6129","ONCOLOGY - ESCI","443","1.5","N/A","0.37","4.98"%,
"International Journal of Surgical Oncology","INT J SURG ONCOL","2090-1402","2090-1410","ONCOLOGY - ESCI","410","1.5","N/A","0.29","100"%,
"DOCUMENTA OPHTHALMOLOGICA","DOC OPHTHALMOL","0012-4486","1573-2622","OPHTHALMOLOGY - SCIE","2,067","1.4","Q4","0.68","25"%,
"OPTOMETRY AND VISION SCIENCE","OPTOMETRY VISION SCI","1040-5488","1538-9235","OPHTHALMOLOGY - SCIE","7,028","1.4","Q4","0.63","10.53"%,
"International Journal of Ophthalmology","INT J OPHTHALMOL-CHI","2222-3959","2227-4898","OPHTHALMOLOGY - SCIE","4,057","1.4","Q4","0.54","100"%,
"APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY","APPL STOCH MODEL BUS","1524-1904","1526-4025","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,298","1.4","Q4","0.45","10.78"%,
"International Journal of Clinical and Experimental Pathology","INT J CLIN EXP PATHO","1936-2625","1936-2625","ONCOLOGY - ESCI","10,150","1.4","N/A","0.39","0"%,
"Journal of Contemporary Brachytherapy","J CONTEMP BRACHYTHER","1689-832X","2081-2841","ONCOLOGY - SCIE","881","1.4","Q4","0.32","99.57"%,
"ASIA-PACIFIC JOURNAL OF OPERATIONAL RESEARCH","ASIA PAC J OPER RES","0217-5959","1793-7019","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","866","1.4","Q4","0.24","0.45"%,
"INFORMS Journal on Applied Analytics","INFORMS J APPL ANAL","2644-0865","2644-0873","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","157","1.4","Q4","0.24","1.02"%,
"Journal of the Operations Research Society of China","J OPER RES SOC CHINA","2194-668X","2194-6698","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","363","1.4","N/A","0.24","4.66"%,
"Journal of Industrial and Management Optimization","J IND MANAG OPTIM","1547-5816","1553-166X","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,776","1.3","Q4","0.43","99.19"%,
"JOURNAL OF ONCOLOGY PHARMACY PRACTICE","J ONCOL PHARM PRACT","1078-1552","1477-092X","ONCOLOGY - SCIE","2,445","1.3","Q4","0.29","3.97"%,
"Cancer Radiotherapie","CANCER RADIOTHER","1278-3218","1769-6658","ONCOLOGY - SCIE","1,316","1.3","Q4","0.26","25.07"%,
"INFOR","INFOR","0315-5986","1916-0615","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","621","1.3","Q4","0.24","5.26"%,
"Journal of Cancer Research and Therapeutics","J CANCER RES THER","0973-1482","1998-4138","ONCOLOGY - SCIE","4,376","1.3","Q4","0.23","93.26"%,
"MATHEMATICAL METHODS OF OPERATIONS RESEARCH","MATH METHOD OPER RES","1432-2994","1432-5217","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,125","1.2","Q4","0.4","38.84"%,
"JOURNAL OF PEDIATRIC OPHTHALMOLOGY & STRABISMUS","J PEDIAT OPHTH STRAB","0191-3913","1938-2405","OPHTHALMOLOGY - SCIE","1,683","1.2","Q4","0.39","5.17"%,
"OPHTHALMIC GENETICS","OPHTHALMIC GENET","1381-6810","1744-5094","OPHTHALMOLOGY - SCIE","1,525","1.2","Q4","0.37","10.05"%,
"JOURNAL FRANCAIS D OPHTALMOLOGIE","J FR OPHTALMOL","0181-5512","1773-0597","OPHTHALMOLOGY - SCIE","1,553","1.2","Q4","0.33","22.22"%,
"JOURNAL OF PEDIATRIC HEMATOLOGY ONCOLOGY","J PEDIAT HEMATOL ONC","1077-4114","1536-3678","ONCOLOGY - SCIE","4,780","1.2","Q4","0.32","2.02"%,
"Medical Dosimetry","MED DOSIM","0958-3947","1873-4022","ONCOLOGY - SCIE","999","1.2","Q4","0.31","4.74"%,
"Journal of Systems Science and Systems Engineering","J SYST SCI SYST ENG","1004-3756","1861-9576","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","833","1.2","Q4","0.28","0"%,
"Molecular and Clinical Oncology","MOL CLIN ONCOL","2049-9450","2049-9469","ONCOLOGY - ESCI","3,163","1.2","N/A","0.28","98.41"%,
"Reports of Practical Oncology and Radiotherapy","REP PRACT ONCOL RADI","1507-1367","2083-4640","ONCOLOGY - ESCI","1,325","1.2","N/A","0.26","0"%,
"QUEUEING SYSTEMS","QUEUEING SYST","0257-0130","1572-9443","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","1,413","1.2","Q4","0.25","14.14"%,
"World Cancer Research Journal","WORLD CANCER RES J","2372-3416","2372-3416","ONCOLOGY - ESCI","352","1.2","N/A","0.21","0"%,
"Kidney Cancer","KIDNEY CANCER","2468-4562","2468-4570","ONCOLOGY - ESCI","160","1.2","N/A","0.19","77.19"%,
"Advances in Operations Research","ADV OPER RES","1687-9147","1687-9155","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","195","1.2","N/A","0.18","100"%,
"BULLETIN DU CANCER","B CANCER","0007-4551","1769-6917","ONCOLOGY - SCIE","1,499","1.2","Q4","0.18","33.26"%,
"ENGINEERING ECONOMIST","ENG ECON","0013-791X","1547-2701","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","481","1.2","Q4","0.15","4.17"%,
"International Journal of Endocrine Oncology","INT J ENDOCR ONCOL","2045-0869","2045-0877","ONCOLOGY - ESCI","76","1.2","N/A","0.09","100"%,
"Orbit-The International Journal on Orbital Disorders-Oculoplastic and Lacrimal Surgery","ORBIT-ABINGDON","0167-6830","1744-5108","OPHTHALMOLOGY - ESCI","1,572","1.1","N/A","0.43","0.68"%,
"Clinical Journal of Oncology Nursing","CLIN J ONCOL NURS","1092-1095","1538-067X","ONCOLOGY - SCIE","1,938","1.1","Q4","0.41","0.42"%,
"Discrete Optimization","DISCRETE OPTIM","1572-5286","1873-636X","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","825","1.1","Q4","0.39","21.33"%,
"PROBABILITY IN THE ENGINEERING AND INFORMATIONAL SCIENCES","PROBAB ENG INFORM SC","0269-9648","1469-8951","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","769","1.1","Q4","0.38","4.57"%,
"Turk Oftalmoloji Dergisi-Turkish Journal of Ophthalmology","TURK OFTAMOL DERGISI","1300-0659","2147-2661","OPHTHALMOLOGY - ESCI","621","1.1","N/A","0.38","93.94"%,
"Bladder Cancer","BLADDER CANCER","2352-3727","2352-3735","ONCOLOGY - SCIE","549","1.1","Q4","0.26","49.56"%,
"OPERATIONS RESEARCH LETTERS","OPER RES LETT","0167-6377","1872-7468","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","3,811","1.1","Q4","0.24","20.66"%,
"Brazilian Journal of Operations & Production Management","BRAZ J OPER PROD MAN","2237-8960","2237-8960","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","282","1.1","N/A","0.21","96.26"%,
"Ocular Oncology and Pathology","OCUL ONCOL PATHOL","2296-4681","2296-4657","OPHTHALMOLOGY - ESCI","472","1","N/A","0.41","7.45"%,
"Ophthalmic Surgery Lasers & Imaging Retina","OSLI RETINA","2325-8160","2325-8179","OPHTHALMOLOGY - SCIE","2,822","1","Q4","0.41","5.32"%,
"ARQUIVOS BRASILEIROS DE OFTALMOLOGIA","ARQ BRAS OFTALMOL","0004-2749","1678-2925","OPHTHALMOLOGY - SCIE","1,349","1","Q4","0.34","80.08"%,
"Taiwan Journal of Ophthalmology","TAIWAN J OPHTHALMOL","2211-5056","2211-5072","OPHTHALMOLOGY - ESCI","499","1","N/A","0.33","90.4"%,
"International Journal of Knowledge and Systems Science","INT J KNOWL SYST SCI","1947-8208","1947-8216","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","103","1","N/A","0.22","18.18"%,
"European Journal of Industrial Engineering","EUR J IND ENG","1751-5254","1751-5262","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","560","1","Q4","0.21","0"%,
"INDIAN JOURNAL OF CANCER","INDIAN J CANCER","0019-509X","1998-4774","ONCOLOGY - SCIE","1,661","1","Q4","0.19","0"%,
"Journal of Business Analytics","J BUS ANAL","2573-234X","2573-2358","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","99","1","N/A","0.17","12.2"%,
"Clinical Advances in Hematology & Oncology","CLIN ADV HEMATOL ONC","1543-0790","1543-0790","ONCOLOGY - ESCI","883","1","N/A","0.14","0"%,
"Current Ophthalmology Reports","CURR OPHTHALMOL REP","N/A","2167-4868","OPHTHALMOLOGY - ESCI","296","0.9","N/A","0.42","3.66"%,
"Strabismus","STRABISMUS","0927-3972","1744-5132","OPHTHALMOLOGY - ESCI","664","0.9","N/A","0.35","5.71"%,
"Case Reports in Ophthalmological Medicine","CASE REP OPHTHAL MED","2090-6722","2090-6730","OPHTHALMOLOGY - ESCI","377","0.9","N/A","0.31","99.39"%,
"Rehabilitation Oncology","REHABIL ONCOL","2168-3808","2381-2427","ONCOLOGY - ESCI","216","0.9","N/A","0.17","92.11"%,
"Case Reports in Oncological Medicine","CASE REP ONCOL MED","2090-6706","2090-6714","ONCOLOGY - ESCI","564","0.9","N/A","0.16","98.2"%,
"Oncologie","ONCOLOGIE","1292-3818","1765-2839","ONCOLOGY - SCIE","111","0.9","Q4","0.16","70.31"%,
"Current Breast Cancer Reports","CURR BREAST CANCER R","1943-4588","1943-4596","ONCOLOGY - ESCI","370","0.9","N/A","0.15","9.32"%,
"Rare Tumors","RARE TUMORS","2036-3605","2036-3613","ONCOLOGY - ESCI","437","0.9","N/A","0.14","97.3"%,
"Translational Cancer Research","TRANSL CANCER RES","2218-676X","2219-6803","ONCOLOGY - SCIE","2,683","0.9","Q4","0.13","99.76"%,
"Ophthalmologie","OPHTHALMOLOGIE","2731-720X","2731-7218","OPHTHALMOLOGY - SCIE","1,562","0.9","Q4","0.02","37.04"%,
"British Journal of Visual Impairment","BRIT J VISUAL IMPA","0264-6196","1744-5809","OPHTHALMOLOGY - ESCI","450","0.8","N/A","0.35","18.89"%,
"KLINISCHE MONATSBLATTER FUR AUGENHEILKUNDE","KLIN MONATSBL AUGENH","0023-2165","1439-3999","OPHTHALMOLOGY - SCIE","1,551","0.8","Q4","0.34","0.87"%,
"Case Reports in Oncology","CASE REP ONCOL","1662-6575","1662-6575","ONCOLOGY - ESCI","1,320","0.8","N/A","0.16","99.43"%,
"Expert Review of Ophthalmology","EXPERT REV OPHTHALMO","1746-9899","1746-9902","OPHTHALMOLOGY - ESCI","516","0.7","N/A","0.2","8.4"%,
"International Cancer Conference Journal","INT CANCER CONF J","2192-3183","2192-3183","ONCOLOGY - ESCI","209","0.7","N/A","0.14","10.31"%,
"International Journal of Applied Management Science","INT J APPL MANAG SCI","1755-8913","1755-8921","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","122","0.7","N/A","0.13","0"%,
"International Journal of Cancer Management","INT J CANCER MANAG","2538-4422","2538-497X","ONCOLOGY - ESCI","344","0.7","N/A","0.12","99.17"%,
"Breast Cancer Management","BREAST CANCER MANAG","1758-1923","1758-1931","ONCOLOGY - ESCI","63","0.7","N/A","0.09","100"%,
"MILITARY OPERATIONS RESEARCH","MIL OPER RES","1082-5983","2163-2758","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","148","0.7","Q4","0.08","0"%,
"Middle East African Journal of Ophthalmology","MIDDLE EAST AFR J OP","0974-9233","0975-1599","OPHTHALMOLOGY - ESCI","1,036","0.6","N/A","0.26","0"%,
"Journal of VitreoRetinal Diseases","J VITREORETINAL DIS","2474-1264","2474-1272","OPHTHALMOLOGY - ESCI","188","0.6","N/A","0.25","2.99"%,
"African Vision and Eye Health Journal","AFR VIS EYE HEALTH J","0378-9411","2410-3039","OPHTHALMOLOGY - ESCI","267","0.6","N/A","0.21","94.34"%,
"FOLIA BIOLOGICA","FOLIA BIOL-PRAGUE","0015-5500","0015-5500","ONCOLOGY - SCIE","475","0.6","Q4","0.16","0"%,
"Memo-Magazine of European Medical Oncology","MEMO-MAG EUR MED ONC","1865-5041","1865-5076","ONCOLOGY - ESCI","287","0.6","N/A","0.11","46.72"%,
"UHOD-Uluslararasi Hematoloji-Onkoloji Dergisi","UHOD-ULUSLAR HEMATOL","1306-133X","1306-133X","ONCOLOGY - SCIE","123","0.6","Q4","0.08","63.04"%,
"Current Cancer Therapy Reviews","CURR CANCER THER REV","1573-3947","1875-6301","ONCOLOGY - ESCI","125","0.6","N/A","0.06","0"%,
"South Asian Journal of Cancer","SOUTH ASIAN J CANCER","2278-330X","2278-4306","ONCOLOGY - ESCI","648","0.5","N/A","0.13","98.48"%,
"Indian Journal of Surgical Oncology","INDIA J SURG ONCOL","0975-7651","0976-6952","ONCOLOGY - ESCI","899","0.5","N/A","0.11","2.79"%,
"Oncology in Clinical Practice","ONCOL CLIN PRACT","2450-1654","2450-6478","ONCOLOGY - ESCI","137","0.5","N/A","0.06","98.23"%,
"Case Reports in Ophthalmology","CASE REP OPHTHALMOL","1663-2699","N/A","OPHTHALMOLOGY - ESCI","602","0.4","N/A","0.22","100"%,
"Saudi Journal of Ophthalmology","SAUDI J OPHTHALMOL","1319-4534","2542-6680","OPHTHALMOLOGY - ESCI","870","0.4","N/A","0.2","0"%,
"EUROPEAN JOURNAL OF GYNAECOLOGICAL ONCOLOGY","EUR J GYNAECOL ONCOL","0392-2936","2709-0086","ONCOLOGY - SCIE","1,244","0.4","Q4","0.08","98.76"%,
